报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
应收利息(万元),646,398,--,797,783,531,514,539,719,452,737,1235,1369,1256,1041,1670,1419,1162,1035,1563,1207,1129,822,1538,1280,813,520,2105,1591,1008,455,1427,1040,739,--,0,--,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
其他应收款(万元),--,82,2687,652,335,230,310,162,623,68,430,243,346,2375,2525,1744,125,199,225,292,180,65,278,301,308,307,307,271,294,309,295,318,315,329,279,292,9,367,537,958,1097,1318,87,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
存货(万元),16493,17335,17202,15024,14834,18177,14716,12532,13525,17330,13442,12360,13593,17892,14950,13592,10712,10833,8892,8324,7883,10071,4967,4537,4930,4760,3879,3074,3810,4122,3866,4662,5291,5909,5583,4520,3070,3224,2851,3015,3238,2367,821,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
其他流动资产(万元),--,59646,33468,34193,36069,49540,43004,35704,35153,35279,16100,13000,7000,10000,13000,15000,14000,19000,13000,10000,5000,5000,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
流动资产合计(万元),230796,215960,222539,219899,227983,210154,208314,213681,205250,192295,198680,194997,203225,191784,200372,201286,191554,171948,161762,149770,151827,141248,143394,137612,140694,130650,129431,117636,129455,119913,118220,113431,118391,115280,110826,104159,107063,119469,26727,17797,18966,12777,7661,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
可供出售金融资产(万元),--,18244,13950,13950,13950,13950,16950,16950,16950,16130,15130,13130,5580,5580,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
持有至到期投资(万元),5178,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
长期股权投资(万元),--,--,1254,1254,1359,1484,1631,1754,1850,1952,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产原值(万元),--,66835,--,65929,--,65746,--,65140,--,64728,--,63834,--,63123,--,59565,--,49554,--,35049,--,34033,--,30736,--,30238,--,29909,--,28162,0,23623,--,20955,--,19592,--,5792,0,5122,4967,0,0,
累计折旧(万元),--,36933,--,34612,--,32509,--,30210,--,27798,--,25471,--,23062,--,20729,--,14878,--,12798,--,11220,--,9777,--,8357,--,6953,--,5687,0,4577,--,3640,--,2725,--,2429,0,2194,1967,0,0,
固定资产净值(万元),--,29902,--,31318,--,33237,--,34930,--,36930,--,38363,--,40061,--,38836,--,34675,--,22251,--,22814,--,20958,--,21881,--,22956,--,22474,0,19046,--,17315,--,16867,--,3363,0,2928,3000,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产(万元),--,29902,30303,31318,32130,33237,33864,34930,35700,36930,37340,38363,39540,40058,37934,38836,33740,34675,21866,22251,22228,22814,21446,20958,21654,21881,22395,22956,23342,22474,18894,19046,17092,17315,18226,16867,3353,3363,2976,2928,3000,3113,3055,
在建工程(万元),--,5427,5898,5626,4667,4202,3590,1194,587,355,51,51,51,51,2643,2641,43,43,8970,8790,8759,8522,6024,3389,2243,785,331,--,--,--,2280,2269,1462,1466,1237,15,9281,8703,2275,3198,444,20,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,119,122,124,126,128,130,132,139,68,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
无形资产(万元),4172,4212,4255,4295,4335,4375,4422,4461,4499,4538,4564,4602,4641,4679,5141,5163,4690,4712,4853,4876,4898,4230,4253,4275,4307,2586,2600,2616,2632,2648,2664,2680,2696,2712,2728,2744,2760,2780,2731,2826,332,97,132,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
长期待摊费用(万元),41,47,53,60,66,72,79,85,92,98,105,112,119,126,40,44,4,5,5,6,6,7,7,8,9,9,10,10,11,11,0,--,--,--,--,0,--,0,0,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
递延所得税资产(万元),982,948,513,563,565,498,569,607,548,494,462,466,389,389,446,465,353,353,343,343,260,260,331,275,197,197,194,194,194,194,149,149,149,149,229,95,95,95,103,122,106,87,55,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
非流动资产合计(万元),58106,58779,56227,57066,57073,57818,61105,59981,60225,60497,57652,56725,50320,50883,46204,47149,38830,39789,36037,36265,36152,35833,32061,28906,28409,25458,25529,25776,26179,25328,23986,24144,21399,21760,22542,19845,15615,15070,8215,9207,4022,3384,3242,
资产总计(万元),288902,274739,278766,276965,285056,267972,269418,273662,265475,252792,256332,251722,253545,242667,246576,248435,230384,211737,197799,186035,187980,177081,175455,166517,169104,156108,154961,143412,155634,145240,142206,137575,139790,137040,133369,124005,122677,134539,34942,27004,22988,16161,10903,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,11850,12920,6900,1930,0,650,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
应付票据(万元),--,10,--,--,--,--,--,--,21,21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
应付账款(万元),--,6415,--,7825,12355,6087,8697,7722,8133,6053,8537,9741,10056,8726,15427,18024,7953,3863,5737,3260,1845,1867,6068,5923,6040,1852,6740,1536,4965,1500,2540,2756,2207,3218,3816,607,249,823,407,816,676,289,1725,
预收账款(万元),134,169,166,175,157,274,100,129,97,384,147,100,91,104,41,38,5,1,5,7,31,17,3,12,3,69,2,35,8,3,41,13,35,3,30,72,36,81,110,4,2,28,26,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
应付职工薪酬(万元),103,0,172,73,47,260,113,77,95,--,78,109,101,1,136,170,--,--,--,--,--,--,255,255,55,--,--,--,620,--,44,44,--,162,--,0,2,0,0,1,3,0,364,
应交税费(万元),4208,3355,5080,6200,3593,2757,5617,5882,5342,1605,4647,5650,6043,3357,3907,6783,5120,4405,4692,4894,3849,2302,3229,3501,2897,2105,2750,2906,2536,1844,2048,1903,2050,1769,1714,1249,971,966,759,1010,666,923,488,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,150,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
其他应付款(万元),--,13566,16373,15275,19072,18569,15475,16569,18735,20594,20506,20431,24004,25388,19770,19416,16560,12833,10953,10490,11471,10034,10089,9279,9110,7849,6984,7006,7560,6989,6364,6288,6743,6705,5346,4147,3888,4900,5523,5076,6867,7225,3927,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
流动负债合计(万元),32039,23515,25971,29549,35224,27947,30002,30379,32423,28657,33915,36031,40295,37576,39282,47431,29638,21102,21388,18652,17195,14220,19644,18971,18106,11875,16477,11483,15690,10336,11037,11005,11035,11857,10906,6075,5147,18620,19718,13806,10295,8464,7180,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
长期递延收益(万元),2558,2711,3087,3239,3295,3447,3648,3800,3952,4104,4217,4236,4388,4540,4788,5006,2977,2170,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,--,
递延所得税负债(万元),88,--,32,32,32,32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2032,2105,2178,2251,2165,2240,2283,2354,2192,2051,1421,1461,1365,1404,1443,1482,1268,1300,1300,1300,0,0,0,0,0,
非流动负债合计(万元),2646,2711,3119,3271,3327,3479,3648,3800,3952,4104,4217,4236,4388,4540,4788,5006,2977,2170,2032,2105,2178,2251,2165,2240,2283,2354,2192,2051,1421,1461,1365,1404,1443,1482,1268,1300,1300,1300,0,0,0,0,0,
负债合计(万元),34686,26226,29089,32820,38551,31426,33650,34179,36375,32761,38131,40266,44683,42116,44069,52436,32616,23272,23420,20757,19374,16472,21808,21210,20389,14229,18669,13534,17110,11797,12402,12409,12478,13339,12174,7375,6447,19920,19718,13806,10295,8464,7180,
实收资本(或股本)(万元),107149,107149,107149,107149,107149,107149,107149,107149,82423,82943,82943,82955,83368,83368,83368,83368,64038,64038,63130,63130,52608,52608,52608,52608,26304,26304,26304,26304,26304,26304,26304,26304,17536,17536,17536,17536,10960,10960,8220,8220,8220,1200,1200,
资本公积(万元),862,862,862,862,862,862,-2217,-2217,22510,24973,25564,25656,27638,27638,26899,26899,49738,49349,43659,43659,54181,54181,54181,54181,80485,80485,80485,80485,80485,80485,80485,80485,89253,89253,89253,89253,95829,95829,1043,1043,1043,0,0,
减:库存股(万元),2526,--,--,--,--,--,--,--,--,2983,3087,3087,5537,5537,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
盈余公积(万元),23962,23860,21586,21586,21586,21586,18936,18936,18936,18936,16096,16096,16096,16096,14953,14953,13326,13326,9833,9833,9833,9833,6644,6644,6644,6644,4223,4223,4223,4223,2574,2574,2574,2574,1329,1329,1329,1329,1140,935,635,798,353,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
未分配利润(万元),124768,116641,120079,114548,116907,106949,111900,115614,105232,96162,96684,89836,87297,78985,77287,70779,70666,61752,57758,48657,51985,43988,40213,31874,35282,28447,25281,18867,27512,22432,20442,15804,17950,14339,13077,8512,8113,6502,4821,3000,2795,5510,2170,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,0,0,
归属于母公司股东权益合计(万元),254216,248513,249677,244145,246505,236547,235768,239482,229101,220031,218201,211456,208862,200551,202507,195999,197768,188465,174379,165278,168606,160609,153646,145307,148715,141880,136292,129878,138523,133443,129804,125166,127312,123701,121195,116630,116230,114619,15224,13198,12692,7508,3724,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,0,188,0,
所有者权益(或股东权益)合计(万元),254216,248513,249677,244145,246505,236547,235768,239482,229101,220031,218201,211456,208862,200551,202507,195999,197768,188465,174379,165278,168606,160609,153646,145307,148715,141880,136292,129878,138523,133443,129804,125166,127312,123701,121195,116630,116230,114619,15224,13198,12692,7696,3724,
负债和所有者权益(或股东权益)总计(万元),288902,274739,278766,276965,285056,267972,269418,273662,265475,252792,256332,251722,253545,242667,246576,248435,230384,211737,197799,186035,187980,177081,175455,166517,169104,156108,154961,143412,155634,145240,142206,137575,139790,137040,133369,124005,122677,134539,34942,27004,22988,16161,10903,		
  
