报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
流动资产合计(万元),172789,177463,149110,152459,146407,145447,131093,73099,67046,67354,43594,48647,43026,41155,40272,41695,28335,27302,25260,20331,16236,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,14266,13547,13103,12611,12553,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,22226,--,21636,--,20527,--,17769,--,14603,--,10731,--,9557,--,9124,8885,8454,8305,--,--,
累计折旧(万元),--,6699,--,5888,--,5053,--,4350,--,4151,--,3339,--,2967,--,2671,2514,2358,2060,--,--,
固定资产净值(万元),--,15527,--,15747,--,15475,--,13419,--,10452,--,7392,--,6591,--,6453,6371,6096,6244,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),15863,15527,15468,15747,15761,15475,13620,13419,10643,10452,7385,7392,6540,6591,6398,6453,6371,6096,6244,6604,6550,
在建工程(万元),15799,9508,3545,1570,139,228,129,26,2518,2411,3429,3206,941,141,58,3,31,29,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),8869,8939,9115,9182,4467,4609,3635,3416,3230,3339,1183,1194,1190,1187,1196,1206,1214,1211,1229,1248,1255,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),107722,107722,107722,101518,96037,96082,93550,46386,44184,44184,2290,2290,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),746,779,832,900,844,883,627,460,293,250,237,258,250,254,92,106,124,142,175,241,381,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2147,2090,2090,2113,2696,2635,2468,2297,799,695,357,277,167,171,172,175,427,296,282,290,297,
其他非流动资产(万元),2737,2488,3040,1864,4562,443,1481,1500,750,645,1994,1979,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),153884,147052,141813,132895,124506,120355,115510,81771,75963,75079,29485,29148,9089,8344,7916,7942,8168,7773,7930,8384,8484,
资产总计(万元),326673,324515,290923,285353,270913,265802,246603,154870,143009,142433,73079,77795,52115,49499,48187,49638,36503,35075,33190,28715,24720,
短期借款(万元),23028,24637,24794,18723,12870,8208,4242,4494,5342,7227,7197,6434,3718,1666,1781,2277,2199,1826,1149,1374,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),3017,3017,3017,3017,2202,2202,2202,2202,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,8303,6862,9105,9309,10917,6925,3676,3933,3590,2004,1631,973,1426,1441,2112,2130,1186,1837,580,190,
应付账款(万元),--,40500,24910,25342,27467,32009,31813,16458,12109,12957,7569,6795,6239,5620,5337,5347,5432,5189,4661,3101,3896,
预收账款(万元),3435,5838,4154,3646,8911,10219,6260,2569,1966,1569,429,292,164,205,311,65,20,185,94,88,43,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1362,1557,1523,2075,1268,1206,1046,1075,710,492,232,332,215,220,218,322,223,261,357,463,368,
应交税费(万元),2450,3080,1239,3425,3558,2806,2665,965,998,1038,415,946,317,568,92,144,497,938,379,595,820,
应付利息(万元),--,--,--,81,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),15617,15244,12509,10127,7429,7406,7319,7243,462,535,403,7272,38,24,55,357,34,43,52,63,28,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),455,716,969,1029,--,--,--,--,--,--,--,--,--,--,81,312,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),98755,102891,79977,76569,73025,74974,62471,38682,25519,27409,18249,23703,11664,9729,9315,10937,10534,9628,8530,6263,5345,
长期借款(万元),9400,6333,2633,2633,1452,1683,--,--,--,--,--,--,--,--,--,--,543,774,1236,2160,3084,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,184,--,--,1917,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1053,1188,882,1562,2121,1049,1104,978,984,973,136,148,187,227,451,451,--,--,--,--,--,
递延所得税负债(万元),1152,1152,1195,1195,389,412,241,241,280,280,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1205,1245,1325,1469,1639,
非流动负债合计(万元),11605,8673,4711,5574,3961,3143,3261,1218,1264,1253,136,148,187,227,451,451,1748,2019,2561,3629,4723,
负债合计(万元),110360,111564,84687,82143,76986,78117,65732,39901,26783,28661,18385,23851,11851,9956,9766,11388,12282,11647,11091,9892,10068,
实收资本(或股本)(万元),19603,19711,19711,19711,19711,19711,19711,18112,18112,18112,15955,15955,6000,6000,6000,6000,4500,4500,4500,4500,4500,
资本公积(万元),137546,139833,139737,139641,140153,139988,137774,75626,73103,72559,17003,16458,14292,14292,14292,14292,2522,2522,2522,2522,2522,
减:库存股(万元),3497,3506,3506,3506,7012,7012,7012,7012,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3381,3381,3381,3381,2065,2065,2065,2065,1793,1793,1793,1793,1488,1488,1488,1488,1214,1214,1214,923,555,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),58248,52675,46207,43207,39020,32935,28309,26144,23031,21127,19943,19738,18483,17762,16642,16470,15984,15192,13863,10877,7075,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),215373,212154,205469,202413,193927,187685,180871,114969,116226,113772,54694,53945,40263,39542,38422,38250,24221,23428,22099,18822,14652,
少数股东权益(万元),940,797,766,797,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),216313,212951,206235,203210,193927,187685,180871,114969,116226,113772,54694,53945,40263,39542,38422,38250,24221,23428,22099,18822,14652,
负债和所有者权益(或股东权益)总计(万元),326673,324515,290923,285353,270913,265802,246603,154870,143009,142433,73079,77795,52115,49499,48187,49638,36503,35075,33190,28715,24720,		
  
