报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
存货(万元),79077,74271,78039,55766,47581,47614,39780,33129,30207,25843,32523,24242,22208,19606,29811,20684,23488,15981,23288,15021,15111,14372,19496,16676,15299,14230,14796,12730,10708,9352,6309,8523,7897,6645,6646,7982,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
其他流动资产(万元),37440,88621,65731,57145,54831,52556,24612,25685,28061,14831,24731,39369,65340,87919,72166,44293,56111,63617,56759,63759,2054,16518,229,217,340,169,372,295,375,176,65,35,75,21,25,23,
流动资产合计(万元),465704,509251,543451,419919,470327,465766,482344,471484,435065,308119,330479,317935,331309,329085,339055,293525,298396,280593,310980,251104,250367,260035,282441,245004,234570,240040,247700,252528,267477,261188,273862,112376,78715,75326,68509,67173,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
可供出售金融资产(万元),13812,13812,13812,61024,61024,61024,63216,68517,33932,33532,33532,20775,21000,21000,20400,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
长期股权投资(万元),95372,85949,84747,86543,84363,75740,67491,66601,114249,112981,124811,128051,119622,118621,112835,132283,124947,117367,114352,112852,78618,68862,67682,48089,47524,46919,26278,873,1746,1746,1746,1746,1746,1746,1746,1793,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产原值(万元),--,119100,--,104400,--,103033,--,97139,--,94895,--,87848,--,77303,--,75370,--,39064,--,32782,--,30697,--,28343,--,27712,--,27003,--,26442,--,25200,0,--,12926,11836,
累计折旧(万元),--,37889,--,34313,--,31114,--,26317,--,23529,--,19374,--,16974,--,14511,--,13358,--,12152,--,10785,--,9520,--,8541,--,7534,--,6507,--,5448,0,0,3634,2820,
固定资产净值(万元),--,81211,--,70087,--,71918,--,70822,--,71366,--,68474,--,60329,--,60859,--,25706,--,20630,--,19912,--,18822,--,19170,--,19469,--,19934,--,19752,0,--,9292,9016,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产(万元),79970,81211,83396,70087,70899,71918,70573,70822,70255,71366,70986,68474,60253,60329,60358,60859,25264,25706,20632,20630,20348,19912,18731,18822,18864,19170,19394,19469,19692,19934,20227,19752,9033,8448,9292,9016,
在建工程(万元),1239,717,1484,1097,636,238,1059,708,797,341,455,375,4798,4609,5044,3318,29531,26990,29583,28418,26633,21146,14778,12442,9689,7186,4770,2748,2686,186,131,0,0,0,0,10,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
无形资产(万元),17787,17645,67515,13167,12283,12340,11940,12061,12184,12279,12350,9498,9559,9645,9669,9749,9791,9497,9478,9469,8183,7321,6953,6967,7021,7075,7117,7034,7056,7100,7398,7447,5500,5536,1406,1347,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
商誉(万元),81199,81199,27710,19214,19214,19214,11944,11944,11944,11944,11907,136,136,136,136,136,136,136,136,136,1051,105,88,88,88,88,106,106,88,88,--,0,0,0,0,--,
长期待摊费用(万元),263,209,214,143,198,195,72,83,94,102,15,--,--,3,35,22,27,32,35,40,45,50,--,0,--,--,--,43,65,--,--,0,0,0,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延所得税资产(万元),1606,1785,1865,1740,1592,1496,1978,2310,1803,1841,1702,1229,1996,1454,1483,899,1192,687,610,635,706,549,795,427,1045,867,1299,1053,982,907,1120,927,808,824,736,602,
其他非流动资产(万元),301,401,194,87366,1275,1341,75,76,76,76,77,77,33,33,33,33,33,274,34,34,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
非流动资产合计(万元),291549,282929,280938,340382,251485,243508,228349,233121,245335,244463,255835,228615,217397,215830,209993,207299,190922,180688,174861,172213,135584,117945,109027,86836,84232,81306,58965,31326,32316,29962,30623,29872,17086,16555,13181,12768,
资产总计(万元),757253,792180,824389,760301,721812,709274,710693,704605,680400,552582,586314,546551,548707,544915,549048,500824,489318,461281,485841,423317,385950,377980,391469,331840,318803,321346,306665,283853,299793,291149,304485,142248,95801,91881,81691,79941,
短期借款(万元),200,36488,47508,61320,45195,35185,63939,91184,65396,54966,53601,61207,58948,49005,36744,21768,13810,13357,17392,8129,500,450,18389,1750,7600,8290,450,200,--,700,400,32400,400,400,6653,12500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,1630,4002,1867,2679,1213,122,504,504,--,47,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付票据(万元),1031,1171,836,133,--,100,100,590,74,785,--,1095,1210,2665,1865,860,1530,4370,1665,2495,1405,2810,1475,0,--,1483,960,1351,--,1960,1425,1635,2435,2330,10460,4466,
应付账款(万元),75374,75374,91309,61344,53749,58690,56555,46646,39801,36511,62850,41962,35314,32592,61950,36259,39196,40344,59736,24648,23998,26321,44050,22525,19452,18727,35639,22890,21371,18736,29447,26307,23494,23667,18683,24360,
预收账款(万元),4288,2895,3361,3331,4185,3021,2964,2714,2183,1704,2301,2077,2557,1870,2582,1780,2731,1306,1994,1363,2798,1716,2003,1846,2329,2327,1315,973,2624,1615,6410,2008,0,1359,1667,890,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
应付职工薪酬(万元),4207,9977,5748,4133,3642,6508,4542,4055,3150,5525,3204,2886,1780,4434,3005,2519,1681,4123,2460,1861,1165,3595,1577,1089,913,2735,1473,1121,895,2231,1234,937,711,1452,619,437,
应交税费(万元),2160,5527,8060,6344,6060,8267,8072,5235,4227,3898,7989,3418,4699,6922,7148,4853,4731,5252,5394,2863,1740,1977,2988,1016,794,1128,2951,1924,1854,1042,3258,2743,1775,1319,4370,1649,
应付利息(万元),45,69,47,47,31,29,26,22,21,99,8,3,4,2,109,106,9,10,38,42,42,50,57,50,41,48,--,--,--,1,--,38,0,1,34,17,
应付股利(万元),--,--,--,10752,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,1000,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他应付款(万元),2888,1522,3555,2405,2329,2175,3042,2322,6770,1927,2354,2517,1490,1371,1048,233,327,514,282,494,733,695,960,889,986,173,1561,1879,1758,771,2913,2508,1141,1199,935,9343,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
一年内到期的非流动负债(万元),3676,3676,19313,19714,20077,20187,--,--,12922,12987,22659,23232,23340,35123,--,18494,18482,18366,25000,25000,25000,25000,--,0,--,200,--,--,--,--,--,0,0,0,0,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
流动负债合计(万元),93869,136699,179738,169522,135269,134161,140871,156772,136411,121079,156179,138518,129846,134487,114450,86919,82497,87643,113961,66895,57381,62614,71497,29164,32117,35110,44348,30338,28502,27056,45087,68574,29957,31726,43420,54661,
长期借款(万元),44595,44620,47796,--,--,--,19432,19297,18802,18896,12723,12227,12284,12238,47620,47623,35480,11828,21553,21631,21927,18784,30000,25000,15000,19800,--,--,--,--,--,0,0,0,0,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期递延收益(万元),673,698,505,535,661,576,587,613,636,659,871,891,730,742,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延所得税负债(万元),698,761,481,435,463,537,419,524,421,305,34,228,190,348,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,385,394,402,411,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
非流动负债合计(万元),45965,46079,48783,970,1124,1114,20439,20433,19859,19860,13627,13346,13204,13328,48005,48016,35883,12239,21553,21631,21927,18784,30000,25000,15000,19800,0,0,0,0,0,0,0,0,0,--,
负债合计(万元),139834,182779,228521,170493,136393,135275,161310,177205,156270,140940,169806,151865,143049,147814,162455,134935,118380,99882,135514,88526,79308,81398,101497,54164,47117,54910,44348,30338,28502,27056,45087,68574,29957,31726,43420,54661,
实收资本(或股本)(万元),107525,107525,107525,107525,107525,107525,107525,107525,107525,101400,101400,101400,101400,101400,101400,101400,101400,101400,101400,50700,50700,50700,50700,50700,50700,50700,50700,50700,25350,25350,25350,19000,19000,19000,19000,11714,
资本公积(万元),196977,200572,199600,199789,199065,199038,192518,192774,192797,97372,96746,96315,96191,96191,94249,121008,128766,128057,127101,177814,145050,145050,145051,145051,145011,145011,145011,145011,170361,170361,169790,0,0,0,0,2152,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
盈余公积(万元),34474,34474,30003,30003,30003,30003,23890,23890,23890,23890,19665,19665,19665,19665,14727,14727,14727,14727,11745,11745,11745,11745,9100,9100,9100,9100,6300,6300,6300,6300,3711,3711,3711,3711,1733,1341,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
未分配利润(万元),264353,252702,244794,227458,223683,213095,203138,181078,178449,167797,167445,146532,155209,146524,142313,122592,119960,110810,103946,88011,93012,83705,81726,69335,63450,58188,57040,48231,66110,58847,57371,48006,40282,34636,15089,8060,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1284,-1401,-1059,-698,-583,-114,-110,-29,-45,-40,-40,-107,-86,-79,-18,-2,0,0,0,0,--,
归属于母公司股东权益合计(万元),604568,596544,583880,577932,573736,562595,538133,516447,514543,402263,406673,388739,398540,389919,379014,358443,363452,353935,343494,327687,300394,291091,286547,274141,268222,262960,258943,250156,268042,260840,256220,70717,62994,57347,35822,23267,
少数股东权益(万元),12851,12858,11988,11876,11683,11404,11250,10954,9587,9380,9834,5947,7118,7182,7579,7446,7487,7465,6833,7104,6249,5490,3424,3535,3464,3476,3374,3359,3249,3253,3177,2957,2850,2808,2448,2013,
所有者权益(或股东权益)合计(万元),617419,609401,595868,589808,585419,573999,549383,527401,524129,411643,416508,394686,405657,397101,386593,365889,370938,361400,350327,334791,306643,296582,289971,277676,271686,266436,262317,253515,271291,264093,259398,73674,65844,60155,38270,25280,
负债和所有者权益(或股东权益)总计(万元),757253,792180,824389,760301,721812,709274,710693,704605,680400,552582,586314,546551,548707,544915,549048,500824,489318,461281,485841,423317,385950,377980,391469,331840,318803,321346,306665,283853,299793,291149,304485,142248,95801,91881,81691,79941,		
  
