报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
应交税费(万元),233,257,984,684,973,374,56,
应付利息(万元),--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,1200,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),1554,974,937,869,808,357,178,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),358,358,300,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),15548,15282,13749,16373,21312,12604,4369,
长期借款(万元),5263,5263,4409,3236,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),396,408,445,452,300,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),5659,5671,4854,3689,300,0,0,
负债合计(万元),21207,20953,18603,20062,21611,12604,4369,
实收资本(或股本)(万元),7560,5670,5670,5670,5670,250,250,
资本公积(万元),36092,8841,8841,8841,8841,--,--,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),1577,1577,1577,1577,923,322,35,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),15951,14465,12882,10608,4724,1886,505,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),61180,30553,28969,26695,20158,2457,790,
少数股东权益(万元),--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),61180,30553,28969,26695,20158,2457,790,
负债和所有者权益(或股东权益)总计(万元),82387,51506,47573,46757,41769,15061,5158,		
  
