报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),17862,14615,16952,16826,12688,13797,19364,14753,16645,12981,13732,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,1,--,--,--,--,--,
递延所得税负债(万元),10,--,--,--,--,--,--,--,64,21,16,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),10,0,0,0,0,1,0,0,64,21,16,
负债合计(万元),17872,14615,16952,16826,12688,13798,19364,14753,16709,13002,13748,
实收资本(或股本)(万元),6669,6669,6669,5000,5000,5000,5000,5000,5000,3287,3000,
资本公积(万元),22929,22929,22934,1783,1783,1783,1783,1783,1783,3530,2,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2269,2269,2269,2269,1993,1993,1663,1379,1379,1001,710,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),12852,12188,12773,10333,9522,8360,5716,4930,4943,3178,1563,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),44718,44055,44645,19385,18298,17136,14162,13092,13106,10997,5275,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),44718,44055,44645,19385,18298,17136,14162,13092,13106,10997,5275,
负债和所有者权益(或股东权益)总计(万元),62590,58670,61597,36211,30986,30934,33526,27846,29814,23999,19022,		
  
