报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
固定资产(万元),25854,24871,22912,19359,19384,16731,17291,17734,17335,
在建工程(万元),2669,2602,3684,1404,625,798,850,371,338,
工程物资(万元),295,466,592,595,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),11077,11172,10945,9203,9315,8263,8140,5468,5357,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),69,76,90,89,60,66,56,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1204,1141,1264,974,1003,966,1010,916,752,
其他非流动资产(万元),992,855,326,1568,458,531,408,381,456,
非流动资产合计(万元),43159,42184,40813,34192,31844,28354,28754,25870,25237,
资产总计(万元),61963,59258,56936,49199,49017,36604,36589,46692,39544,
短期借款(万元),--,--,--,--,1000,3000,370,2000,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,
应付账款(万元),3603,2724,2502,1351,1017,323,1192,959,622,
预收账款(万元),6743,6596,8604,7584,8275,7472,8208,7646,6423,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),228,251,805,168,675,141,472,213,--,
应交税费(万元),179,117,242,603,730,470,777,1160,1707,
应付利息(万元),--,--,--,0,6,12,10,3754,2762,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),1728,1392,420,457,2633,1642,4321,1065,1684,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,200,2100,3200,2600,2500,2000,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),12480,11080,12573,10363,16436,16260,17951,19296,15198,
长期借款(万元),--,--,--,--,--,200,2100,9365,12275,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,11,--,--,
长期递延收益(万元),193,195,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),193,195,0,0,0,200,2111,9365,12275,
负债合计(万元),12673,11275,12573,10363,16436,16460,20062,28661,27473,
实收资本(或股本)(万元),10600,10600,10600,10600,10600,9300,9300,9300,9300,
资本公积(万元),8874,8874,8874,8892,8874,3719,3702,2055,2055,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),175,124,193,334,262,655,541,399,446,
盈余公积(万元),1959,1959,1959,1053,1054,241,242,628,27,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),27682,26424,22736,17957,11790,6228,2741,5649,243,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),49291,47982,44363,38836,32581,20144,16527,18031,12071,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),49291,47982,44363,38836,32581,20144,16527,18031,12071,
负债和所有者权益(或股东权益)总计(万元),61963,59258,56936,49199,49017,36604,36589,46692,39544,		
  
