报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
商誉(万元),260074,260074,260074,260074,253538,6464,6464,6464,6464,6464,6464,6464,6464,6464,6464,6464,6464,6464,6464,6464,6464,6464,6464,6464,6464,6464,6464,6464,--,--,--,--,--,0,0,0,0,
长期待摊费用(万元),707,775,754,823,930,1001,1075,1160,1246,1334,1692,1520,1256,1323,1394,1445,679,698,717,710,800,823,825,836,304,325,324,324,99,97,97,100,47,47,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
递延所得税资产(万元),1384,1466,1296,1339,1291,319,322,302,258,253,283,278,178,153,146,146,140,134,171,171,116,109,91,91,73,63,69,66,66,54,63,68,38,56,39,19,21,
其他非流动资产(万元),2218,1827,2724,2724,1830,1033,951,936,141,764,630,961,191,5373,6163,3823,--,--,100,100,6858,--,700,700,--,--,--,--,--,--,--,--,--,0,0,0,0,
非流动资产合计(万元),435871,432986,424566,426884,418664,121778,122688,122582,108088,102836,90498,88582,79198,77642,78244,76179,70027,68722,67263,66487,63952,55697,54432,52715,49913,44354,43493,41246,29093,25718,22465,22159,17405,16442,14491,10798,10411,
资产总计(万元),704542,709218,667214,655142,642502,217770,205419,218008,208355,186369,176434,180304,154843,148884,147759,145757,144161,130818,130140,134968,150359,144820,139630,138746,126970,127209,128431,124181,112194,111119,102637,97466,92720,32355,28448,20439,18496,
短期借款(万元),88871,93559,88403,73047,75477,52890,54699,55299,50890,50655,46257,47107,30480,31290,33230,31330,31314,22417,20320,15400,21227,18900,14680,14080,9880,7380,4390,4390,3890,2900,4900,5950,7950,4550,3350,1900,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融负债(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付票据(万元),--,8672,7986,9082,7559,188,197,--,0,2900,1626,1660,2972,1061,1547,1673,558,--,--,95,83,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付账款(万元),--,47790,32178,31478,33535,14248,12488,12368,14509,10703,9498,7196,8337,7764,6627,4999,6289,5318,5496,9742,12325,6408,6212,5905,5105,4265,4701,4602,4852,3319,3551,3774,2277,3083,2594,2588,2133,
预收账款(万元),10881,8639,9059,5618,6701,5769,6958,12837,11877,4972,9225,11928,9220,7468,3634,5273,4526,4113,4395,7395,16536,23394,23669,23030,20399,24958,25745,23407,24210,23405,13049,7402,3927,2265,1710,3358,3854,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付职工薪酬(万元),1540,1169,1153,3629,1414,1258,1257,966,1693,1701,1328,865,1442,1349,1217,1172,1342,1160,1095,757,1098,1056,898,723,952,1185,862,708,921,1076,500,470,537,675,246,157,14,
应交税费(万元),2968,3260,5491,7559,3028,788,1049,1959,765,595,1201,1302,1665,835,436,1053,725,921,608,2684,294,321,322,1484,326,706,465,863,-3052,-793,-826,231,29,460,604,421,384,
应付利息(万元),--,502,97,126,72,72,72,72,39,39,56,56,53,53,53,53,7,7,8,26,--,--,--,23,--,2,7,8,--,--,--,--,--,0,0,0,0,
应付股利(万元),--,1120,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应付款(万元),9617,9489,5976,9692,9930,7175,3192,7784,8798,9919,2835,4799,3910,4094,5616,3917,5456,3297,4422,6180,7795,6513,6121,6909,5526,4872,8737,7657,460,754,1926,951,377,387,413,3388,4595,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付分保账款(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
保险合同准备金(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
代理买卖证券款(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
代理承销证券款(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动负债(万元),16503,16503,18833,18833,2165,2165,2165,2165,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1850,1850,0,900,
其他流动负债(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
流动负债合计(万元),164998,190704,169176,159064,139882,84553,82076,93448,88571,81483,72025,74913,58079,53914,52360,49470,50218,37234,36344,42280,59358,56592,51902,52154,42187,43368,44907,41634,31281,30661,23100,18778,15096,13270,10766,11812,11881,
长期借款(万元),41750,28364,17300,17859,19683,9569,1099,1630,4319,4836,5850,5850,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,750,1000,1000,1600,
应付债券(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应付款(万元),11829,7450,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
专项应付款(万元),--,4173,4494,4063,4438,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
预计非流动负债(万元),100,100,100,100,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期递延收益(万元),6008,6170,6280,6467,6523,4735,4773,4983,4952,4962,3313,3323,1436,941,452,452,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他非流动负债(万元),4036,0,--,--,15554,--,--,--,--,--,--,0,--,0,952,952,436,436,436,436,539,539,539,539,599,599,599,599,493,725,275,275,182,182,152,0,0,
非流动负债合计(万元),63723,46257,28175,28489,46298,14304,5872,6613,9271,9798,9163,9173,1436,941,1404,1404,436,436,436,436,539,539,539,539,599,599,599,599,493,725,275,275,182,932,1152,1000,1600,
负债合计(万元),228721,236961,197351,187554,186180,98857,87948,100062,97842,91282,81188,84086,59516,54855,53764,50875,50654,37671,36781,42716,59897,57131,52441,52693,42787,43967,45507,42234,31774,31386,23374,19052,15278,14202,11918,12812,13481,
实收资本(或股本)(万元),55979,55979,55979,55979,55979,30173,30173,30173,30173,28517,28517,28517,28517,28517,28766,28789,28789,28890,14093,14093,14093,13911,13911,13911,13911,13911,13911,13911,13911,13911,8694,8694,8694,6494,6494,5000,3600,
资本公积(万元),371187,371187,371187,371187,371187,62794,62794,62794,62925,43749,43749,43749,43749,43749,44165,44444,44592,44853,58945,58945,58891,57668,57668,57668,57668,57668,57668,57668,57668,57668,62885,62885,62885,6398,6398,1792,618,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,952,952,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
专项储备(万元),228,414,580,580,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
盈余公积(万元),1199,1199,1199,1199,1152,1152,1152,1152,1003,1003,1003,1003,840,840,840,840,781,781,781,781,557,557,557,557,427,427,427,427,402,402,403,402,301,301,301,96,74,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
未分配利润(万元),38516,35161,32926,31056,23334,22350,21010,21447,13954,19272,19270,20339,19518,18403,18568,19154,19321,18598,19516,18409,16887,15522,15013,13916,12178,11236,10919,9942,8439,7752,7282,6433,5562,4960,3337,739,254,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-17,-15,-17,-17,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
归属于母公司股东权益合计(万元),466817,463648,461579,459708,451275,116092,114752,115188,107614,92100,92098,93167,92299,91184,91062,91951,93467,93107,93319,92212,90428,87658,87149,86052,84184,83242,82924,81947,80420,79733,79263,78414,77442,18153,16530,7627,4546,
少数股东权益(万元),9004,8610,8284,7879,5047,2822,2719,2759,2900,2988,3148,3051,3028,2845,2932,2932,40,40,40,40,34,31,40,--,--,--,--,--,--,--,--,--,--,0,0,0,469,
所有者权益(或股东权益)合计(万元),475821,472258,469863,467588,456322,118914,117471,117947,110513,95087,95246,96218,95327,94029,93994,94883,93507,93147,93359,92252,90462,87689,87189,86052,84184,83242,82924,81947,80420,79733,79263,78414,77442,18153,16530,7627,5014,
负债和所有者权益(或股东权益)总计(万元),704542,709218,667214,655142,642502,217770,205419,218008,208355,186369,176434,180304,154843,148884,147759,145757,144161,130818,130140,134968,150359,144820,139630,138746,126970,127209,128431,124181,112194,111119,102637,97466,92720,32355,28448,20439,18496,		
  
