报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
无形资产(万元),14513,14591,14668,14745,14823,4941,4959,4990,5021,5052,5086,5110,3433,3451,3470,3526,3089,3154,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),29,24,21,12,5,5,--,56,63,70,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),820,826,52,74,62,66,152,244,233,226,349,343,345,343,336,314,68,76,
其他非流动资产(万元),1692,417,991,816,523,81,266,356,119,198,57,435,582,91,251,35,0,270,
非流动资产合计(万元),84633,65560,63126,54710,61935,52655,60490,38392,38204,27853,27807,27183,21867,20181,19099,14605,11010,9635,
资产总计(万元),291268,277856,176784,157826,150205,137129,133936,134876,120490,109493,104062,99838,93479,49631,42723,39633,29423,25577,
短期借款(万元),5000,--,7000,4000,3000,--,5300,17413,10013,--,--,--,70,2100,100,2800,4000,6213,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),6792,6889,6574,4653,3153,3183,3659,2870,1960,1720,1635,1500,1505,1175,1054,--,--,--,
应付账款(万元),22180,23929,18556,16438,14850,14846,11453,10522,9647,10597,8547,7803,4889,5994,4010,4696,3796,3183,
预收账款(万元),1138,1097,468,714,1039,1029,921,575,514,782,324,358,714,465,572,938,564,774,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),558,580,599,843,538,599,137,259,316,303,219,181,181,210,489,150,20,18,
应交税费(万元),5011,5699,4304,3021,2705,2605,2109,1308,933,1765,1390,1156,1617,1700,1171,1700,1094,803,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),7693,6851,6167,3354,5198,5045,3999,455,497,580,803,896,1111,97,112,94,46,265,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),5012,2787,1682,1221,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),53383,47833,45349,34243,30483,27307,27578,33402,23879,15747,12918,11894,10086,11741,7508,10378,9520,11256,
长期借款(万元),4350,3410,1840,1711,3227,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),30,123,80,125,63,89,131,212,169,195,169,140,121,132,98,82,43,165,
长期递延收益(万元),6206,6240,1053,1086,1119,1153,1186,1219,1252,1286,--,1330,--,1330,1330,1330,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,1319,--,1330,--,--,--,--,--,
非流动负债合计(万元),10587,9773,2972,2921,4409,1242,1317,1431,1421,1480,1488,1470,1451,1462,1428,1412,43,165,
负债合计(万元),63970,57605,48322,37164,34892,28549,28895,34833,25300,17227,14406,13364,11538,13203,8936,11790,9562,11421,
实收资本(或股本)(万元),17693,17693,16250,16250,16250,16250,16250,16250,16250,16250,16250,6500,6500,4875,4875,4875,4875,4875,
资本公积(万元),123895,123895,38886,38886,38886,38886,38886,38886,38886,38886,38886,48636,48636,6274,6274,6274,6274,6274,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),609,573,796,790,751,736,694,651,609,566,527,502,451,412,374,272,139,--,
盈余公积(万元),8382,8382,5646,5646,5646,5646,3902,3902,3902,3902,2636,2636,2636,2636,1715,1715,880,312,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),76727,69716,66884,59089,53778,47062,44687,39750,34941,32059,30754,27599,23719,22231,20549,14707,7693,2695,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),227298,220251,128462,120661,115312,108581,104419,99439,94589,91664,89053,85873,81941,36428,33787,27843,19861,14156,
少数股东权益(万元),--,--,--,--,--,--,622,604,601,602,603,601,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),227298,220251,128462,120661,115312,108581,105041,100043,95190,92266,89656,86474,81941,36428,33787,27843,19861,14156,
负债和所有者权益(或股东权益)总计(万元),291268,277856,176784,157826,150205,137129,133936,134876,120490,109493,104062,99838,93479,49631,42723,39633,29423,25577,		
  
