报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),17828,16929,17073,16876,5961,64,18,30,7,36,11,170,16,28,10,15,11,43,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),20,20,20,20,20,20,19,24,34,34,14,14,14,15,135,253,17,--,
流动负债合计(万元),48628,51994,50666,55379,45529,46842,28233,31626,31731,41661,32076,26723,21950,25501,19998,18288,15410,12832,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),359,364,369,374,379,384,393,397,395,404,347,350,354,--,--,--,--,--,
递延所得税负债(万元),194,203,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,357,409,417,434,--,
非流动负债合计(万元),554,567,369,374,379,384,393,397,395,404,347,350,354,357,409,417,434,0,
负债合计(万元),49182,52561,51035,55753,45908,47226,28626,32023,32126,42065,32423,27074,22304,25858,20407,18706,15844,12832,
实收资本(或股本)(万元),45599,45599,45599,45602,22801,22400,22400,22400,11200,11200,11200,11200,8400,8400,8400,8400,8400,8400,
资本公积(万元),28747,28521,28633,28536,59665,54021,54021,54021,65221,65221,65247,65247,12219,12219,12219,12219,12219,12219,
减:库存股(万元),5908,5908,5908,5955,5955,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),7317,7317,6248,6248,6248,6248,4891,4891,4891,4891,3606,3606,3606,3606,2850,2516,1576,698,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),53202,52764,50989,48081,47210,46057,41490,38703,37901,36866,31840,29405,29094,28228,21430,20946,13683,6279,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),128958,128294,125562,122512,129970,128725,122802,120015,119213,118178,111893,109458,53319,52453,44900,44081,35878,27595,
少数股东权益(万元),290,1529,903,954,-161,-189,-100,-116,-116,-117,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),129248,129822,126465,123467,129809,128536,122701,119899,119097,118061,111893,109458,53319,52453,44900,44081,35878,27595,
负债和所有者权益(或股东权益)总计(万元),178430,182383,177500,179220,175716,175762,151328,151923,151224,160126,144316,136532,75622,78310,65307,62787,51722,40428,		
  
