报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2013-09-30,2012-12-31,2011-12-31,
非流动资产合计(万元),227917,224617,224015,224071,22628,23064,23341,23676,23503,23787,24115,23941,23244,22702,21203,18460,16864,16628,14233,13685,12937,10716,
资产总计(万元),381073,380870,382473,381977,95288,95937,88464,88187,85666,86859,80329,83961,80355,74712,68444,84703,61085,58721,51281,50219,44275,36758,
短期借款(万元),13624,10500,11570,11637,16000,13300,6500,8000,7500,9500,5500,9130,8130,3630,1500,9750,9600,8700,8800,10800,5650,5650,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,2751,2951,2631,5058,9835,9223,5159,6181,6797,5369,2820,3595,4164,2269,1215,1215,1459,768,1543,880,--,
应付账款(万元),--,12912,16714,14895,8609,9222,9004,11847,9944,9560,8184,10233,9708,8880,6318,9428,8804,9501,8034,6618,6768,4739,
预收账款(万元),3923,3065,3679,2767,558,338,940,526,647,728,1918,2469,723,554,2333,1875,1300,1899,755,633,167,1071,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),586,597,444,1911,234,372,182,426,242,361,294,455,199,328,218,352,316,361,345,210,180,181,
应交税费(万元),735,2399,1568,3497,961,782,672,797,543,569,309,584,463,633,155,5,992,1033,588,543,553,245,
应付利息(万元),--,14,17,17,61,17,4,11,8,12,8,13,12,3,3,32,27,25,23,45,25,23,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),123,271,151,672,12,80,88,88,21,7,14,15,123,270,357,398,37,11,24,226,90,62,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1500,--,--,--,--,7000,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),31798,32509,37094,38026,31493,33946,26613,26854,25085,27533,21596,25718,22954,18462,13152,24555,22292,22990,19338,20619,21313,11972,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5200,6700,5000,3000,2000,--,7000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2512,2605,2699,2793,2887,2980,3110,3168,3262,3427,3485,3543,3617,3650,3684,3758,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3592,3626,3693,3361,2428,1282,
非流动负债合计(万元),2512,2605,2699,2793,2887,2980,3110,3168,3262,3427,3485,3543,3617,3650,3684,8958,10292,8626,6693,5361,2428,8282,
负债合计(万元),34310,35114,39793,40819,34379,36927,29723,30022,28347,30960,25081,29261,26570,22112,16836,33513,32584,31616,26031,25979,23741,20253,
实收资本(或股本)(万元),47437,26354,26354,26354,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,8000,8000,6000,6000,6000,6000,6000,6000,
资本公积(万元),264358,285441,285441,285441,20003,20003,20003,20003,20003,20003,20003,20003,20003,20003,27984,27984,8076,8076,8076,8076,8076,8076,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2654,2654,2654,2654,2376,2376,2376,2376,1950,1950,1950,1950,1521,1521,1521,1521,1117,1117,1117,646,646,243,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),31090,30284,27334,25823,22491,20632,20362,19786,19367,17946,17296,16747,16261,15076,14104,13685,13308,11912,10057,9518,5812,2186,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),345539,344733,341783,340272,60870,59011,58741,58165,57319,55898,55248,54700,53784,52600,51608,51189,28501,27105,25251,24240,20534,16505,
少数股东权益(万元),1225,1023,897,886,39,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),346764,345756,342680,341158,60909,59011,58741,58165,57319,55898,55248,54700,53784,52600,51608,51189,28501,27105,25251,24240,20534,16505,
负债和所有者权益(或股东权益)总计(万元),381073,380870,382473,381977,95288,95937,88464,88187,85666,86859,80329,83961,80355,74712,68444,84703,61085,58721,51281,50219,44275,36758,		
  
