报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),6418,6458,6538,6639,4816,3655,3724,2271,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),230,235,262,226,205,146,120,62,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),20,20,19,24,22,98,221,214,
其他非流动资产(万元),500,500,500,500,660,819,785,1274,
非流动资产合计(万元),35860,34385,33671,28567,22473,18826,15034,10126,
资产总计(万元),71465,49883,47709,41112,33152,30490,25013,17155,
短期借款(万元),2500,3000,2000,1000,1500,2300,3900,1400,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,62,--,--,--,--,
应付账款(万元),5495,5283,6488,5281,3256,3535,3736,1838,
预收账款(万元),31,10,10,42,39,0,17,0,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),559,515,635,607,412,528,363,240,
应交税费(万元),386,531,480,366,348,460,451,63,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),2160,726,502,611,822,467,571,195,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),2094,1761,552,319,300,150,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),13224,11826,10666,8287,6678,7441,9038,3737,
长期借款(万元),2896,3118,4679,4682,4832,2850,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),70,70,70,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),2966,3188,4749,4682,4832,2850,0,0,
负债合计(万元),16190,15015,15415,12969,11510,10291,9038,3737,
实收资本(或股本)(万元),8827,6620,6620,6620,6000,6000,6000,6000,
资本公积(万元),23223,6395,6395,6395,2365,2365,2365,2365,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),143,131,116,60,37,9,--,--,
盈余公积(万元),1813,1813,1813,1439,1263,1263,1066,862,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),21145,19780,17350,13628,11978,10562,6533,4149,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),55151,34738,32294,28143,21643,20199,15964,13375,
少数股东权益(万元),123,131,--,--,--,--,10,42,
所有者权益(或股东权益)合计(万元),55274,34868,32294,28143,21643,20199,15974,13418,
负债和所有者权益(或股东权益)总计(万元),71465,49883,47709,41112,33152,30490,25013,17155,		
  
