报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
流动资产合计(万元),92690,93845,93730,98785,102429,94469,90688,87366,88438,86905,84305,83597,87225,72844,71970,71227,72109,71476,70729,71595,71442,70438,70440,71772,72169,69549,68348,68985,69516,69383,65608,66347,65959,64929,65431,67588,67266,14930,12779,9898,9206,4971,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
可供出售金融资产(万元),3500,3000,3000,3000,3000,3000,3000,3000,3000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期股权投资(万元),48,83,92,2091,2089,2078,84,87,87,90,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,4,8,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
投资性房地产(万元),1117,1137,1158,1179,1200,1220,1241,1262,1282,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产原值(万元),14177,--,9372,--,8899,--,8831,--,8675,--,10049,--,8695,--,7452,--,7344,--,7242,--,6914,--,4101,--,4049,--,3929,--,3850,--,3374,--,1460,--,1447,--,1400,0,1395,1352,0,0,
累计折旧(万元),4279,--,3988,--,3458,--,3180,--,2863,--,2979,--,2718,--,2120,--,1925,--,1670,--,1373,--,1204,--,1049,--,920,--,806,--,502,--,431,--,400,--,341,0,284,229,0,0,
固定资产净值(万元),9898,--,5385,--,5441,--,5651,--,5812,--,7071,--,5977,--,5333,--,5419,--,5572,--,5541,--,2896,--,3000,--,3009,--,3044,--,2872,--,1029,--,1047,--,1059,0,1111,1123,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产(万元),9898,5254,5378,5425,5441,5510,5651,5697,5812,6996,7071,7119,5977,5362,5333,5400,5419,5506,5572,5631,5541,5618,2896,2925,3000,2995,3009,3062,3044,2988,2872,1019,1029,1034,1047,1031,1059,1086,1111,1123,1007,975,
在建工程(万元),--,4179,4177,4173,3879,3891,3816,3808,3710,3666,3567,3565,4485,4431,3544,3368,3090,835,446,334,267,188,2190,2145,1999,1888,1361,1064,624,244,43,1771,1671,1501,4,--,0,0,0,0,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
无形资产(万元),3124,3323,3523,3724,3817,4012,4201,4395,4348,4447,4627,4745,4913,2451,2486,2506,2537,2571,2600,2634,2661,2707,2729,2763,2797,2821,2853,2886,2920,2625,370,341,344,346,349,352,354,357,360,365,350,357,
开发支出(万元),--,--,--,--,98,55,18,--,171,98,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
商誉(万元),5592,51494,51494,48412,48412,49169,49169,49169,49169,49169,49169,49169,48466,2008,2008,1469,1469,1471,1068,1078,622,622,622,622,622,622,622,622,622,244,--,--,--,--,0,--,0,0,0,0,0,0,
长期待摊费用(万元),537,94,97,115,128,48,66,86,82,177,219,255,275,160,166,151,112,93,105,115,66,21,26,33,39,39,36,32,36,43,11,11,14,18,21,25,28,32,35,42,56,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
递延所得税资产(万元),1277,1218,1125,1037,998,1056,1006,1079,1090,1117,1008,915,929,718,710,666,674,782,711,664,663,667,610,542,552,512,452,442,402,409,301,245,239,254,241,215,206,189,186,171,155,40,
其他非流动资产(万元),3342,2605,2610,4816,2599,2612,2612,2623,2623,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
非流动资产合计(万元),28443,72387,72654,73972,71660,72654,70862,71206,71375,65759,65660,65769,65046,15129,14247,13560,13302,11258,10501,10456,9819,9823,9073,9029,9009,8877,8332,8108,7647,6553,3597,3387,3297,3153,1662,1622,1648,1664,1692,1701,1572,1379,
资产总计(万元),121133,166233,166384,172756,174089,167123,161549,158572,159813,152663,149966,149366,152271,87973,86216,84787,85411,82733,81230,82051,81261,80261,79512,80801,81178,78426,76680,77094,77164,75935,69205,69734,69256,68082,67093,69210,68915,16594,14471,11599,10779,6350,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付票据(万元),--,--,369,382,396,613,217,336,370,458,384,1003,1130,845,694,1227,1044,812,1029,830,1200,1416,1184,1714,2559,1204,859,1288,1428,1365,925,748,870,1021,922,1301,1564,470,179,435,779,0,
应付账款(万元),--,--,7629,5705,5789,5173,4414,3922,5864,5370,5351,4296,6002,3560,3922,3616,4548,4776,4497,4633,4516,4834,4882,4806,4993,5431,5074,4474,4769,4033,1573,1119,1243,1469,1646,1484,1762,1425,872,957,1153,491,
预收账款(万元),998,960,921,777,746,865,893,1215,1177,558,578,506,605,561,678,695,742,697,571,541,536,483,594,458,332,303,334,287,267,373,174,323,321,402,306,351,373,510,585,428,408,883,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付职工薪酬(万元),1759,605,646,584,861,331,497,552,814,270,485,514,381,125,342,369,169,130,310,331,141,231,282,311,147,138,291,320,177,139,291,291,151,116,217,217,84,48,130,15,35,9,
应交税费(万元),829,746,701,817,1736,1318,1142,671,1301,1084,1043,579,3143,776,326,228,512,346,488,493,516,419,532,553,819,380,395,126,606,1064,636,648,828,495,562,263,397,541,641,273,945,720,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付股利(万元),25,--,55,18,18,31,31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,1018,3223,1650,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他应付款(万元),--,4497,4410,4625,5871,5452,3769,428,452,296,325,352,557,305,415,419,504,426,462,473,177,120,96,74,126,56,72,106,263,317,134,142,155,115,101,133,206,69,8,24,144,103,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
一年内到期的非流动负债(万元),--,--,--,2000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
流动负债合计(万元),14851,14702,14731,14908,17417,13784,10964,7124,9979,8035,8166,7250,11817,6172,6376,6554,7518,7187,7356,7301,7086,7502,7571,7917,8976,7511,7025,6602,7510,7291,3733,3271,3567,3617,3754,3749,4386,3063,2414,3150,6686,3855,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期应付款(万元),--,--,--,--,--,2000,2000,2000,2000,2000,2000,2000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期递延收益(万元),160,160,160,160,160,160,140,300,300,300,160,160,160,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,
递延所得税负债(万元),88,112,136,160,183,207,231,255,279,303,327,351,375,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6,--,--,--,--,0,--,0,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,6,--,--,--,--,0,--,0,0,0,0,0,0,
非流动负债合计(万元),248,272,296,320,343,2367,2371,2555,2579,2603,2487,2511,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,11,0,0,0,0,0,--,0,0,0,0,0,0,
负债合计(万元),15099,14974,15027,15227,17760,16152,13335,9679,12558,10638,10653,9761,14352,6172,6376,6554,7518,7187,7356,7301,7086,7502,7571,7917,8976,7511,7025,6602,7510,7303,3733,3271,3567,3617,3754,3749,4386,3063,2414,3150,6686,3855,
实收资本(或股本)(万元),48446,48446,48446,48712,48712,48712,48712,48083,48083,48083,48083,24042,24042,19500,19500,19500,19500,19500,19500,19500,19500,19500,19500,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,6500,6500,4865,4865,4500,1000,500,
资本公积(万元),61441,62097,62011,63172,63086,63110,62949,59894,59894,59894,59894,83936,83936,36777,36777,36777,36777,36777,36777,36777,36777,36777,36777,43277,43277,43277,43277,43277,43277,43277,43277,43277,43277,43277,43277,49777,49777,2494,2494,497,364,200,
减:库存股(万元),2039,2009,2009,3558,3558,3545,3545,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
盈余公积(万元),4165,4165,4165,4165,4165,3728,3728,3728,3728,3320,3320,3320,3320,2808,2808,2808,2808,2254,2254,2254,2254,1970,1970,1970,1970,1688,1688,1688,1688,1274,1274,1274,1274,804,804,804,804,309,309,309,600,390,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
未分配利润(万元),-11770,33160,33357,38261,37722,32975,30643,31595,30541,25954,23404,23681,22675,18823,16830,16051,15672,13887,12671,13607,13189,12093,11293,12206,11560,10673,9575,10450,9607,8918,7921,8913,8139,7384,6258,8380,7448,5863,4361,3144,2128,1405,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
归属于母公司股东权益合计(万元),100243,145859,145971,150752,150126,144979,142487,143300,142246,137251,134702,134978,133972,77908,75915,75136,74756,72419,71202,72139,71720,70340,69540,70453,69807,68638,67540,68415,67571,66469,65472,66463,65689,64465,63339,65461,64529,13531,12029,8449,4092,2495,
少数股东权益(万元),5791,5400,5387,6778,6202,5993,5728,5592,5009,4775,4611,4627,3947,3893,3925,3097,3136,3128,2671,2611,2455,2420,2402,2431,2396,2277,2116,2077,2082,2164,--,--,--,--,0,--,0,0,29,0,0,0,
所有者权益(或股东权益)合计(万元),106034,151259,151357,157529,156329,150972,148214,148893,147255,142026,139313,139605,137919,81801,79840,78233,77893,75547,73874,74750,74175,72760,71942,72884,72202,70915,69655,70492,69654,68633,65472,66463,65689,64465,63339,65461,64529,13531,12058,8449,4092,2495,
负债和所有者权益(或股东权益)总计(万元),121133,166233,166384,172756,174089,167123,161549,158572,159813,152663,149966,149366,152271,87973,86216,84787,85411,82733,81230,82051,81261,80261,79512,80801,81178,78426,76680,77094,77164,75935,69205,69734,69256,68082,67093,69210,68915,16594,14471,11599,10779,6350,		
  
