报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,4000,3840,6580,1900,6800,7000,
其他流动负债(万元),93,86,70,60,58,55,53,60,58,55,53,60,58,55,53,60,53,53,238,
流动负债合计(万元),13039,11378,15085,13719,12459,9673,11023,10012,9479,8014,11656,9830,12231,14549,13090,15755,15583,19070,29818,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,200,20150,22975,23263,26880,23890,18300,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1187,1205,1223,1254,1258,1276,1294,1312,1329,1347,1365,1383,1400,1418,1436,1454,1386,1431,1465,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),789,740,673,640,618,579,509,485,462,425,452,422,393,344,295,326,219,102,--,
非流动负债合计(万元),1976,1945,1896,1894,1877,1855,1803,1796,1791,1772,1816,1805,1994,21912,24706,25042,28485,25423,19765,
负债合计(万元),15015,13322,16981,15613,14335,11528,12825,11808,11270,9786,13472,11635,14225,36461,37796,40797,44069,44493,49582,
实收资本(或股本)(万元),11068,11068,11068,11068,11068,11068,11068,11068,11068,11068,11068,11068,11068,11068,8300,8300,8300,8300,8300,
资本公积(万元),33329,33329,33329,33329,33329,33329,33329,33329,33329,33329,33329,33329,33329,33329,5607,5607,5607,5607,5607,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),218,200,177,172,157,139,122,101,91,95,80,77,58,48,57,74,34,38,--,
盈余公积(万元),6565,6565,6565,5866,5866,5866,5866,5236,5236,5236,5236,4662,4662,4662,4662,4115,4115,3578,3053,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),55639,54311,51274,51378,49638,48956,45234,45049,43536,42588,39898,39444,37452,36189,34734,33960,29678,24927,20237,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),106819,105473,102414,101813,100059,99359,95619,94784,93260,92317,89612,88579,86569,85296,53360,52056,47734,42449,37197,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),106819,105473,102414,101813,100059,99359,95619,94784,93260,92317,89612,88579,86569,85296,53360,52056,47734,42449,37197,
负债和所有者权益(或股东权益)总计(万元),121833,118795,119395,117426,114394,110887,108444,106592,104531,102103,103084,100214,100793,121758,91155,92853,91802,86942,86779,		
  
