报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4871,4906,4932,4961,5001,5036,5073,5114,4247,4283,4319,4354,4388,4405,4440,4511,4583,3246,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),14777,14777,14777,14777,14777,14777,14686,14686,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),349,392,435,460,477,543,276,294,313,340,368,420,422,449,477,461,506,577,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),6033,6472,5412,5022,4313,4505,3836,3458,2901,2972,2882,2498,2104,3496,3500,2494,1665,1287,
其他非流动资产(万元),9142,7869,2531,2325,2320,2246,13238,2561,3546,3168,--,--,--,--,--,--,--,--,
非流动资产合计(万元),130360,101356,81699,76371,73043,69567,55079,43312,24106,21431,17503,17208,16862,18393,18670,18053,17782,16592,
资产总计(万元),332325,355631,308728,289739,276676,292655,260759,237404,202993,230586,221921,214309,202952,189693,167837,145451,113420,93166,
短期借款(万元),41500,39500,41500,34500,32500,21000,25000,8000,--,--,--,--,17500,17500,17500,13300,13300,11000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),8170,5226,5415,7374,6885,3500,2320,3381,3626,5726,7464,7340,9168,10414,9983,10357,5991,2624,
应付账款(万元),94747,146259,117706,109271,87027,126122,98323,93158,80134,105980,99453,93189,71247,103526,87859,73206,58141,50341,
预收账款(万元),2431,1996,2724,3627,3629,2245,2585,2062,785,91,328,696,288,472,918,2935,1880,1969,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),788,3310,528,483,656,2916,521,484,483,2191,462,500,497,2105,515,1618,933,643,
应交税费(万元),2213,2939,2672,1937,2776,3064,7866,6919,7726,8191,7514,7080,6010,7604,6715,5269,4401,4250,
应付利息(万元),105,90,55,51,50,31,32,9,--,--,--,--,29,29,28,23,23,20,
应付股利(万元),75,75,75,1875,41,41,41,1661,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),25605,5881,6706,8999,21047,23615,21401,20867,9082,9269,190,230,544,486,263,393,96,116,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1960,1960,1960,1960,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),9173,10239,8193,7456,5172,5743,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),186767,217477,187535,177533,159781,188277,158087,136541,101835,131447,115410,109036,105284,142137,123780,107103,84765,70962,
长期借款(万元),27480,24370,14860,8350,10800,1000,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),6330,5579,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),109,109,110,110,110,110,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),33920,30059,14970,8460,10910,1110,0,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),220686,247536,202505,185993,170691,189387,158087,136541,101835,131447,115410,109036,105284,142137,123780,107103,84765,70962,
实收资本(或股本)(万元),33023,33023,33026,18510,18451,18451,18451,12379,12379,12379,12379,12379,12000,9000,9000,9000,9000,9000,
资本公积(万元),36261,36229,36618,53579,52959,52887,53238,60973,60816,60659,60416,60063,51948,7621,7621,7621,7621,7621,
减:库存股(万元),5045,5045,5104,7608,7004,7004,7044,8863,8863,8863,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3855,3855,3487,3487,3487,3487,3129,3129,3129,3129,2704,2704,2704,2693,2024,2024,1246,639,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),41645,38217,36745,34924,37258,34659,33380,32755,33698,31836,31012,30127,31017,28243,25412,19704,10789,4944,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),109739,106279,104771,102892,105151,102480,101153,100372,101158,99139,106510,105273,97669,47556,44057,38349,28655,22204,
少数股东权益(万元),1899,1817,1452,854,834,789,1519,492,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),111638,108096,106223,103746,105986,103268,102672,100864,101158,99139,106510,105273,97669,47556,44057,38349,28655,22204,
负债和所有者权益(或股东权益)总计(万元),332325,355631,308728,289739,276676,292655,260759,237404,202993,230586,221921,214309,202952,189693,167837,145451,113420,93166,		
  
