报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20000,20000,
其他流动资产(万元),58167,7560,43074,71788,81137,87159,59924,61997,8759,38920,45137,102702,140489,144505,193729,209504,204337,225030,247862,214800,137030,160372,198738,68477,42150,64620,--,--,--,--,
流动资产合计(万元),620263,515559,523213,570229,574749,590591,615207,554184,536172,556806,603822,595897,695378,636145,617334,629611,632869,618395,591591,535091,578875,603869,633167,677754,693905,505183,440670,428394,409333,398803,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),41000,70276,51626,19845,36038,90355,61055,142150,133547,128703,129059,78742,67742,67742,67742,67742,--,--,--,--,--,--,--,--,--,--,--,--,457,511,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,881,882,
长期股权投资(万元),188046,187190,185877,186175,181706,81458,79698,--,--,--,--,--,--,--,--,--,67742,67742,67742,67742,67742,67742,67742,24683,23763,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),1233,1249,1265,1281,1297,1313,1329,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,376,386,
固定资产原值(万元),507967,--,494893,--,494807,--,466054,--,451770,--,441380,--,385228,--,374896,--,279512,--,236084,--,204561,--,209655,--,186131,180272,171756,169347,--,--,
累计折旧(万元),193776,--,177029,--,170267,--,150018,--,137025,--,123267,--,115903,--,104432,--,97793,--,90785,--,90605,--,90796,--,85010,78670,72654,66769,--,--,
固定资产净值(万元),314191,--,317863,--,324540,--,316036,--,314746,--,318114,--,269325,--,270464,--,181719,--,145299,--,113956,--,118859,--,101121,101602,99102,102577,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,263,--,--,
固定资产(万元),314191,304348,317863,315797,324540,328448,316036,313931,314746,315396,318114,273250,269325,276110,270464,208531,181719,160962,145299,104788,113956,115279,118859,102266,101121,101602,99102,102314,101631,102722,
在建工程(万元),90618,81229,44707,36945,11952,19743,35341,22724,15739,12667,14864,57617,16880,5511,13276,57280,56502,38457,46168,41724,30842,19825,17882,22128,21664,24781,19102,15567,6144,2055,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,1,--,--,13,--,--,--,5,1,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),38154,37906,38576,39190,39740,40307,40606,40210,39721,40292,39952,39878,39980,40616,40712,41146,41010,41295,35526,36086,26713,26941,27105,27270,27044,27752,28082,28102,10013,10237,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),455,465,480,480,503,526,541,95,122,148,175,179,222,209,281,266,305,326,333,481,415,465,438,445,360,25,28,35,4,134,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1050,693,1409,2045,1529,2277,1990,1538,1481,2541,2521,1075,1068,1492,1472,989,659,70,627,676,381,503,659,721,1206,1034,2426,1196,728,512,
其他非流动资产(万元),2093,1979,2054,2072,2112,2149,2155,2063,2036,2021,1973,1917,8835,8832,8816,1816,1807,1794,1768,1769,1766,1779,1777,--,--,--,--,--,--,--,
非流动资产合计(万元),676841,685335,643859,603832,599417,566576,538750,522712,507392,501769,506657,452658,404052,400512,402763,377771,349745,310645,297463,253280,241816,232534,234462,177518,175159,155194,148740,147213,120232,117438,
资产总计(万元),1297104,1200894,1167072,1174062,1174165,1157167,1153957,1076896,1043563,1058575,1110478,1048555,1099430,1036658,1020097,1007383,982614,929040,889054,788371,820692,836403,867629,855272,869064,660377,589410,575607,529566,516241,
短期借款(万元),283498,226063,186834,206896,195470,143714,155313,127071,251383,247536,286814,298652,327228,260040,260917,246516,235509,184786,171422,90486,122076,159643,143892,129999,165916,164408,156748,202125,97479,115062,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),198,1070,978,1029,51,--,29,--,907,289,162,44,--,235,264,208,218,758,469,--,172,160,631,--,1412,261,424,187,50,732,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,10000,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),28682,28087,31559,27696,19725,37098,29219,23587,23775,17125,38472,33897,28796,22838,22945,22716,28244,22578,27303,19847,22734,16588,9256,28522,16144,21187,8570,16875,21796,26980,
预收账款(万元),12959,14277,11636,13161,12394,12627,12177,13068,11368,13830,11422,10736,11409,12368,10555,9688,9284,8921,7324,8920,8585,8180,27756,18144,9174,21921,9895,14695,44167,15543,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),6337,5393,9149,5588,5634,5193,9167,6401,6055,5989,8953,5606,5570,5181,7905,5085,4543,4492,6501,3328,3328,3180,5327,2873,2788,4780,2698,5664,2827,2603,
应交税费(万元),4653,2734,3472,2432,2610,1959,3761,2335,2798,1539,1685,2422,1109,8824,1604,3787,5225,4630,5356,5051,3713,2712,2661,-1236,1041,-9412,7991,-2655,-7445,-4210,
应付利息(万元),5165,3694,2214,1324,5254,3832,2912,300,209,144,180,506,296,175,287,401,239,173,158,52,219,646,1100,277,803,665,1276,1091,745,1903,
应付股利(万元),15000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7875,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3293,3453,2947,3698,3823,3879,3630,4053,4134,3899,3883,4666,4492,2987,3335,3355,3731,3301,2105,2538,3871,6084,10141,12785,7935,8048,9723,19792,19137,66824,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),7514,8073,9394,988,2032,4128,4159,--,--,--,--,--,30000,30000,30000,10370,20567,6519,6590,6986,9762,12654,43613,3790,3783,4378,15875,8139,9456,7672,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,31189,30810,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),367298,292844,258182,262811,246994,222429,230367,176816,300629,321540,382379,356529,408901,342649,337812,302128,307560,236159,227228,137209,182336,209847,244377,195154,208995,216236,213199,265912,188211,233108,
长期借款(万元),--,--,--,9548,9753,9977,10052,14680,29790,28740,29197,--,--,--,--,30000,15000,30000,10000,273,832,1409,1982,2572,3134,4252,259,960,1268,1440,
应付债券(万元),159697,159631,159566,159313,159313,159313,159313,160631,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4220,4220,4245,10318,52013,51580,50746,8745,17959,64619,69929,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,714,200,200,--,--,2504,3752,19913,19913,19913,19913,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),21899,22231,22720,23012,23419,23830,24240,25224,25640,26055,26471,27487,27890,28308,28618,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),125,13,14,14,264,15,332,192,79,14,64,14,13,13,13,61,39,13,13,13,91,89,96,183,169,12,13,87,271,15,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29509,29555,29884,30213,30585,30744,31082,31082,31587,29341,28533,13205,10680,--,--,
非流动负债合计(万元),181721,181875,182300,191887,192749,193134,193937,200727,55509,54809,55731,27501,27903,28322,28631,59570,44594,59897,40226,35806,36087,37024,43478,86355,86728,87295,42135,49599,86071,91297,
负债合计(万元),549019,474719,440483,454698,439743,415563,424304,377543,356138,376350,438110,384030,436804,370971,366443,361697,352154,296057,267455,173014,218423,246872,287855,281509,295722,303532,255334,315511,274282,324405,
实收资本(或股本)(万元),150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,60000,60000,60000,52898,43900,
资本公积(万元),235849,235849,235849,235849,235849,235849,235849,235927,235927,235927,235927,235927,235927,310927,310927,310927,310927,310927,310927,303624,303765,305964,305964,305964,305964,123175,123175,123175,33806,30764,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),32747,32747,32747,30604,30604,30604,30604,27281,27281,27281,27281,25334,25334,25334,25334,21543,21543,21543,21543,16523,16536,17003,17003,14566,14566,14566,7602,7602,13143,8684,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),326251,317432,308651,300739,312070,315383,304020,279396,269646,265901,255962,253023,252237,254041,242004,238317,222527,224205,213744,218738,205156,190220,180356,178768,178172,157663,142843,69480,109324,64507,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-101,464,1309,387,1472,1812,1344,1450,-536,-361,1441,457,-160,-1080,-1061,
归属于母公司股东权益合计(万元),748085,726175,726589,719363,734422,741604,729653,699353,687425,682225,672368,664525,662626,665687,653654,645685,630460,632983,621599,615357,602268,589532,579774,573763,573341,356845,334076,260097,208092,146794,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,47192,45042,
所有者权益(或股东权益)合计(万元),748085,726175,726589,719363,734422,741604,729653,699353,687425,682225,672368,664525,662626,665687,653654,645685,630460,632983,621599,615357,602268,589532,579774,573763,573341,356845,334076,260097,255284,191836,
负债和所有者权益(或股东权益)总计(万元),1297104,1200894,1167072,1174062,1174165,1157167,1153957,1076896,1043563,1058575,1110478,1048555,1099430,1036658,1020097,1007383,982614,929040,889054,788371,820692,836403,867629,855272,869064,660377,589410,575607,529566,516241,		
  
