报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),408,418,439,482,503,337,356,375,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),408,418,439,482,503,337,356,375,
负债合计(万元),37365,32944,28346,21253,21824,24064,23274,23674,
实收资本(或股本)(万元),15300,15300,15300,15300,15300,15300,15300,12000,
资本公积(万元),7230,7230,7230,7230,7230,7230,7230,10530,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),2541,2541,2541,1859,1359,1359,769,396,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),26118,23729,21025,15108,12341,11024,6477,3557,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),51190,48800,46096,39497,36230,34913,29776,26484,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),51190,48800,46096,39497,36230,34913,29776,26484,
负债和所有者权益(或股东权益)总计(万元),88555,81744,74442,60750,58053,58978,53050,50157,		
  
