报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),0,--,0,--,10,10,0,0,--,21,--,--,--,--,--,--,--,--,
其他流动资产(万元),142305,127638,117469,119905,92961,117275,105766,111372,71808,79272,5711,3201,3100,5705,4263,4795,4579,3753,
流动资产合计(万元),337672,342718,320337,306241,306915,323744,296799,276512,285485,296594,288805,245951,146172,164894,140578,155685,142443,114886,
发放贷款及垫款(万元),0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),4360,4414,4514,4606,4726,4990,1852,1832,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),0,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),0,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),0,--,--,--,--,--,0,304,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),33672,35933,34601,35462,34329,33662,34231,34670,35040,35553,36949,37304,37630,36830,23575,16443,3277,1803,
固定资产原值(万元),--,88086,--,87513,--,90762,--,87563,--,87728,--,78495,--,80778,97408,102802,107783,93526,
累计折旧(万元),--,31636,--,30905,--,29967,--,28868,--,27065,--,24764,--,23699,25233,22915,18593,13602,
固定资产净值(万元),--,56450,--,56608,--,60795,--,58695,--,60663,--,53730,--,57078,72174,79887,89190,79923,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,35,--,--,--,
固定资产(万元),56914,56450,56882,56608,59899,60795,58004,58695,58633,60663,59374,53730,54851,57078,72139,79887,89190,79923,
在建工程(万元),1648,348,2782,2191,2084,1709,3098,2023,1955,291,249,6098,6761,5752,3119,1158,513,119,
工程物资(万元),0,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),0,--,--,--,0,--,0,0,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),6983,7048,5219,5209,5270,5332,5848,5455,5516,5578,5600,5662,5758,5825,8906,7292,5028,6896,
开发支出(万元),0,--,0,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
商誉(万元),543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,412,
长期待摊费用(万元),286,780,1521,1934,1424,1045,552,485,429,263,124,191,250,310,404,459,519,552,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),7106,7500,10797,8153,6751,7131,5662,4551,5048,5353,5082,4112,4586,5105,3756,4673,4700,2242,
其他非流动资产(万元),10932,8386,129,128,142,180,128,128,128,199,128,129,--,99,155,1707,6124,15030,
非流动资产合计(万元),122443,121401,116988,114834,115168,115387,109917,108687,107292,108442,108050,107769,110380,111541,112598,112163,109894,106977,
资产总计(万元),460114,464119,437325,421074,422083,439130,406716,385199,392777,405036,396854,353721,256552,276435,253176,267848,252337,221862,
短期借款(万元),0,--,--,--,0,--,0,100,100,100,13800,0,--,1,3470,27130,45100,26635,
向中央银行借款(万元),0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),18684,17450,12567,13164,17789,18125,10360,13207,21294,23425,17408,12975,25630,21809,17559,14568,20573,14381,
应付账款(万元),50739,62896,56219,48641,50219,71651,59754,40163,44012,62659,57108,41770,37596,61370,47472,48342,38329,45237,
预收账款(万元),3883,1626,1983,3111,4403,4022,5925,6266,6479,5190,5563,6700,4418,2826,3654,2355,2402,1918,
卖出回购金融资产款(万元),0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3961,7162,4969,4324,4091,6483,4704,3852,5038,6098,5751,4544,5140,6723,5702,7139,7480,6931,
应交税费(万元),6160,7298,7980,3265,6386,8341,4156,3337,5084,5151,6864,3971,4827,6674,3731,5754,6111,4981,
应付利息(万元),0,--,--,--,0,--,0,0,0,0,32,0,--,10,23,82,102,86,
应付股利(万元),0,--,--,10220,--,--,0,3270,--,--,--,0,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),18563,18644,18111,10720,9788,9510,7933,7959,7273,6600,4040,5118,3588,3502,4069,3571,2256,2444,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),0,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,6820,5000,
其他流动负债(万元),802,802,887,920,837,887,1079,921,1149,1035,811,883,964,924,333,--,--,--,
流动负债合计(万元),102792,115878,102717,94365,93513,119020,93909,79075,90431,110258,111378,75961,82163,103837,86013,108941,129172,107613,
长期借款(万元),0,--,--,--,--,--,0,0,--,--,0,0,--,5394,11206,17472,7482,23302,
应付债券(万元),0,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),0,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),0,--,--,--,0,--,0,--,--,--,--,0,--,--,--,--,--,--,
长期递延收益(万元),116,116,145,121,113,145,213,248,236,257,--,64,68,72,--,67,78,--,
递延所得税负债(万元),0,--,--,2,32,98,63,58,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),0,--,--,--,0,--,0,--,--,--,64,--,--,--,79,--,--,10,
非流动负债合计(万元),116,116,145,123,145,243,276,306,236,257,64,64,68,5466,11285,17539,7560,23312,
负债合计(万元),102908,115994,102863,94487,93657,119263,94186,79381,90666,110515,111442,76025,82231,109303,97298,126480,136732,130925,
实收资本(或股本)(万元),41720,41720,40880,40880,40880,40880,40880,40880,40880,40880,40880,40880,35000,35000,35000,35000,35000,35000,
资本公积(万元),99612,99612,91503,91503,91503,91503,91503,91503,91503,91503,91503,91503,--,--,--,--,--,--,
减:库存股(万元),7442,7442,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),8228,8228,6905,6905,6905,6905,6236,6236,6236,6236,5832,5832,5832,5832,4364,4422,3600,2044,
一般风险准备(万元),0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),215685,206456,195198,187069,188718,179845,172964,167015,163483,155893,147190,139476,133485,126296,116512,101942,77005,53893,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),357598,348415,334421,326361,328124,319425,311771,305808,302102,294511,285404,277690,174317,167127,155875,141364,115606,90937,
少数股东权益(万元),-392,-291,41,227,301,442,759,10,9,10,8,5,4,5,3,4,--,--,
所有者权益(或股东权益)合计(万元),357206,348125,334462,326587,328426,319868,312531,305817,302111,294520,285412,277695,174321,167132,155878,141368,115606,90937,
负债和所有者权益(或股东权益)总计(万元),460114,464119,437325,421074,422083,439130,406716,385199,392777,405036,396854,353721,256552,276435,253176,267848,252337,221862,		
  
