报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
其他非流动资产(万元),29931,59061,55762,57420,62566,94893,90738,94705,97685,95787,95705,37032,36672,31645,35215,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),963464,944567,952951,940386,941479,936912,931857,935613,912059,903937,885317,794377,759495,743771,734785,679843,656782,366972,344803,320922,299086,294000,269267,265530,267982,275936,239166,244045,
资产总计(万元),1305272,1305811,1310879,1307259,1299732,1297811,1292779,1515394,1136325,1130563,1119744,1007542,1030647,930115,913219,876465,881356,562731,558243,547405,520856,494597,504643,525600,366519,368219,311881,316710,
短期借款(万元),42000,42000,42000,42000,32000,33876,44200,252400,263000,250800,255800,175800,176800,188800,157000,174000,173000,100000,65500,61000,49000,28500,33000,48000,53000,53050,65000,80690,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5000,--,--,--,--,--,--,--,--,0,--,380,
应付账款(万元),77267,64732,69734,57672,69142,68909,67066,77838,74428,75600,78552,79577,72663,88583,80153,61656,66618,25075,26476,18465,15914,13692,14854,10701,12974,29412,28255,36492,
预收账款(万元),9066,6043,7916,10374,7627,6280,10382,12939,14754,23097,10287,5559,21938,9147,5547,8070,3827,2796,3458,8407,2415,1336,6787,1491,1736,6927,4328,5332,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3069,2874,4062,1531,2960,2610,3473,1673,2866,2515,3452,1278,2496,3496,3888,632,1556,653,1444,107,786,806,1474,411,1086,1465,989,736,
应交税费(万元),4869,2138,4609,3896,1614,3622,3844,4377,3488,5870,5057,3935,5241,2442,2312,-9044,-6474,-216,-311,-381,-915,-72,-145,2090,3189,7508,-88,-6730,
应付利息(万元),465,2392,1654,3141,1919,3054,1824,5371,3524,3997,2189,3429,2240,3642,2250,1494,887,2435,1846,1226,626,259,288,322,354,394,298,312,
应付股利(万元),--,--,--,--,4014,--,--,--,3312,--,--,--,--,--,--,--,--,--,--,--,--,18000,--,--,--,0,--,4172,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1655,1620,1711,2862,1887,2197,2207,3660,2606,2264,1608,7482,7498,13227,13813,14160,7964,1246,1238,1326,1267,4169,40,46,53,74,11636,2569,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),128,128,128,128,128,128,128,12128,17128,20628,15128,15128,24128,39128,70128,79000,78500,49000,49000,50000,54500,54400,33300,35400,38500,13000,4000,5500,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),138518,121926,131814,121605,121291,120675,133123,370386,385106,384771,372073,292187,313004,348465,335091,329969,330879,180989,148651,140151,123592,121089,89598,98461,110891,111830,114419,129454,
长期借款(万元),18000,6000,--,--,--,--,--,--,--,--,7000,12000,17000,20500,21000,27000,31000,10000,41000,41000,31000,43000,74500,88000,91000,122300,100000,112500,
应付债券(万元),12786,49457,49425,79744,79689,79634,79581,79528,79477,79426,79375,79326,79278,79230,79183,39580,39553,39526,39499,39473,39448,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,57,57,--,--,--,--,--,--,1217,--,--,--,--,--,--,
长期递延收益(万元),1907,1939,1971,2554,2116,2796,2240,3208,2698,2716,2774,2260,2292,2324,2356,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),165,169,176,207,219,229,240,252,764,272,282,293,303,313,323,63,67,71,75,14,108,94,74,--,--,0,--,50,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2516,2532,--,--,--,--,--,--,--,--,0,--,944,
非流动负债合计(万元),32859,57565,51573,82505,82023,82660,82061,82988,82939,82414,89432,93878,98872,102423,102918,69159,73152,49597,80574,80487,70556,44311,74574,88000,91000,122300,100000,113494,
负债合计(万元),171377,179491,183386,204109,203314,203335,215184,453374,468045,467185,461505,386065,411876,450888,438009,399127,404030,230586,229226,220638,194147,165400,164172,186461,201891,234130,214419,242948,
实收资本(或股本)(万元),883125,883125,883125,883125,401420,401420,401420,401420,331224,331224,331224,331224,110408,101109,101109,101109,50555,45000,45000,45000,45000,45000,45000,45000,35000,35000,35000,30000,
资本公积(万元),21290,21290,21290,21290,422711,422711,422711,422976,106036,105972,105815,105815,326631,199278,199278,199278,249833,174725,174725,174725,174725,174725,174725,174725,15437,16720,16720,778,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),221,324,22,63,217,378,258,649,687,725,501,660,818,687,495,519,435,141,119,109,120,67,16,135,88,--,--,--,
盈余公积(万元),16965,16965,16965,14960,14960,14960,14960,12914,12914,12914,12914,12279,12279,12279,12279,12279,12279,12279,12279,11820,11820,11820,11820,8639,8639,8185,4731,4653,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),179915,175177,170196,154867,226328,221941,204745,193552,187282,183682,178322,171498,168636,165873,162048,164153,164224,99999,96894,95114,95044,95011,108910,110639,105464,74184,41010,29375,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),1108281,1099482,1098764,1073396,1065957,1062725,1045677,1032111,638685,634253,628787,621476,618771,479227,475209,477338,477326,332144,329017,326767,326708,326623,340471,339139,164628,134089,97462,64807,
少数股东权益(万元),25614,26838,28729,29753,30461,31750,31917,29909,29595,29125,29452,--,--,--,--,--,--,--,--,--,--,2574,--,--,--,0,--,8955,
所有者权益(或股东权益)合计(万元),1133895,1126320,1127493,1103150,1096418,1094475,1077594,1062020,668280,663378,658239,621476,618771,479227,475209,477338,477326,332144,329017,326767,326708,329197,340471,339139,164628,134089,97462,73762,
负债和所有者权益(或股东权益)总计(万元),1305272,1305811,1310879,1307259,1299732,1297811,1292779,1515394,1136325,1130563,1119744,1007542,1030647,930115,913219,876465,881356,562731,558243,547405,520856,494597,504643,525600,366519,368219,311881,316710,		
  
