报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),12108,14807,15540,13215,11182,7037,12492,12528,48,39,13,11,28,84,--,110,236,416,--,
流动资产合计(万元),59888,64317,62462,52419,51646,49683,49082,46663,44202,44774,43360,41197,42894,46591,32047,30158,31257,34615,27924,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),428,439,443,449,456,461,307,310,311,314,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,14969,--,13256,--,12970,--,12909,--,12509,--,10285,--,10130,--,9822,9685,--,--,
累计折旧(万元),--,5315,--,4886,--,4798,--,4472,--,4138,--,3862,--,3573,--,3283,2976,--,--,
固定资产净值(万元),--,9654,--,8370,--,8171,--,8437,--,8371,--,6423,--,6557,--,6538,6709,--,--,
固定资产减值准备(万元),--,--,--,68,--,70,--,67,--,58,--,61,--,43,--,22,16,--,--,
固定资产(万元),9914,9654,8595,8302,8155,8102,8322,8370,8391,8313,8574,6362,6431,6514,--,6516,6692,4600,4004,
在建工程(万元),594,241,50,25,9,8,8,8,8,8,--,1924,2059,1827,--,74,2,1879,64,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2410,2427,2401,2415,2417,2449,2453,2454,2472,2491,1738,1756,1774,1768,--,1799,1825,1861,1221,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),474,435,233,262,264,303,321,334,276,248,199,114,80,83,--,92,101,105,144,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),308,329,288,255,259,267,179,160,178,178,131,115,156,157,--,122,146,139,109,
其他非流动资产(万元),809,1406,828,292,--,135,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),14936,14931,12837,12000,11560,11725,11592,11636,11636,11553,10642,10271,10500,10349,9154,8603,8767,8583,5541,
资产总计(万元),74824,79248,75299,64419,63206,61409,60674,58299,55838,56327,54001,51468,53394,56941,41201,38761,40025,43198,33465,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1000,--,3000,3000,6000,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,192,192,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),9699,12260,10251,8479,8101,8785,7741,6394,5988,6813,6792,5638,6404,9139,--,6902,8344,10951,8054,
预收账款(万元),29,62,37,62,73,50,58,14,2,10,--,--,--,--,--,--,--,41,260,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),613,663,684,587,504,559,555,523,499,536,533,504,490,537,--,511,533,482,469,
应交税费(万元),949,1308,883,1006,744,1057,621,464,525,662,436,339,377,609,--,454,661,911,478,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),7970,10057,2360,2312,2204,237,2230,2485,528,511,535,429,1499,1592,--,1046,1422,2129,630,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),19260,24350,14407,12639,11626,10688,11206,9881,7541,8531,8295,6909,8770,12877,13395,11912,13961,20515,14891,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),10,10,10,10,10,10,323,323,323,323,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1200,1200,1350,1350,1350,1350,1350,1350,1350,1350,550,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,2,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),1210,1210,1360,1360,1360,1360,1673,1673,1673,1673,550,0,0,0,--,1,2,0,0,
负债合计(万元),20470,25560,15767,13999,12986,12048,12879,11554,9214,10204,8845,6909,8770,12877,13395,11913,13963,20515,14891,
实收资本(或股本)(万元),8422,8422,8422,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,--,6000,6000,6000,6000,
资本公积(万元),24190,24279,23692,16264,19705,16264,16264,16264,16264,16264,16264,16264,16264,16264,--,3141,3141,3141,3141,
减:库存股(万元),7780,7780,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1081,1042,1034,1034,1007,1034,1007,1007,1007,1007,1007,1007,1007,1007,--,881,881,712,513,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),27041,26477,25715,24549,20979,23581,22116,21114,21020,20553,19633,19040,19125,18572,--,16634,15846,12503,8543,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),52954,52440,58864,49847,49691,48879,47387,46385,46291,45824,44904,44311,44396,43843,27806,26657,25868,22356,18197,
少数股东权益(万元),1400,1248,669,572,529,482,408,360,332,299,252,248,228,221,--,191,194,327,377,
所有者权益(或股东权益)合计(万元),54354,53688,59532,50419,50220,49361,47795,46745,46623,46123,45156,44559,44624,44064,27806,26848,26062,22683,18574,
负债和所有者权益(或股东权益)总计(万元),74824,79248,75299,64419,63206,61409,60674,58299,55838,56327,54001,51468,53394,56941,41201,38761,40025,43198,33465,		
  
