报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),1592,1529,1381,1523,1252,1126,1003,881,
长期递延收益(万元),33135,32500,30939,30711,29761,29659,26316,22566,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),34727,34029,32320,32234,31014,30784,27318,23447,
负债合计(万元),80343,70610,70959,71000,49933,51251,58801,50698,
实收资本(或股本)(万元),70720,70720,70720,70720,70720,68000,51528,51528,
资本公积(万元),49524,49524,49524,49524,49524,34292,1184,1245,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,305,119,
盈余公积(万元),9095,9095,9095,4268,4268,4268,8611,6195,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),72350,59813,54974,34919,28934,18576,29129,22557,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),201968,189611,185013,159727,153597,125312,90758,81644,
少数股东权益(万元),5667,5421,5218,4395,3452,3676,13331,13098,
所有者权益(或股东权益)合计(万元),207634,195032,190230,164122,157049,128988,104088,94742,
负债和所有者权益(或股东权益)总计(万元),287978,265642,261189,235122,206982,180239,162890,145440,		
  
