报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
固定资产(万元),--,796104,789517,805257,569001,575387,558562,567771,567832,576653,585424,248507,253758,259387,264315,269660,273174,278525,288434,293942,285552,290917,287956,292019,294911,298042,211743,209183,208260,212336,208156,208760,206956,207263,184356,186083,54120,55726,55429,55235,55502,52792,44213,
在建工程(万元),--,15270,27744,20902,268784,256224,251377,236393,228054,223957,211517,525443,513885,506370,457193,433802,415702,404196,319868,292599,237407,227011,166612,140676,87041,78674,116132,101198,94189,89617,80027,74086,66017,66412,69388,36341,132467,123845,104718,78308,42713,16070,4389,
工程物资(万元),--,--,--,2172,1807,7381,2363,1710,1248,1229,260,179,49,7,--,--,--,--,--,--,23,23,24,23,23,25,23,349,34,12,126,866,917,398,4434,5899,3529,2940,3070,1133,0,0,89,
固定资产清理(万元),--,--,--,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
无形资产(万元),789138,788370,794587,795544,795936,796288,796671,796980,797356,797689,798059,798458,798885,799224,267839,268245,268597,268960,261617,259899,260171,260882,259826,260328,261105,261968,258857,259391,258244,259862,239521,240134,240747,241360,241912,58986,59241,59497,46939,47176,47414,47890,49006,
开发支出(万元),--,--,74,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
长期待摊费用(万元),233,233,233,--,--,--,--,--,--,--,--,--,--,--,689,1000,1200,1600,1620,840,1770,3280,100,120,160,160,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,89,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
递延所得税资产(万元),7262,7262,7586,7586,7153,7159,8292,8292,9896,9896,11502,11492,11886,11886,13875,13882,13459,13463,14761,5176,5249,5317,8140,8147,6050,6031,7137,7136,4624,4612,950,861,651,651,733,1168,944,825,1012,1023,985,541,362,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
非流动资产合计(万元),1666579,1664992,1681079,1691417,1702957,1704000,1690254,1685491,1696149,1698853,1692840,1669853,1661709,1660240,1373241,1352816,1335295,1157909,1013922,982231,921172,921330,862684,848225,802510,764517,712767,692555,679975,681081,553438,543378,531973,530784,514941,299095,260919,253451,221786,193493,157233,121703,99647,
资产总计(万元),2053350,2080203,2100129,2101581,2082187,2051644,2033148,2053038,2045091,2023244,2068732,2011747,2079098,1981071,1764326,1677807,1735827,1425435,1367472,1370232,1299533,1275067,1247098,1313994,1211961,1158618,1124840,1090266,1082197,1076024,1058390,1045171,948845,883794,857354,705279,727350,350243,335027,330966,283173,186175,156691,
短期借款(万元),16000,34000,32010,105010,135010,125010,113400,139410,109410,87960,137561,151481,151149,178673,124237,119237,118294,115248,57010,65010,51000,38000,18000,10000,60000,80000,70000,70000,70000,34000,64000,64000,64000,--,--,0,71200,81200,68200,48200,43200,39000,1000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付票据(万元),--,15092,--,34076,34356,29611,24500,24080,26848,28279,18163,12513,12765,11650,6880,2642,--,2428,4580,6025,4107,1625,--,--,--,--,--,--,3191,3191,--,--,--,--,--,0,1890,1890,1951,1951,4339,3383,3130,
应付账款(万元),--,68075,--,79904,77829,87760,90288,97093,75016,81431,77056,72179,64964,69921,60676,65254,63765,64903,54220,51068,47024,50552,56376,43950,44104,55616,46521,47194,44228,62763,52834,56396,55880,64955,74756,68495,39370,42409,43082,36771,44033,18021,16106,
预收账款(万元),8580,7973,20950,22513,13725,14556,10597,15422,17068,33016,37094,34466,36880,36612,39260,28520,25174,24163,29915,29432,22533,21022,29939,39222,43741,30846,15182,9753,13006,20935,19547,18453,16007,10219,17256,12934,3667,7175,3893,4268,1198,3514,4129,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付职工薪酬(万元),4149,5985,12615,13489,11082,6787,13494,16689,12125,9003,9831,15141,10183,11435,13965,19295,16610,13960,25111,7370,8001,4062,10424,9978,10688,3669,11539,14207,11519,3015,10714,10572,9836,2576,11047,7251,4540,1793,9826,9212,1103,796,2721,
应交税费(万元),16620,22071,13948,13415,19608,8954,9743,16597,13718,17210,7438,4960,3001,5047,5809,8199,8350,10742,-6720,-8034,-5597,-7393,-4308,-2230,5530,-2569,9861,14343,19655,13849,17580,13832,12103,3046,5739,4090,3047,-2783,5509,8824,8571,6189,3581,
应付利息(万元),1919,15199,10567,6271,2004,15231,13399,6030,3245,16484,12423,7042,3585,9203,8729,4633,3248,1656,3652,2192,1454,714,281,2095,1549,738,195,--,36,1820,1211,475,--,1514,1097,680,268,0,0,0,0,0,0,
应付股利(万元),--,--,--,19200,--,--,--,--,--,--,--,2784,--,--,--,5496,--,--,--,16560,--,--,--,26400,--,--,--,36000,--,--,--,31780,--,--,--,31981,0,0,0,0,0,0,437,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
其他应付款(万元),--,37827,--,51271,51175,50878,51244,51028,51730,51750,53208,51418,51481,51578,51571,51097,51811,51536,52069,51952,51989,51526,54475,53991,54488,54457,80073,80105,99230,108945,75234,73935,85198,84861,79484,11007,12151,11115,8297,7888,14404,13255,33843,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50000,50000,0,0,0,0,0,0,
一年内到期的非流动负债(万元),49300,51917,16999,16477,16334,16313,16381,14593,14615,16829,12020,5968,--,8529,13271,20649,19539,25412,26651,33760,33760,33693,33693,33760,15160,15160,1209,1209,1210,1210,4278,4278,3068,3068,--,0,0,0,0,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,50000,50000,130000,80000,160000,150000,230030,150030,210804,50069,100053,100034,50092,50075,56,50037,50017,50036,50019,38,17,50039,50783,50036,17,50038,50259,282,262,281,262,452,500,96,37,
流动负债合计(万元),209760,258139,224374,361627,361122,355100,343047,380941,373776,391961,494794,437952,494009,532649,554430,475053,517597,360117,346542,355369,264362,243875,198935,267204,285277,287952,284599,272848,262092,299766,296180,323756,246109,220277,239639,186720,186394,143080,141022,117567,117350,84254,64984,
长期借款(万元),200000,206177,206212,131910,131382,137642,137969,144388,151217,151217,149961,161777,166698,171949,170945,168909,177139,177952,178220,178223,178219,178775,179193,179432,60151,--,--,--,--,--,--,--,--,--,--,0,17000,19000,12000,10000,10000,0,0,
应付债券(万元),299264,299216,299168,299120,299073,299027,299012,298934,298889,298850,298806,298762,298480,149373,149352,149331,149311,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
长期应付款(万元),--,--,48808,37279,36724,39563,39564,41491,42449,44287,--,--,--,--,--,--,--,590,5396,5169,10494,15493,20186,25732,12467,14059,1009,1009,2218,2026,1938,1850,2971,2882,5824,8765,8639,8513,0,0,0,2258,4800,
专项应付款(万元),--,--,--,6267,7917,7748,9479,10686,4181,2582,6463,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,1128,
预计非流动负债(万元),5957,5952,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
长期递延收益(万元),--,--,17,17,17,17,17,17,17,17,17,17,17,17,40,40,40,40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,52067,14,--,--,1324,1324,260,260,669,869,720,1260,--,--,--,--,--,0,0,0,0,0,0,0,0,
非流动负债合计(万元),539297,549478,580342,500927,504595,513480,526102,529578,537411,537610,497779,503087,512404,368548,371278,369221,377431,229523,235683,183406,188713,194268,200703,206488,72878,14319,1678,1879,2938,3286,1938,1850,2971,2882,5824,8765,25639,27513,12000,10000,10000,2258,5928,
负债合计(万元),749057,807617,804716,862554,865718,868580,869149,910519,911187,929571,992573,941039,1006413,901197,925707,844274,895028,589640,582224,538774,453076,438144,399638,473691,358155,302271,286277,274727,265030,303052,298118,325606,249079,223159,245463,195485,212033,170593,153022,127567,127350,86512,70912,
实收资本(或股本)(万元),120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,100000,100000,100000,100000,45400,45400,45400,45400,45400,45400,34400,34400,34400,34400,34400,32000,
资本公积(万元),332239,332239,327218,327218,327218,327218,323487,323487,323487,323487,323487,323487,323487,323487,323487,323487,323487,323487,267389,272108,273386,276813,282424,289016,294464,323487,323487,323487,323487,323487,323442,323465,323498,323498,323758,322551,322583,18015,18015,18015,18015,18015,5146,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
专项储备(万元),56299,52427,50887,49522,46355,43107,39530,35943,32511,28974,26026,24912,22893,20009,28318,25551,25505,22311,29114,25854,23808,18349,27414,24595,20155,15940,23521,22548,18400,13539,20636,18960,16946,12649,14827,14925,15247,12636,39178,14835,11234,8420,6570,
盈余公积(万元),94137,94137,87166,87166,87166,87166,82072,82072,82072,82072,82072,82072,82072,82072,81042,81042,81042,81042,79205,84364,84364,84364,78324,78324,78324,78324,68754,68754,68754,68754,56065,56065,56065,56065,48892,48892,48892,47867,0,39178,35647,28192,21822,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,15070,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
未分配利润(万元),251181,229317,255950,228984,211356,184387,190061,175168,158211,127132,116392,113685,120634,130752,130086,129149,133428,131517,129816,170057,185184,178516,179820,169230,180386,158322,162279,164905,170654,132496,125907,142093,135329,101379,94080,65832,70534,54102,57464,84342,53536,9417,19303,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-454,-443,-455,-584,-454,-381,-157,-89,-25,-29,-36,-36,--,--,--,--,--,0,0,0,0,0,0,0,0,
归属于母公司股东权益合计(万元),830999,804913,823485,794591,776479,746632,726687,708525,701222,663774,649160,645265,647691,654968,681199,676405,681666,676737,625069,671939,686287,677457,687528,680784,693172,695985,698015,679663,681259,638239,626050,585983,577238,538991,526958,497600,502656,167019,164127,190771,152832,98444,84841,
少数股东权益(万元),473295,467674,471928,444436,439990,436432,437312,433994,432683,429898,426999,425443,424994,424906,157419,157129,159133,159058,160178,159519,160170,159466,159932,159519,160634,160362,140548,135876,135907,134733,134222,133582,122528,121644,84934,12193,12660,12631,17878,12629,2991,1219,937,
所有者权益(或股东权益)合计(万元),1304294,1272586,1295413,1239027,1216469,1183064,1163999,1142519,1133905,1093672,1076160,1070708,1072685,1079875,838619,833533,840799,835795,785248,831458,846457,836923,847460,840303,853806,856347,838563,815540,817166,772972,760272,719565,699766,660635,611891,509793,515316,179650,182006,203400,155823,99663,85778,
负债和所有者权益(或股东权益)总计(万元),2053350,2080203,2100129,2101581,2082187,2051644,2033148,2053038,2045091,2023244,2068732,2011747,2079098,1981071,1764326,1677807,1735827,1425435,1367472,1370232,1299533,1275067,1247098,1313994,1211961,1158618,1124840,1090266,1082197,1076024,1058390,1045171,948845,883794,857354,705279,727350,350243,335027,330966,283173,186175,156691,		
  
