报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31,
可供出售金融资产(万元),2398,2398,2584,2584,2584,2584,2142,2142,2142,1684,1684,594,594,594,594,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),5141,5404,5900,6356,4983,0,--,--,3592,3588,3429,3429,3429,3429,3429,2207,--,--,--,360,360,360,360,360,360,360,360,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,333759,--,219610,--,213652,--,177749,--,142946,--,102874,--,104770,--,111721,--,105811,--,87872,--,77785,--,82033,77446,76252,31463,20022,
累计折旧(万元),--,38327,--,35694,--,32297,--,27348,--,31107,--,20088,--,17732,--,16382,--,13383,--,10683,--,8429,--,7287,6190,5150,2216,842,
固定资产净值(万元),--,295432,--,183916,--,181355,--,150402,--,111839,--,82786,--,87038,--,95339,--,92427,--,77189,--,69356,--,74746,71256,71101,29247,19180,
固定资产减值准备(万元),--,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),292146,295419,197762,183916,186328,181355,175578,150402,109736,111839,113041,82786,85691,87038,92993,95339,94836,92427,88903,77189,72681,69356,73611,74746,71256,71101,29247,19180,
在建工程(万元),38455,42969,154202,166975,109037,115035,58549,80921,71022,69578,50364,45606,40755,35767,26085,26386,13641,14133,10187,21373,19706,18654,11126,6020,9801,10295,23527,5750,
工程物资(万元),--,--,732,2488,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),112224,113277,114123,115195,116428,117286,115260,114750,94724,95406,95680,37404,37437,36880,1421,1431,1440,1451,95,98,101,105,102,91,48,43,35,6,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),117001,117001,117819,117436,117436,117436,65250,65250,55412,54562,54626,5294,5294,5294,--,--,--,--,37,37,37,--,--,--,--,--,--,--,
长期待摊费用(万元),11927,12144,10415,10248,10375,10803,10820,10867,10153,10325,10482,10584,11061,11183,11517,11407,10887,10456,10186,9814,8891,8616,8938,8713,8143,8258,3391,1656,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2345,2280,1968,1962,2179,2228,1515,1739,814,927,418,375,407,412,419,420,421,416,397,418,397,364,346,322,332,331,215,121,
其他非流动资产(万元),9093,9240,5493,6464,6074,4443,3821,2971,962,983,997,1047,1067,1088,1152,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),590731,600134,610997,613624,555425,551170,432935,429041,348555,348893,330721,187119,185734,181684,137609,137189,121226,118883,109804,109288,102173,97455,94485,90252,89940,90390,56775,26713,
资产总计(万元),801751,834996,824287,809480,766139,759772,533216,505980,423363,414071,422381,237350,237729,236998,180475,171306,165932,165769,163130,156230,155000,154544,144904,170855,106304,104695,70415,36446,
短期借款(万元),62031,56876,52775,48890,50275,46875,36500,36981,33939,19999,11844,14700,14000,13000,12100,11100,8565,8465,8545,8045,10940,10940,4460,9460,8000,6000,3000,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),12408,15762,10895,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1000,--,--,--,--,--,--,--,
应付账款(万元),109167,123552,128900,153196,114884,114733,54047,51658,28849,32215,25485,17279,17806,18976,12394,13379,9574,10697,9251,10506,7359,7898,8186,10007,10370,11246,8502,4296,
预收账款(万元),11782,10834,16339,13458,12594,8006,9881,7280,6928,7531,17338,2915,3350,6964,3056,2200,2879,2681,3818,3366,3485,3394,2407,1774,1492,1352,161,20,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3035,2672,2585,1984,1618,2662,1184,1152,758,1320,968,510,495,947,537,565,517,866,521,466,462,675,370,368,418,466,325,125,
应交税费(万元),5690,7930,3219,2596,2469,6789,-4281,-3749,-1935,-410,247,-32,2080,727,-1862,-1017,-1392,-1145,-1006,-1249,-1451,-1661,-1582,-1873,-2357,-2386,-1011,-1037,
应付利息(万元),434,1368,474,632,263,644,219,1359,1030,684,1344,844,571,297,46,45,47,49,73,32,54,60,95,105,115,117,42,20,
应付股利(万元),--,--,--,--,114,114,114,114,63,63,63,101,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),36502,27627,30334,52234,61422,71524,29522,14020,13913,14463,13751,9047,9275,22245,530,664,820,505,342,236,296,177,248,565,30,31,40,134,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),31701,63626,58252,62307,33590,31015,12350,11700,11002,10667,11724,6155,4097,4686,6343,6170,6626,7102,5378,5604,6189,7264,7364,15327,14047,14832,4321,3561,
其他流动负债(万元),20,20,20,20,20,20,--,19991,19965,19939,34932,14978,14955,14933,48,48,95,95,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),272770,310266,303793,335317,277249,282382,139537,140508,114512,106471,117697,66496,66629,82775,33192,33153,27732,29315,26922,27005,28334,28747,21548,35733,32116,31657,15379,7118,
长期借款(万元),70836,65261,41095,42845,66080,67830,70950,43400,46000,47900,46700,14600,16612,1727,5142,6169,7373,7677,11181,5235,6495,9245,11029,25071,26736,26502,13618,8837,
应付债券(万元),--,--,28200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),69715,68102,63001,45158,37625,27965,38909,41430,2273,2606,2930,3281,3588,3893,2007,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13,--,
长期递延收益(万元),2737,2943,2494,2561,2274,2152,449,485,524,348,1532,1344,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),21157,21386,21615,21845,22114,22303,22005,22540,16839,16988,17144,5363,5363,5363,13,13,22,22,24,24,24,24,23,23,23,23,17,19,
其他非流动负债(万元),--,--,--,--,--,--,4042,4042,4042,4042,2310,4042,4042,4042,645,646,608,609,400,400,--,--,--,--,--,--,--,--,
非流动负债合计(万元),164445,157693,156404,112409,128094,120251,136354,111897,69679,71883,70614,28630,29604,15024,7807,6828,8002,8307,11605,5659,6519,9269,11052,25094,26759,26525,13648,8857,
负债合计(万元),437215,467959,460197,447726,405343,402632,275891,252405,184191,178354,188311,95126,96233,97800,40999,39981,35734,37622,38527,32664,34853,38016,32600,60827,58875,58182,29027,15975,
实收资本(或股本)(万元),88893,88893,90160,90160,90160,90160,77438,77438,38719,38719,38719,32905,32905,32905,32905,32000,32000,32000,32000,32000,32000,32000,32000,32000,24000,24000,24000,17170,
资本公积(万元),198929,198929,193998,193995,193945,193874,103348,103288,141385,141423,141110,72722,72515,72307,71731,66862,66889,66889,66908,66908,66908,66908,66908,66908,13917,13917,13917,2724,
减:库存股(万元),--,--,4042,4042,4042,4042,4042,4042,4042,4042,4042,5774,5774,5774,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),2631,2463,2278,2186,2092,1962,1825,1707,1544,1429,550,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3151,3151,3104,3104,3104,3104,2702,2702,2702,2702,1772,1772,1772,1772,1155,1155,1155,1155,465,465,465,465,105,105,105,105,--,--,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),54483,56114,51786,47948,47968,47686,51017,48201,47600,45425,42372,39663,39045,36886,32048,29497,28194,26056,22931,21754,18323,17062,13191,10911,9295,8372,3321,428,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),346824,348546,336804,333343,333228,332745,232288,229293,227908,225655,220482,141289,140463,138097,137839,129514,128239,126101,122304,121127,117696,116435,112204,109924,47317,46394,41238,20321,
少数股东权益(万元),17712,18491,27287,28410,27568,24395,25037,24282,11264,10062,13588,935,1033,1101,1637,1811,1959,2046,2300,2438,2450,94,100,104,111,120,150,150,
所有者权益(或股东权益)合计(万元),364536,367037,364090,361753,360796,357140,257325,253575,239172,235717,234070,142224,141496,139198,139476,131325,130198,128147,124604,123565,120146,116528,112304,110028,47428,46513,41388,20471,
负债和所有者权益(或股东权益)总计(万元),801751,834996,824287,809480,766139,759772,533216,505980,423363,414071,422381,237350,237729,236998,180475,171306,165932,165769,163130,156230,155000,154544,144904,170855,106304,104695,70415,36446,		
  
