报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,
商誉(万元),1426,1453,1216,1216,1216,1216,1216,1216,1524,736,1216,1216,1216,--,1216,--,1216,1216,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,1842,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),15155,14493,13239,11912,12860,12012,12422,12243,15859,13773,12896,6765,8452,--,8179,--,7988,8271,
其他非流动资产(万元),13877,26640,13778,12924,11310,17847,11587,33386,9946,523,18039,7981,8914,--,43057,--,14109,27700,
非流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
资产总计(万元),3060717,3235604,3292157,3170030,3428667,3181315,3243380,3327352,4433253,4328213,2111360,1610167,1130357,1195800,1092058,1004100,1078972,1129951,
短期借款(万元),2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),210000,205000,175000,155000,155000,10000,--,20000,152700,152700,67700,54600,9700,--,9900,--,--,--,
交易性金融负债(万元),120846,198699,241577,307317,352887,469905,603863,545244,468672,11032,191213,--,25444,--,47750,--,59457,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,14,151,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),9374,110,3188,6063,36935,17705,24199,31023,10793,34562,3223,7628,1363,--,--,--,897,--,
预收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
卖出回购金融资产款(万元),509444,546920,536080,346826,685639,553235,601554,705480,1016454,1243388,469800,622358,232449,--,244540,--,288067,445793,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),39182,36328,52943,54706,41746,36504,66824,73067,47245,43982,45983,20007,17224,--,12577,--,17923,10531,
应交税费(万元),6112,5133,7767,6914,7596,6647,13215,12543,14844,19653,21940,3639,5195,--,3191,--,4098,744,
应付利息(万元),18382,20095,16433,17955,14275,11971,18950,17032,22115,17595,6772,4496,2306,--,1151,--,991,621,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),543203,605065,592957,612274,699083,768333,779067,812840,1605966,1766473,442128,200245,165945,--,184743,--,207757,191765,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,27644,25867,--,21756,--,15002,8618,
应付债券(万元),651864,649852,729845,729871,479919,379946,379938,299989,299986,453407,139977,79971,79965,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),153,153,153,153,153,153,153,153,153,--,153,153,153,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),535,499,500,239,9335,6758,7600,9150,5608,7508,5084,2254,--,--,293,--,1368,477,
其他非流动负债(万元),3898,26256,8034,13938,8718,10148,16819,23332,28536,7045,25836,16071,12881,--,89601,--,13150,11181,
非流动负债合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
负债合计(万元),2121540,2300726,2371146,2257975,2498608,2278128,2582181,2669852,3809073,3757360,1564506,1109065,648491,--,615502,--,608712,669732,
实收资本(或股本)(万元),350240,350240,218900,218900,218900,218900,197000,197000,197000,197000,197000,197000,197000,197000,197000,197000,197000,197000,
资本公积(万元),259774,259774,391114,391114,391648,391648,187297,187297,187297,197211,187297,187920,187291,--,184949,--,183583,180358,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),23640,23640,23640,23640,18709,18709,18709,18709,9228,9228,9228,4741,4741,--,3131,--,3131,1063,
一般风险准备(万元),85017,84812,84598,84404,73728,73652,73585,73542,54349,27922,54349,45255,45255,--,21775,--,42034,19707,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),166695,155936,152845,146177,165550,146262,133250,123304,125177,113186,59701,39457,26405,--,24451,--,18899,19595,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),880972,869719,868165,861290,884459,861004,621851,615093,581782,570853,513431,474373,455507,458500,451566,449900,444646,435913,
少数股东权益(万元),58204,65159,52846,50765,45601,42184,39347,42407,42398,--,33423,26730,26359,24600,24990,25100,25613,24306,
所有者权益(或股东权益)合计(万元),939177,934878,921010,912055,930060,903187,661198,657500,624180,570853,546854,501102,481866,483100,476556,475000,470259,460219,
负债和所有者权益(或股东权益)总计(万元),3060717,3235604,3292157,3170030,3428667,3181315,3243380,3327352,4433253,4328213,2111360,1610167,1130357,1195800,1092058,1004100,1078972,1129951,		
  
