报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
预计非流动负债(万元),2026,1975,1885,1819,1719,1618,1492,1385,1214,1097,949,949,872,783,692,556,480,276,187,
长期递延收益(万元),5642,5719,6193,5842,5889,6436,2027,2028,1995,1996,1913,1679,--,1462,1213,--,1555,830,126,
递延所得税负债(万元),1553,1691,1800,1923,2046,2170,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,1702,--,--,1477,--,--,--,
非流动负债合计(万元),9342,9511,10051,9765,9655,10224,3518,3413,3209,3093,2862,2628,2574,2245,1905,2033,2035,1106,313,
负债合计(万元),152863,147574,122068,102543,106420,97944,53327,55483,43026,42489,38298,38996,37543,36888,35395,33494,32033,22713,16610,
实收资本(或股本)(万元),50999,50999,50999,50999,50999,50999,36000,36000,36000,36000,36000,12000,12000,9000,9000,9000,4500,4500,4500,
资本公积(万元),239698,239698,239448,239448,239448,239448,11843,11843,11843,11843,11843,35843,36243,1551,1551,1551,1551,1551,1551,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),10280,10280,7622,7622,7614,7622,5335,5330,5330,5330,3590,3590,3590,3590,2256,2256,2256,1339,792,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),72105,69575,66644,56340,58755,50411,45923,41002,35071,37740,34941,31002,29922,25710,23212,16799,18991,10561,5395,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),405100,402572,364733,354427,356819,348480,99101,94176,88245,90913,86374,82435,81755,39851,36018,29605,27298,17951,12237,
少数股东权益(万元),507,672,115,--,--,--,--,--,--,--,--,--,200,200,200,--,--,--,--,
所有者权益(或股东权益)合计(万元),405607,403245,364848,354427,356819,348480,99101,94176,88245,90913,86374,82435,81955,40051,36219,29605,27298,17951,12237,
负债和所有者权益(或股东权益)总计(万元),558470,550819,486916,456969,463240,446424,152428,149659,131271,133403,124673,121431,119498,76939,71614,63099,59331,40664,28847,		
  
