报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
其他应收款(万元),--,629,528,528,524,735,665,788,674,922,903,759,536,1240,1195,1053,695,1916,1049,1045,866,910,671,455,2922,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),40691,41034,39864,40113,36660,34833,30410,30618,27816,27676,25069,23129,24421,27112,27008,29711,29394,30110,27440,25714,29988,28419,26910,24506,17870,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),335,1603,1353,2069,8278,12389,7145,16607,24195,42718,34853,25849,20557,4486,5193,5748,6507,6841,6984,7892,8330,7980,7600,4569,698,
流动资产合计(万元),123201,144326,160440,123337,126782,137748,153405,176523,171877,174816,191788,174971,176602,104767,100943,115429,112260,104587,124847,108767,114517,122407,111743,117990,89380,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),6045,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),255364,--,251134,--,249977,--,242656,--,242105,--,223052,--,219237,--,191971,--,191904,--,187069,167862,145759,127469,118903,62585,57922,
累计折旧(万元),107360,--,100414,--,94938,--,86827,--,82127,--,75318,--,68512,--,56780,--,52971,--,46592,40408,34135,29179,24922,21180,17349,
固定资产净值(万元),148004,--,150720,--,155039,--,155829,--,159978,--,147734,--,150725,--,135190,--,138933,--,140477,127455,111624,98289,93981,41405,40573,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),148004,149807,150720,152433,155039,155020,155829,159498,159978,146128,147734,147963,150725,128416,135190,136832,138933,137722,140477,127455,111624,98289,93981,41405,40573,
在建工程(万元),--,23785,24419,23582,17904,8116,8616,5771,6966,18841,17344,17943,18402,40635,35310,32594,29756,24118,18110,25223,36895,39348,36597,25817,6102,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),8237,8300,8376,8469,8559,8650,8726,12161,12158,12245,12319,12228,12155,12150,11915,11639,11708,12321,11872,11901,11957,10550,10601,10122,6864,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),20,23,26,29,32,35,38,44,44,47,50,53,56,60,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1663,1389,1449,1443,1432,544,585,630,617,577,586,558,521,339,335,340,329,373,348,298,276,297,222,226,208,
其他非流动资产(万元),7731,9103,3448,3804,6323,10655,7653,5120,2784,--,--,--,--,142,284,425,567,709,851,1134,--,--,--,--,--,
非流动资产合计(万元),197284,192408,188438,189761,189289,183020,181447,183224,182546,177838,178033,178745,181858,181741,183033,181830,181293,175243,171658,166010,160751,148485,141402,77570,53748,
资产总计(万元),320486,336734,348878,313098,316070,320768,334851,359747,354423,352654,369821,353715,358461,286508,283976,297259,293553,279830,296505,274777,275269,270892,253145,195560,143128,
短期借款(万元),53200,62600,78600,44600,55600,61950,78150,87300,82300,87700,107300,96450,99900,98270,100349,100143,86884,89480,98280,94700,70819,67816,60552,40600,35000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,12344,5602,6249,11738,14060,15896,21037,21131,16708,14000,16115,37201,27404,32958,40684,40251,44468,30234,41715,38336,36082,46079,28413,
应付账款(万元),--,--,20366,21581,18941,15479,12546,16262,13898,10607,14073,10150,9595,8657,9921,10086,10564,11172,15756,14770,14687,14931,18118,19294,15505,
预收账款(万元),207,187,290,323,274,246,320,295,179,278,114,196,68,171,134,95,107,199,126,247,329,467,375,218,178,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1190,1353,1134,1434,1264,684,1008,1115,1557,1249,1257,1330,2099,1735,1690,1209,1869,1600,1810,1305,1770,1662,1419,1672,1184,
应交税费(万元),731,864,1107,1314,1703,1499,1594,1911,1457,1026,1108,937,362,595,957,403,567,1294,1389,1191,876,2008,948,447,399,
应付利息(万元),81,80,99,62,73,78,97,119,109,92,116,82,139,184,174,185,208,201,235,215,204,163,90,52,50,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,467,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,--,2869,2796,106,1052,792,748,694,503,611,738,927,737,795,1037,1266,1397,1381,1172,1072,1380,1548,2210,1268,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,11050,4300,4300,4300,4250,4250,6000,14000,13300,4100,2300,3498,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18,--,--,
流动负债合计(万元),89962,102962,116811,77712,84209,92726,108568,123647,121230,122585,141287,123884,129206,158599,145725,150417,146450,149844,167695,149834,145472,140063,123250,112872,85963,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,9750,13300,13300,20150,20150,20150,32150,39150,44850,34198,23498,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,531,1052,1565,2069,2563,3049,4000,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,6735,6923,6946,7034,7064,7064,7064,7064,7094,22824,3742,--,
预计非流动负债(万元),1301,1345,1345,1285,1257,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),18598,18705,18552,19134,19715,20188,20773,23477,24074,25193,25724,26254,26795,21413,21780,22146,22509,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22870,23261,23951,24632,24268,9181,7230,3000,
非流动负债合计(万元),19899,20050,19897,20418,20973,20188,20773,23477,24074,25193,25724,26254,26795,28679,39505,43957,44912,52647,53524,55165,63846,70512,76855,45170,26498,
负债合计(万元),109861,123013,136707,98131,105182,112915,129341,147123,145304,147778,167011,150138,156001,187278,185230,194374,191361,202491,221219,205000,209318,210576,200105,158042,112461,
实收资本(或股本)(万元),59772,59772,59772,59772,59202,59202,59202,59202,59202,59202,59202,49335,49335,43350,43350,43350,43350,39000,39000,39000,39000,39000,39000,30000,12000,
资本公积(万元),105922,106300,105979,105658,103398,103398,103398,103398,103398,103398,103398,113265,113265,17507,17507,17507,17507,372,372,372,372,372,372,372,2715,
减:库存股(万元),2616,2616,2616,2616,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),7946,7535,7535,7535,7535,6652,6652,6652,6652,3531,3531,3531,3531,3445,3445,3445,3445,3096,3096,3096,2298,1112,1112,--,815,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),39601,36789,35545,44619,40754,38602,36259,43372,39868,38746,36680,37447,36330,34928,34444,38582,37889,34871,32818,27309,24280,19831,12555,6161,14554,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),210624,207779,206215,214967,210889,207853,205510,212624,209120,204876,202810,203577,202460,99230,98746,102884,102192,77339,75286,69777,65951,60316,53040,36533,30084,
少数股东权益(万元),--,5942,5956,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,985,583,
所有者权益(或股东权益)合计(万元),210624,213721,212170,214967,210889,207853,205510,212624,209120,204876,202810,203577,202460,99230,98746,102884,102192,77339,75286,69777,65951,60316,53040,37518,30667,
负债和所有者权益(或股东权益)总计(万元),320486,336734,348878,313098,316070,320768,334851,359747,354423,352654,369821,353715,358461,286508,283976,297259,293553,279830,296505,274777,275269,270892,253145,195560,143128,		
  
