报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),0,220,220,220,220,220,--,1660,--,--,
长期递延收益(万元),12500,13423,13939,14501,14633,14730,15544,9542,6508,6721,
递延所得税负债(万元),188,200,212,224,236,248,273,321,369,423,
其他非流动负债(万元),--,--,--,0,--,--,--,--,--,--,
非流动负债合计(万元),42010,45941,44643,45656,46238,42814,37177,41308,46985,54389,
负债合计(万元),114101,96950,86260,86590,81879,74719,68671,75825,73474,70550,
实收资本(或股本)(万元),42114,41100,41100,36900,36900,36900,36900,36900,35700,35700,
资本公积(万元),41286,26664,26652,19728,19597,19585,19561,19513,2664,2610,
减:库存股(万元),14026,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),--,--,--,--,--,--,--,--,--,--,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),30042,21461,19685,16872,15691,13859,8251,1969,-1148,4811,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),99416,89225,87437,73500,72188,70344,64712,58381,37217,43121,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),99416,89225,87437,73500,72188,70344,64712,58381,37217,43121,
负债和所有者权益(或股东权益)总计(万元),213517,186175,173697,160090,154067,145064,133383,134207,110690,113671,		
  
