报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
资产总计(万元),78059,76607,77326,76348,89655,63557,64674,47849,45396,29453,12049,
短期借款(万元),--,--,--,--,--,--,2000,--,--,--,650,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),3919,2774,2819,2553,1794,1945,3196,2720,6440,7630,3321,
预收账款(万元),543,347,660,521,349,198,341,633,287,959,667,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),60,66,41,125,76,89,100,180,155,165,13,
应交税费(万元),344,443,562,400,215,669,762,529,439,331,359,
应付利息(万元),--,--,--,--,34,48,26,10,10,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),622,267,156,190,609,143,188,139,251,416,1700,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),149,149,249,219,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,119,119,119,119,117,92,84,
流动负债合计(万元),5638,4046,4487,4008,3196,3211,6732,4330,7699,9594,6795,
长期借款(万元),--,--,--,--,15000,15000,15000,5000,5000,2000,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),1000,1000,1000,1000,1000,1000,1000,1005,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),624,661,699,966,1296,1326,1385,1204,804,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,713,720,
非流动负债合计(万元),1624,1661,1699,1966,17296,17326,17385,7210,5804,2713,720,
负债合计(万元),7262,5707,6186,5974,20492,20537,24117,11540,13504,12307,7515,
实收资本(或股本)(万元),30335,30335,8667,8667,8667,6500,6500,6500,6500,4500,2500,
资本公积(万元),23149,23149,42216,42215,41973,19291,19291,19291,19291,9511,783,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2482,2482,2482,2482,2027,2027,2027,1403,801,399,139,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),14832,14934,17774,17009,16496,15202,12739,9115,5300,2736,1095,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),70797,70900,71140,70374,69163,43020,40557,36310,31892,17146,4517,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,17,
所有者权益(或股东权益)合计(万元),70797,70900,71140,70374,69163,43020,40557,36310,31892,17146,4535,
负债和所有者权益(或股东权益)总计(万元),78059,76607,77326,76348,89655,63557,64674,47849,45396,29453,12049,		
  
