报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31,
非流动资产合计(万元),121398,120611,90559,89338,86879,86879,80003,80865,74610,73164,33108,27924,27043,27108,34572,22554,19559,18902,15813,13230,11270,6857,4744,4379,4486,4622,4043,3476,
资产总计(万元),283082,291874,272522,237193,245227,230514,210550,214126,194683,211828,148901,131918,129117,124936,109654,106303,105857,104457,90068,88635,85921,87918,72375,75197,31127,31823,21513,15500,
短期借款(万元),29391,36886,34486,37667,42000,46652,46652,33820,23758,38012,40802,24002,19852,14130,4000,9000,11000,6900,6900,4900,2900,1100,1100,3390,5420,4320,1000,500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),4439,7874,4109,1338,2641,2148,53,672,3074,2110,1259,863,737,794,1016,1930,513,1599,1901,470,179,204,270,165,162,231,--,176,
应付账款(万元),27758,28884,58245,29173,30058,24774,15623,14276,13483,17651,14712,14160,14523,15441,17252,12480,11280,11259,3597,6771,7397,9708,1403,3028,3270,3889,2168,1654,
预收账款(万元),4668,4921,3333,2754,2965,1338,979,1972,1279,1893,927,1492,1051,809,557,409,534,1072,91,147,34,725,--,0,--,659,354,148,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付职工薪酬(万元),97,119,147,126,77,78,63,53,52,38,33,22,19,17,17,18,18,13,--,--,7,6,--,0,--,--,--,--,
应交税费(万元),812,1009,1523,517,1037,2947,-1295,403,378,2555,-117,-274,1238,3832,874,-314,822,3011,1307,798,943,3042,504,424,490,1559,1053,737,
应付利息(万元),817,850,--,--,410,410,--,1128,503,503,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3385,10235,10298,7256,3301,2710,2013,2076,4650,1670,123,142,121,142,64,71,130,91,24,126,24,24,4,80,-41,4,6,21,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),6000,6000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他流动负债(万元),5000,5000,--,--,3298,4109,3000,18000,15000,15000,--,--,--,--,--,--,2,65,110,78,20,20,0,1117,210,20,561,187,
流动负债合计(万元),82367,101779,112141,78831,85787,85166,67088,72400,62176,79431,57739,40406,37541,35164,23781,23595,24299,24010,13929,13289,11504,14829,3282,8205,9511,10682,5143,3424,
长期借款(万元),22785,17785,14000,14000,14000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
长期应付款(万元),4500,4500,8500,8500,8500,8500,8500,8500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2295,2243,2372,2579,1148,1062,1632,1751,1211,1209,1967,2492,2561,1335,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),326,326,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1631,1772,1310,1213,1263,771,1156,753,1190,187,187,477,37,41,
非流动负债合计(万元),29906,24854,24872,25079,23648,9562,10132,10251,1211,1209,1967,2492,2561,1335,1631,1772,1310,1213,1263,771,1156,753,1190,187,187,477,37,41,
负债合计(万元),112273,126633,137013,103910,109435,94728,77220,82650,63387,80640,59706,42898,40102,36499,25411,25367,25609,25223,15193,14061,12660,15583,4472,8392,9698,11158,5180,3465,
实收资本(或股本)(万元),30392,27604,27604,27604,27604,27604,27604,27604,27604,27604,26100,26100,26100,26100,26100,26100,17400,17400,17400,11600,11600,11600,11600,11600,8700,8700,8700,7800,
资本公积(万元),107439,104963,69008,69008,69008,69008,69007,69008,69007,69008,32047,32047,32047,32047,32047,32047,40747,40747,40747,46547,46547,46547,46547,46547,4892,4892,4892,759,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3966,3966,3966,3966,4564,3966,3522,3514,3514,3514,2962,2962,2962,2962,2105,2105,2219,2105,1303,1303,1303,1303,707,707,707,707,274,348,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),24576,24818,31561,29355,32151,32027,29726,28316,28403,28292,25359,25162,25176,24598,21249,19486,18727,17782,14215,13935,12623,11701,9048,7951,7130,6365,2467,3128,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
归属于母公司股东权益合计(万元),166373,161350,132138,129932,133327,132604,129858,128441,128527,128417,86468,86272,86285,85707,81500,79737,79093,78034,73665,73384,72073,71150,67902,66805,21429,20665,16333,12035,
少数股东权益(万元),4436,3891,3370,3351,2465,3181,3472,3034,2769,2772,2726,2748,2730,2730,2743,1200,1155,1200,1210,1190,1188,1185,--,0,--,--,--,--,
所有者权益(或股东权益)合计(万元),170809,165241,135508,133283,135792,135786,133330,131475,131296,131188,89194,89020,89015,88437,84243,80937,80248,79233,74875,74574,73261,72336,67902,66805,21429,20665,16333,12035,
负债和所有者权益(或股东权益)总计(万元),283082,291874,272522,237193,245227,230514,210550,214126,194683,211828,148901,131918,129117,124936,109654,106303,105857,104457,90068,88635,85921,87918,72375,75197,31127,31823,21513,15500,		
  
