报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-06-30,2008-12-31,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,82841,79599,74255,61034,60974,61365,59954,59389,53722,54680,38117,35328,24194,24575,24763,10392,9483,9533,9582,9632,9731,9830,
非流动负债合计(万元),2242085,3263684,3037177,2835075,2563121,2545504,2333531,3016501,3671764,3131781,3741494,3393815,3631235,3939878,4300479,4034769,3980878,3874608,4636339,4340273,3617281,3162606,3129649,3230341,3950504,3634798,4849638,4734688,3836031,3675224,4006366,3509289,2829225,522571,572474,523713,626578,644496,616266,360215,
负债合计(万元),8921817,10199161,12290088,11929742,11755973,11208521,12504770,13709052,13054758,12667645,12841079,12833606,13065906,14922666,14757713,14650129,14341397,14410104,15113688,15032622,14053458,12301194,12654710,13076171,13268429,13471796,13166512,13528119,13400306,11923172,11680867,11500909,11046541,2092533,2068642,2052676,2034783,2109394,2220927,2076651,
实收资本(或股本)(万元),2287979,2287979,2287979,2287979,2287979,1907990,1907990,1907990,1836167,1836167,1836167,1836167,1836167,1836167,1836167,1836167,1836167,1836167,1763164,1753119,1753118,1546457,1517352,1466772,1466772,1466771,1466771,1466771,1466771,1466771,916732,916732,916732,665100,665100,665100,665100,665100,465600,465600,
资本公积(万元),4549451,4554785,4516227,4516227,4516254,2905220,2872513,2645120,2342599,2342599,2387970,2388003,2418282,2447865,2397123,2384209,2383281,2383281,2162557,2166897,2161205,1645133,1493747,1314523,1321550,1323620,1328229,1335316,1209477,1347825,1923106,1920154,1922549,1262611,1222692,1220963,1169148,1167884,-67563,-73483,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
专项储备(万元),7287,7118,7834,7811,7355,6690,7614,7391,6613,5838,6029,6190,8928,9301,10675,10678,7817,7092,8137,7459,6643,5514,6371,6319,4516,2832,121,--,--,--,--,--,--,--,--,0,0,0,0,0,
盈余公积(万元),193167,193167,175342,175342,175342,175342,167435,167435,167435,167435,130495,130495,130495,130495,130495,130495,130495,130495,129436,129436,129436,120592,111364,111364,111364,111364,84034,84034,101225,84034,71021,71021,11349,11349,6004,6004,6004,6004,2484,112,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
未分配利润(万元),1490197,1423480,1515534,1469281,1426628,1399196,1433862,1386118,1352217,1324510,1376245,1365731,1312778,1291646,1523661,1586012,1707262,1668723,1610911,1533679,1570069,1466113,1444517,1327385,1357109,1276409,1312207,1207182,1180506,1033103,997206,893981,897740,343994,310008,269174,250535,218948,142207,97251,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
归属于母公司股东权益合计(万元),8491337,8443599,8481815,8435548,8392509,6373389,6372650,6095746,5685449,5656966,6119355,6105025,5696661,5700085,5894306,5950776,6067147,6028880,5674205,5590590,5620471,4783808,4573350,4226363,4261310,4180996,4191363,4093303,3957979,3931733,3908064,3801887,3748369,2283054,2203804,2161240,2090787,2057937,542727,489479,
少数股东权益(万元),67092,-22937,-93234,-61587,-29288,1962962,1988666,37069,97176,103682,135484,141259,145535,141020,172946,186545,207185,211537,216964,220288,249505,256026,263791,265298,258920,263607,245326,241881,249024,163662,154442,156756,149859,25978,14743,14013,12103,11651,10715,10497,
所有者权益(或股东权益)合计(万元),8558429,8420661,8388581,8373961,8363221,8336351,8361316,6132816,5782624,5760648,6254839,6246283,5842196,5841105,6067251,6137321,6274332,6240417,5891169,5810878,5869976,5039834,4837141,4491661,4520230,4444603,4436689,4335184,4207003,4095395,4062506,3958643,3898228,2309033,2218547,2175254,2102890,2069588,553443,499976,
负债和所有者权益(或股东权益)总计(万元),17480246,18619822,20678669,20303703,20119194,19544871,20866086,19841868,18837382,18428293,19095918,19079889,18908102,20763771,20824964,20787451,20615729,20650520,21004857,20843500,19923433,17341028,17491851,17567832,17788659,17916399,17603201,17863303,17607309,16018567,15743373,15459552,14944769,4401565,4287189,4227930,4137673,4178982,2774369,2576627,		
  
