报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),1494,1497,1498,1500,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,19695,--,19596,--,16790,--,15946,12324,11770,11556,6918,6779,--,
累计折旧(万元),--,6730,--,6005,--,5331,--,4653,4351,4059,3494,2624,1833,--,
固定资产净值(万元),--,12965,--,13591,--,11459,--,11293,7973,7711,8062,4294,4946,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),12671,12965,13254,13591,12882,11459,10978,11293,7973,7711,8062,4294,4946,4224,
在建工程(万元),7396,5706,4774,3617,3658,3146,2182,1086,4324,4135,2497,557,5,102,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),5812,5870,5924,5983,5995,3675,3576,3544,3550,3489,3526,3600,3454,477,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),271,239,249,252,222,145,37,18,11,12,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1278,1228,905,700,923,927,548,701,459,425,346,229,171,45,
其他非流动资产(万元),1753,1511,1557,995,941,1198,392,828,370,259,73,--,--,--,
非流动资产合计(万元),30675,29017,28160,26637,24621,20551,17712,17470,16687,16031,14505,8680,8576,4849,
资产总计(万元),110406,110045,111002,111596,101318,95198,91546,75419,67054,60390,53213,43406,39521,31077,
短期借款(万元),10200,8900,6900,6900,7400,4741,4500,9000,9000,7500,3500,3000,4000,2500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),12985,16022,15274,13960,16135,13318,9945,10820,8680,6333,5118,5187,5336,3975,
应付账款(万元),11301,10712,11824,13158,11557,13287,16033,14047,13847,11468,7892,7681,5783,6115,
预收账款(万元),9241,8278,11827,11349,3726,2835,2045,2831,1991,1586,1478,81,303,2252,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),428,431,459,484,392,423,361,334,319,282,246,211,186,131,
应交税费(万元),143,936,247,473,345,571,28,1663,-86,384,1651,236,1373,739,
应付利息(万元),16,49,37,26,16,6,7,13,12,12,11,6,8,4,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),919,902,957,1343,1024,524,79,529,301,296,510,443,177,232,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,459,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),45233,46231,47525,47692,40594,35705,32997,39238,34063,27861,20865,16845,17166,15948,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,1041,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4188,4234,4502,4385,4627,3742,3779,3818,3836,3842,4032,4068,4054,--,
递延所得税负债(万元),17,17,18,19,32,33,19,19,20,20,22,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,367,
非流动负债合计(万元),4205,4252,4520,4403,4659,3775,3799,3838,3856,3863,5094,4068,4054,367,
负债合计(万元),49438,50483,52045,52095,45253,39480,36796,43076,37919,31724,25959,20913,21219,16315,
实收资本(或股本)(万元),12001,12001,12001,12001,12001,6667,6667,5000,5000,5000,5000,5000,5000,5000,
资本公积(万元),21531,21531,21531,21531,21531,26870,26870,5776,5776,5776,5776,5776,5776,5776,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2576,2576,2576,2576,1880,1880,1880,1880,1564,1564,1564,1110,675,376,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),24845,23462,22847,23380,20657,20303,19338,19685,16795,16339,14908,10597,6851,3610,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),60968,59590,58983,59519,56076,55723,54753,32339,29127,28679,27248,22489,18302,14761,
少数股东权益(万元),--,-28,-25,-18,-12,-5,-3,4,8,-12,6,4,--,--,
所有者权益(或股东权益)合计(万元),60968,59562,58958,59501,56064,55718,54750,32344,29135,28667,27254,22493,18302,14761,
负债和所有者权益(或股东权益)总计(万元),110406,110045,111002,111596,101318,95198,91546,75419,67054,60390,53213,43406,39521,31077,		
  
