报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
累计折旧(万元),--,18307,--,16865,17358,13744,--,--,
固定资产净值(万元),--,13950,--,13528,12676,11983,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),14151,13950,13116,13528,12676,11983,11574,11714,
在建工程(万元),--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,0,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),968,995,1010,1047,1113,1269,1412,1318,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),23073,23073,23073,23073,23073,9309,410,410,
长期待摊费用(万元),295,356,441,367,404,190,365,497,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),1559,1567,1447,1364,1158,1079,1068,742,
其他非流动资产(万元),--,--,--,--,--,--,--,--,
非流动资产合计(万元),40362,40258,39402,39696,38701,24063,15075,14681,
资产总计(万元),207779,209405,125301,121486,105692,88069,74172,66493,
短期借款(万元),14100,16600,16000,12500,8704,4857,5059,10900,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,4,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),22326,26080,23669,22147,16953,17177,16541,11812,
预收账款(万元),702,414,297,587,641,807,806,367,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3285,2862,1860,3622,2942,2072,1552,1341,
应交税费(万元),789,730,838,1593,1084,804,563,76,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,4500,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),1556,1710,2155,2879,10815,6421,1653,814,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,178,218,110,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),42759,48396,49319,43327,41319,32357,26285,25314,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),255,260,264,267,487,670,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),202,202,202,202,--,--,--,--,
长期递延收益(万元),183,183,183,183,129,90,168,--,
递延所得税负债(万元),0,0,--,0,1,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),640,645,649,652,616,760,168,0,
负债合计(万元),43399,49041,49968,43979,41935,33117,26453,25314,
实收资本(或股本)(万元),32000,32000,24000,24000,24000,24000,24000,24000,
资本公积(万元),83080,83080,11205,11205,11205,10991,11439,11439,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),2787,2787,2787,2787,1861,1405,850,366,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),46121,41926,36676,38828,26473,18627,11090,5190,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,-95,-87,
归属于母公司股东权益合计(万元),164338,160327,75300,77478,63735,54934,47285,40907,
少数股东权益(万元),42,37,33,30,23,18,434,272,
所有者权益(或股东权益)合计(万元),164380,160365,75333,77508,63757,54951,47719,41179,
负债和所有者权益(或股东权益)总计(万元),207779,209405,125301,121486,105692,88069,74172,66493,		
  
