报告日期,2017-09-30,2017-06-30,2016-12-31,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),1144,839,1265,481,1030,933,946,
应交税费(万元),1005,651,824,506,901,1259,925,
应付利息(万元),7,4,5,10,10,53,9,
应付股利(万元),--,--,--,--,3998,1759,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),137,83,79,63,61,118,173,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),24735,21362,25411,19937,27790,31314,24545,
长期借款(万元),--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),661,602,606,644,636,593,563,
长期递延收益(万元),3258,3308,3304,3289,3375,3532,1072,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),3920,3910,3910,3933,4011,4125,1635,
负债合计(万元),28655,25272,29321,23870,31801,35438,26180,
实收资本(或股本)(万元),11100,11100,11100,11100,10000,8100,8100,
资本公积(万元),9143,9143,9143,9143,5843,--,--,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),798,798,798,218,218,4914,4067,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),10307,8493,6574,3830,2663,9044,8971,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),31348,29533,27615,24290,18723,22059,21139,
少数股东权益(万元),--,--,--,--,--,114,114,
所有者权益(或股东权益)合计(万元),31348,29533,27615,24290,18723,22173,21253,
负债和所有者权益(或股东权益)总计(万元),60003,54805,56936,48160,50524,57612,47433,		
  
