报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
无形资产(万元),4011,3763,2354,2369,2393,2424,2457,2490,2524,2551,2567,2599,2631,2663,2727,2791,2920,2097,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),541,471,294,207,387,424,536,561,560,526,455,427,481,440,476,551,402,303,
其他非流动资产(万元),4555,3799,11297,8815,7625,5564,719,667,658,649,600,98,149,2985,1915,2208,6364,5096,
非流动资产合计(万元),53434,53590,49949,47024,46979,46058,42349,43600,44112,45309,44495,45211,46292,47336,46694,47900,47537,42407,
资产总计(万元),138449,138024,114386,106819,108843,107374,108381,110999,101978,106091,101010,96353,99505,104658,99253,96766,90508,80885,
短期借款(万元),19500,19500,27500,25500,25500,22500,17620,19620,13000,18590,19000,14797,28979,28505,28940,25275,17944,14440,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),5830,6206,9343,7830,5173,6392,9031,9906,7832,7309,6872,7852,9266,12078,14994,12024,8729,5089,
应付账款(万元),6278,6160,5641,3459,4751,4878,4380,4690,4175,4159,3664,3449,2414,5658,7089,5938,6157,6342,
预收账款(万元),3210,2663,512,397,296,203,784,748,680,765,337,327,759,494,305,301,720,1245,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),354,336,155,147,141,131,129,121,126,116,108,100,96,96,79,63,39,39,
应交税费(万元),37,44,511,121,80,160,344,401,193,100,337,437,80,287,350,261,298,453,
应付利息(万元),--,31,--,--,--,--,--,--,2,3,--,11,29,61,64,51,7,30,
应付股利(万元),--,--,--,--,--,--,--,4,--,--,--,--,--,449,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),183,162,169,100,86,406,258,248,134,284,33,35,33,59,42,38,123,64,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,3000,3000,--,--,--,--,--,--,6000,6000,3096,211,11600,3707,
其他流动负债(万元),--,--,--,--,--,--,3000,3000,3000,3000,--,--,--,--,--,--,--,--,
流动负债合计(万元),35391,35102,43831,37553,39027,37671,35545,38737,29142,34325,30351,27008,47657,53686,54959,44162,45617,31409,
长期借款(万元),--,--,--,--,--,--,3000,3000,3000,3000,3000,3000,11000,11000,6000,13700,9041,18471,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4667,4777,4055,4169,4287,4409,4535,4661,4787,4913,5206,5270,5506,5628,--,4186,3443,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,3923,--,--,3221,
非流动负债合计(万元),4667,4777,4055,4169,4287,4409,7535,7661,7787,7913,8206,8270,16506,16628,9923,17886,12484,21692,
负债合计(万元),40058,39880,47885,41722,43314,42081,43080,46398,36929,42238,38557,35278,64163,70314,64883,62048,58101,53101,
实收资本(或股本)(万元),21995,21995,20000,20000,20000,20000,20000,20000,10000,10000,10000,10000,7500,7500,7500,7500,7500,7500,
资本公积(万元),59995,59995,28826,28826,28826,28826,28826,28826,38826,38826,38826,38826,17338,17338,17338,17338,17338,17338,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2610,2610,2547,2547,2547,2547,2288,2288,2288,2288,1811,1811,1811,1811,1312,1312,874,432,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),13803,13547,15128,13724,14156,13920,14187,13487,13936,12739,11816,10438,8693,7695,8221,8567,6694,2514,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),98403,98147,66501,65097,65529,65293,65300,64600,65049,63852,62453,61075,35342,34344,34371,34718,32407,27785,
少数股东权益(万元),-12,-3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),98391,98144,66501,65097,65529,65293,65300,64600,65049,63852,62453,61075,35342,34344,34371,34718,32407,27785,
负债和所有者权益(或股东权益)总计(万元),138449,138024,114386,106819,108843,107374,108381,110999,101978,106091,101010,96353,99505,104658,99253,96766,90508,80885,		
  
