报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
无形资产(万元),22986,23330,23698,23724,24085,24369,24612,24742,24877,25100,22681,23024,23485,23804,23929,18935,19184,19378,19783,19850,20085,22042,20712,22098,19588,19919,19981,20193,18403,14931,2107,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期待摊费用(万元),16223,16981,19094,15847,17453,17751,18773,15520,15211,15686,15829,10428,9252,9361,10073,9753,12409,13428,11440,11258,12040,11593,6583,6714,5145,4247,4152,1687,604,143,47,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税资产(万元),9164,8995,9373,9161,7761,8383,8707,8856,7924,8791,7603,9412,9755,10452,10052,11421,10201,9689,9331,6478,5516,4643,5428,2690,2856,3120,3688,3152,3464,1613,338,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5109,5109,5109,5109,--,--,676,676,--,--,--,--,0,--,--,--,
非流动资产合计(万元),156222,156904,161657,157882,159909,162811,165421,164777,163511,161658,158213,160113,108536,108467,87815,89314,91304,91339,85594,73659,69934,67533,61213,57284,54796,47826,48482,46033,41578,35458,23148,
资产总计(万元),490671,530648,533384,510160,516052,530177,554498,531744,531280,555074,564542,518235,493291,483188,473897,456636,472090,472672,477869,457881,451633,481468,509530,440997,453662,223002,236369,195635,181882,142281,124086,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,17,--,--,--,1332,3808,834,840,6410,2576,13386,15442,17981,23899,30718,47378,72134,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付票据(万元),2168,--,--,--,--,--,11645,27734,28751,29722,23870,21290,19879,21080,23616,20592,40546,36350,32509,29886,27235,51125,66997,37489,38501,33821,46565,36943,30628,4367,1950,
应付账款(万元),48390,61351,70456,55686,55571,58138,74906,50950,51710,50883,69999,43520,57193,39670,40044,37108,34993,34200,40266,36634,38501,29779,48473,40362,42662,29529,37721,33662,36479,32826,19478,
预收账款(万元),2715,3139,2432,2054,5350,2718,2945,257,2294,3624,3341,291,4108,5235,4463,548,199,1012,6490,57,84,110,2310,40,71,948,1499,1711,89,1089,4021,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付职工薪酬(万元),3025,3645,7822,3882,3989,4755,6869,3547,3256,3188,6843,3667,3865,3266,3467,3184,3273,3607,4130,3735,4051,4294,4021,3130,3085,2974,3155,2649,2400,2062,1349,
应交税费(万元),2694,1396,2803,1795,2322,1291,3685,786,771,2487,4378,3877,2932,2853,3881,2728,775,561,6952,867,2365,9437,10708,6660,7151,5282,7237,632,4809,7550,1971,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10,13,2,8,14,34,27,35,66,111,33,5,28,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9223,--,--,0,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他应付款(万元),9769,8644,9227,8974,11991,7916,10210,10475,11199,10900,10958,13354,14358,10748,9434,10906,13354,15048,14208,12311,12473,11948,10009,4711,4531,5735,4335,2379,4656,17940,1241,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动负债(万元),16078,31441,32671,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
流动负债合计(万元),84838,109615,125411,72392,79223,74818,110260,93750,97981,100802,119389,85999,102335,82852,84921,75066,93139,90778,105897,87310,85543,107541,148942,95003,118635,93765,118559,101987,109812,113217,102172,
长期借款(万元),--,--,--,33185,33872,34497,34685,33389,33156,34244,36364,35623,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
非流动负债合计(万元),0,0,0,33185,33872,34497,34685,33389,33156,34244,36364,35623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),84838,109615,125411,105577,113095,109315,144945,127139,131137,135047,155753,121623,102335,82852,84921,75066,93139,90778,105897,87310,85543,107541,148942,95003,118635,93765,118559,101987,109812,113217,102172,
实收资本(或股本)(万元),40098,40098,40098,40098,40098,40098,40098,40098,40098,40098,40098,40098,40098,40098,40098,40098,40098,40098,40098,40098,40098,40098,40098,40098,40098,31998,31998,31998,31998,10666,10666,
资本公积(万元),192974,192974,192974,192974,192974,192974,192974,192974,192974,192974,192974,192974,192974,192974,192974,192974,192974,192974,192974,192974,192974,192974,192974,192974,192974,404,404,404,404,--,6406,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
盈余公积(万元),20049,20049,20049,20049,20049,20049,20049,20049,20049,20049,20049,10487,10487,10487,10487,9365,9365,9365,9365,8303,8303,8303,8303,3008,3008,3008,3008,1892,1892,--,59,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
未分配利润(万元),150607,165797,153864,150402,148718,166667,155276,150339,145907,166110,154829,152433,147345,156674,145417,139133,136514,139457,129535,129195,124714,132551,119212,109914,98946,93827,82400,59355,37776,18399,4783,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
归属于母公司股东权益合计(万元),404699,419990,408020,404577,402899,420784,409480,404578,400081,419971,408716,396519,390904,400233,388976,381570,378951,381894,371972,370571,366089,373927,360588,345994,335026,129237,117810,93649,72070,29065,21914,
少数股东权益(万元),1134,1042,-47,6,58,78,73,28,62,56,73,94,52,103,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
所有者权益(或股东权益)合计(万元),405833,421032,407973,404583,402957,420862,409553,404606,400143,420027,408789,396612,390957,400336,388976,381570,378951,381894,371972,370571,366089,373927,360588,345994,335026,129237,117810,93649,72070,29065,21914,
负债和所有者权益(或股东权益)总计(万元),490671,530648,533384,510160,516052,530177,554498,531744,531280,555074,564542,518235,493291,483188,473897,456636,472090,472672,477869,457881,451633,481468,509530,440997,453662,223002,236369,195635,181882,142281,124086,		
  
