报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2007-12-31,2006-12-31,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
应收利息(万元),3405,5710,4691,3245,4572,4116,5098,3988,3561,2539,2186,2179,2916,4803,4239,6814,4644,6073,4120,2354,4148,2124,2629,2308,1455,4552,4256,--,--,--,--,--,--,--,0,0,0,0,0,11,11,82,73,
应收股利(万元),67,67,67,70,70,70,70,70,70,67,379,379,123,67,67,67,67,67,67,67,67,67,67,67,67,567,567,67,67,67,67,67,67,67,67,3040,67,317,317,317,317,67,0,
其他应收款(万元),--,--,31180,27119,27494,32699,36318,34044,36889,31221,33746,39820,36844,30287,35379,35934,33097,43961,40566,39136,36464,43710,38255,40812,33686,37238,42406,48542,41377,40483,34932,30080,26905,31133,32510,29141,23874,31602,28274,49249,23313,34583,24840,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
买入返售金融资产(万元),80000,50000,50000,20000,20500,13672,5783,13410,87313,15000,--,37500,10700,13600,--,--,40680,--,--,12330,8440,10000,10000,4960,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
存货(万元),377983,499562,442287,461221,418074,492699,418359,384683,334997,446917,429632,405791,383283,484874,449314,448241,424832,469909,518620,537336,544545,556505,537294,547292,519065,594692,539286,584881,536352,592487,563770,516991,472477,533781,520221,537316,529653,645085,578771,536027,478611,350218,280152,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产(万元),--,7640,7666,17096,19131,25297,27064,14400,14378,10287,10475,15418,15344,223,276,232,312,169,247,430,534,554,586,667,503,443,491,442,379,206,65,110,210,308,383,388,380,373,366,267,353,0,0,
其他流动资产(万元),251345,268840,207538,175036,243561,143755,202854,116163,106164,168400,238836,240942,75534,176878,203112,221849,109015,191553,285352,261248,167324,172490,137045,135300,113185,130975,147140,140564,117525,91488,78202,56388,54120,50628,52432,75460,32345,61276,35181,45963,32119,22914,30177,
流动资产合计(万元),2553832,2499318,2417377,2385647,2514082,2464898,2560645,2514573,2581539,2603983,2566607,2390601,2438794,2361781,2318315,2297387,2266464,2344304,2467086,2438472,2443777,2518206,2150548,2096864,2139920,2186485,2230987,2131775,2184486,2237386,2054416,1993902,2036102,2050985,2175539,2284327,1580419,1703389,1544679,1454497,1421350,1085267,805910,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
可供出售金融资产(万元),11970,11039,11278,11728,11716,117768,17664,37823,41644,26923,26994,24255,24351,28485,18485,18485,18485,3433,--,--,0,--,284,158,155,159,160,173,200,196,226,271,315,--,0,0,0,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,246,280,--,--,--,--,--,--,--,--,0,33,65,232,336,393,539,581,735,554,98,--,--,--,21,110,210,0,403,6000,590,0,0,
长期股权投资(万元),15244,11381,11526,10674,10673,11252,11206,11209,11237,37692,36578,38226,38266,39473,36363,36160,38258,37678,40381,42659,41112,43563,34818,36007,37749,46957,34262,26074,26280,25548,26773,73833,29237,47673,29173,29487,29487,29406,31956,19479,19045,14417,14507,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
投资性房地产(万元),11587,11717,12080,12326,12538,12628,12818,12876,12647,12461,12451,12444,12597,12726,12893,12972,13190,14001,14228,15822,14952,15321,15500,11694,11797,11855,11967,7739,7974,7749,7809,7686,7929,7989,8049,7914,8169,7291,7668,7609,7588,4028,3350,
固定资产原值(万元),1019521,--,1004978,--,979533,--,964219,--,949017,--,902474,--,896863,--,875707,--,865125,--,839340,--,814575,--,760145,--,749998,--,663701,--,640295,--,584612,--,521023,--,469071,0,458973,401475,390560,378550,374727,270625,262932,
累计折旧(万元),537562,--,511316,--,487981,--,463912,--,442188,--,419544,--,395284,--,377722,--,353728,--,333521,--,311273,--,292075,--,271995,--,253987,--,237282,--,223441,--,195302,--,179027,0,167071,164055,159349,155544,151769,136464,133048,
固定资产净值(万元),481959,--,493662,--,491552,--,500307,--,506828,--,482930,--,501579,--,497986,--,511397,--,505819,--,503302,--,468071,--,478003,--,409714,--,403013,--,361171,--,325721,--,290044,0,291902,237420,231211,223006,222957,134161,129885,
固定资产减值准备(万元),2699,--,2699,--,2928,--,2995,--,3146,--,3538,--,3085,--,3175,--,3000,--,3209,--,3209,--,2805,--,2810,--,2825,--,2830,--,2834,--,2856,--,2833,0,2236,2245,2768,2585,2578,1738,1831,
固定资产(万元),479259,479930,490962,489669,488625,493890,497311,508679,503683,478808,479392,487614,498494,488242,494811,499775,508397,498041,502610,497269,500092,459282,465266,466941,475193,409870,406889,401143,400183,354563,358337,320108,322865,285344,287212,292887,289666,235175,228443,220422,220380,132423,128054,
在建工程(万元),--,40228,34510,38394,42297,44124,43807,37987,48426,41172,37206,37549,33284,43378,40344,41750,41754,49933,46930,55054,52455,92940,84200,83883,71045,128252,128192,137209,135876,165347,159273,143476,138801,145706,141671,128366,131733,173269,148589,154895,136833,69302,25675,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,0,28,28,15,5,0,--,--,--,--,--,--,--,35,0,0,0,24,48,0,0,0,0,
固定资产清理(万元),58,--,61,60,61,100,94,119,87,115,37,19,17,63,120,24,9,8,13,18,13,41,7,2,--,18,3,2,3,331,34,23,19,-132,0,0,0,21,0,13,13,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
无形资产(万元),202118,189724,193072,192551,196651,191742,190678,175861,179869,152630,152570,151073,154104,145480,144388,143041,144449,142509,142251,141079,143274,147530,147110,135464,136870,131146,127291,128408,129407,123754,118459,97915,98560,92011,90652,91433,88701,91579,89901,91213,88574,85479,74162,
开发支出(万元),18901,21991,17610,16577,15132,19237,16163,30644,29354,38291,33153,32775,32258,29920,33958,35399,31414,30661,29196,27023,25534,10885,7073,18366,15948,16789,6111,4680,4222,2236,4498,5191,3459,3359,3334,3146,3076,2938,2759,2687,1464,0,0,
商誉(万元),--,472,472,472,472,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,2966,2966,2966,2966,2966,2966,2966,2966,2966,2966,2966,2966,--,0,0,0,0,0,0,0,0,0,
长期待摊费用(万元),1283,1340,1275,1283,1346,1198,1193,1364,1412,1522,1010,1157,1181,1388,1223,1330,1342,1565,1081,1038,1164,142,116,163,140,266,193,12,13,19,20,22,23,40,25,27,28,729,30,32,33,45,105,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
递延所得税资产(万元),27529,23677,23845,24785,25188,22934,23245,25012,24509,21977,21776,18278,17264,17528,17198,15942,15698,20865,18347,15740,16131,14167,13881,13279,13228,14891,14622,13701,13774,14823,14850,14609,15345,13701,13940,12702,12738,16381,16545,15001,14813,12376,8479,
其他非流动资产(万元),89750,89221,78265,55403,50980,42611,40998,33468,30721,2844,2944,4014,4051,9954,9954,9944,9944,9945,9943,9944,10205,4568,18091,18088,18189,8619,14509,14712,14713,12148,9515,3816,4167,3818,3819,3820,7757,1525,1078,11061,956,44,40,
非流动资产合计(万元),900401,880719,874957,853923,855678,958594,856287,876152,884698,815546,805467,808794,816977,817746,810848,815931,824051,809750,806090,806760,806040,791466,789404,787258,783622,772179,747704,737400,736346,710235,702859,669915,623684,599544,577896,567659,571566,558339,527420,528411,490288,318113,254372,
资产总计(万元),3454233,3380037,3292333,3239570,3369761,3423492,3416932,3390726,3466236,3419529,3372074,3199395,3255771,3179527,3129162,3113319,3090515,3154054,3273176,3245232,3249817,3309672,2939952,2884122,2923543,2958664,2978692,2869175,2920832,2947620,2757274,2663818,2659787,2650529,2753435,2851986,2151985,2261728,2072099,1982908,1911638,1403380,1060283,
短期借款(万元),48201,44836,45934,45857,44568,42591,39915,39161,40260,37668,37668,28668,28668,30668,28668,28668,27668,21344,23344,2000,1900,2000,2000,11403,11428,9512,9487,780,781,4713,8303,9803,10322,7067,3016,4000,84196,103666,65116,52636,78719,125281,106494,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1000,1000,1000,2000,2700,2700,3000,3000,3700,3700,4000,4000,4800,4800,5000,5000,0,0,0,0,0,0,
吸收存款及同业存放(万元),68421,69987,74538,57085,76650,85075,73893,34086,64306,71328,56875,63510,81887,124628,117684,39978,55212,53125,58389,25822,50626,32216,27411,34421,32611,27819,29164,27884,48332,32143,45305,31893,46213,46083,51903,51394,41946,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,3686,3653,13061,12902,13206,20116,20110,16185,15702,17565,3902,--,--,--,--,--,--,--,10000,50000,30000,--,60000,10000,10000,--,--,0,0,0,0,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,161,77,77,157,157,93,93,--,--,--,--,--,1170,0,0,2424,2420,5177,5122,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
应付票据(万元),--,--,193186,151518,189297,182392,202450,233435,199058,184770,162086,182196,196632,160854,118329,161002,175153,157755,139370,149736,164527,158340,134752,132686,151983,154583,120781,103427,114129,126250,107001,79840,88588,83992,69649,105683,78325,99783,77843,88521,48054,40517,50337,
应付账款(万元),--,--,458122,444220,463791,454153,419828,395807,439885,455566,463342,406308,427908,440137,452518,447327,423144,459632,468819,456910,472104,527112,513997,496145,481053,500332,469230,457222,433218,447525,425275,393497,398636,426455,486114,449926,475787,486831,431275,386333,369789,231996,207316,
预收账款(万元),204692,223616,198444,197296,263135,341363,340960,362245,406052,426477,433167,290277,298139,256755,261385,264824,241065,303216,340986,396184,353211,382150,406124,375342,400451,434719,401157,386655,413615,328315,285228,305072,295030,309376,325074,381095,390897,424626,478045,468757,441397,290984,233868,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,8090,2350,9572,6350,6390,14416,2280,6033,7605,5226,10224,--,0,10094,--,--,19073,--,30000,--,--,20000,20000,0,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
应付职工薪酬(万元),16690,14560,14682,13523,13855,10349,10523,8527,10761,11541,11292,9533,9830,11324,11589,9757,12910,13643,14736,5301,7783,11753,5851,5208,5671,7857,7668,8107,7654,11175,11075,9251,8507,13113,11639,10476,7451,25079,23031,23338,17943,18276,23521,
应交税费(万元),27086,9547,11938,14861,25370,8130,15425,16303,31123,16850,17748,15913,30965,9114,16357,14128,23454,19978,13124,2617,9453,2126,-727,-8267,3845,-1852,-6019,-18404,-1453,-6284,-7595,-4640,21701,3151,13068,9493,21772,-6806,6780,14041,25375,13406,12853,
应付利息(万元),287,284,198,252,197,1070,1229,828,227,92,62,401,501,912,324,124,88,262,3692,2681,1602,618,3578,3262,2051,926,6457,5437,3003,785,2945,1991,1055,646,2935,2316,1515,697,595,373,583,21,0,
应付股利(万元),1031,2144,2451,2210,2210,1096,1900,1531,1531,2051,2051,2051,2051,2267,2267,2051,2051,3232,3232,3049,3049,3049,4117,4117,4117,4118,4118,4123,4123,4123,4126,2485,2725,1528,1528,1244,17471,5185,5842,80676,77704,2346,1899,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
其他应付款(万元),--,--,67570,65595,65034,88346,109916,70038,68203,66730,103397,60625,61496,65051,70944,68350,75805,78151,75594,70167,73043,77519,65238,59640,67804,58596,61664,48797,56180,45486,52153,48988,52862,46792,49814,51182,44706,53448,51792,73675,74716,31665,25677,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
一年内到期的非流动负债(万元),380,--,--,--,--,--,--,750,750,1500,1500,1500,1500,1500,3000,3600,3600,6133,72469,71161,72103,70796,7000,25994,25949,30304,105202,9300,11300,5900,5900,3900,3900,1,0,4400,7071,7415,5911,6715,6856,11183,6000,
其他流动负债(万元),30663,31669,27235,29945,27480,26529,28750,23201,30306,36082,28046,27783,24298,20366,19887,18497,16904,18647,74477,71977,66363,70498,69422,65926,73840,84002,78374,75172,78127,66758,66634,61218,52395,58178,79745,128890,214655,256281,232053,89809,102865,135415,51100,
流动负债合计(万元),1227056,1177727,1094299,1022362,1171586,1241093,1244789,1189598,1296116,1323715,1330135,1101971,1183992,1151777,1121487,1083582,1080968,1145412,1302649,1259886,1281797,1346781,1245151,1217177,1262878,1323772,1350234,1141592,1172101,1149662,1020050,987297,985935,1001181,1120457,1225099,1390791,1458630,1380705,1290052,1249123,901089,719065,
长期借款(万元),11240,12000,4000,4000,4000,4000,4000,4000,4000,--,--,750,750,1500,1500,2250,2250,5250,5250,6850,5850,7750,8800,6000,6000,8500,15500,21000,21000,31300,31300,8800,8800,7900,7900,42278,197050,12650,13650,26850,16850,19983,27071,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,69753,69697,69642,69597,69543,161183,161025,161064,91498,79628,79567,79521,79460,79401,79342,80060,0,0,0,0,0,
长期应付款(万元),--,43897,162,159,202,202,202,202,246,246,246,246,290,290,290,290,333,333,333,333,377,377,377,377,420,420,420,464,464,464,464,28,28,28,28,29,1,171068,169201,175317,163273,64454,4,
专项应付款(万元),--,--,44786,45907,44786,45186,45046,45046,45086,46082,45582,45582,45582,47503,47503,48020,46501,52231,50195,51694,46956,54966,54864,62841,55414,54633,43922,44105,44081,35099,34693,30847,30665,29152,27513,27920,27401,24520,22391,21388,20950,14563,4839,
预计非流动负债(万元),1064,1317,1643,1415,1587,1508,1686,1841,2013,1863,1788,1879,1915,1975,2120,2480,2660,1458,28572,29172,29880,29983,30585,30984,32123,28988,30113,33079,35697,44173,47250,46924,46036,37502,32505,33556,34300,35416,36167,37156,37688,33509,13151,
长期递延收益(万元),70762,74760,76179,73225,74675,77109,72002,72460,72902,74561,57701,59503,57038,53419,48559,48689,43923,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,
递延所得税负债(万元),8878,9470,9491,9315,9568,9886,10013,10365,9713,5091,5000,4695,4960,4730,4668,4485,4569,4862,4858,5023,4903,5071,5089,5149,5241,5144,5208,5193,5198,362,368,377,385,476,367,33,400,478,797,737,1105,643,504,
其他非流动负债(万元),282,0,88,34,148,--,--,--,169,--,86,--,93,--,100,320,137,75418,42020,37788,37545,34059,29840,20420,21173,21179,20141,19709,19833,10438,1997,1889,2031,1670,2082,1596,2158,331,468,10329,11060,100,4,
非流动负债合计(万元),159437,165048,159953,157947,158859,163175,158353,159797,160012,158574,141134,144621,142594,137226,132549,134910,128750,139552,131229,130860,125511,132206,199308,195468,190014,188463,184847,284734,287298,282901,207570,168493,167512,156249,149856,184812,340653,324523,242675,271776,250926,133253,45574,
负债合计(万元),1386493,1342775,1254252,1180309,1330445,1404268,1403142,1349395,1456128,1482289,1471269,1246592,1326586,1289003,1254037,1218492,1209718,1284964,1433878,1390746,1407308,1478987,1444459,1412645,1452892,1512235,1535081,1426327,1459400,1432563,1227620,1155790,1153447,1157430,1270312,1409911,1731444,1783153,1623380,1561829,1500049,1034342,764639,
实收资本(或股本)(万元),512588,512588,512588,512588,512588,512588,512588,512588,512588,512588,512588,512588,512588,512588,512588,512588,512588,512588,512588,512588,512588,512588,435700,435700,435700,435700,435700,435700,435700,435700,435700,435700,435700,435700,435700,435700,305000,305000,305000,305000,305000,0,0,
资本公积(万元),1156467,1156702,1156702,1156702,1156702,1156402,1156402,1156402,1156402,1152899,1148655,1148655,1148655,1142091,1142091,1142091,1142091,1128722,1127697,1129487,1128058,1127073,873997,875395,877602,877830,876268,876220,876962,876293,877655,878308,878327,878560,878090,878366,8105,8721,9090,8758,9798,0,0,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
专项储备(万元),8573,8834,8552,8108,7390,7621,7319,6996,6559,6164,5766,6251,5604,5359,5009,4391,3692,3485,3072,2657,1843,1667,1268,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
盈余公积(万元),50379,47049,47049,47049,47049,41108,41108,41108,41108,33787,33787,33787,33787,31885,31885,31885,31885,24653,24653,24653,24653,19082,19082,19082,19082,18340,18340,18340,18340,18340,18340,18340,18340,17965,17965,17965,17965,10989,10989,7770,0,0,0,
一般风险准备(万元),5771,5571,5571,5571,5571,4773,4773,4773,4773,3362,3362,3362,3362,2836,2836,2836,2836,1904,1904,1904,1904,1227,1227,1227,1227,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
未分配利润(万元),245064,216803,217117,236391,218841,200753,195145,217491,187047,158462,129363,178005,154752,122544,107846,134297,118043,119991,91154,109544,99407,92912,88502,77065,73480,49745,48151,46856,63687,107598,119093,143592,141641,142350,132478,91628,78071,140386,109118,85584,79429,0,0,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-22,-16,-20,-22,-17,-16,-6,-7,-8,-8,-12,-15,-13,-11,-9,-10,-9,-17,17,-15,3,-29,0,-26,0,0,
归属于母公司股东权益合计(万元),1963754,1933251,1933104,1952747,1933231,1912105,1906226,1930436,1899436,1850583,1816522,1867102,1843492,1806016,1790485,1817246,1802589,1791321,1761052,1780813,1768431,1754534,1419761,1408464,1407085,1381607,1378451,1377105,1394674,1437918,1450778,1475930,1473998,1474566,1464216,1423677,409126,465098,434169,407112,394202,356013,226719,
少数股东权益(万元),103986,104012,104977,106513,106084,107119,107564,110895,110673,86657,84282,85700,85692,84508,84640,77581,78209,77769,78246,73673,74078,76150,75733,63013,63566,64822,65160,65743,66758,77140,78876,32097,32342,18533,18906,18399,11415,13476,14551,13967,17388,13025,68924,
所有者权益(或股东权益)合计(万元),2067740,2037262,2038081,2059260,2039315,2019224,2013790,2041331,2010108,1937240,1900804,1952803,1929185,1890524,1875126,1894827,1880798,1869090,1839298,1854486,1842509,1830684,1495493,1471477,1470651,1446429,1443611,1442848,1461432,1515058,1529654,1508028,1506340,1493099,1483122,1442075,420541,478575,448720,421079,411589,369038,295644,
负债和所有者权益(或股东权益)总计(万元),3454233,3380037,3292333,3239570,3369761,3423492,3416932,3390726,3466236,3419529,3372074,3199395,3255771,3179527,3129162,3113319,3090515,3154054,3273176,3245232,3249817,3309672,2939952,2884122,2923543,2958664,2978692,2869175,2920832,2947620,2757274,2663818,2659787,2650529,2753435,2851986,2151985,2261728,2072099,1982908,1911638,1403380,1060283,		
  
