报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
其他应付款(万元),25793,31129,41431,25779,37152,38981,40381,42135,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),5981,5981,1428,2446,2164,1777,983,460,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),99511,118327,112894,125068,145935,174747,165927,176071,
长期借款(万元),--,--,--,--,1018,1302,2,15,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,2667,3211,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),9535,12097,12591,12887,11519,10295,7877,6413,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),9535,12097,12591,12887,12537,11597,10546,9640,
负债合计(万元),109046,130425,125485,137954,158472,186345,176472,185711,
实收资本(或股本)(万元),106000,106000,80000,80000,80000,80000,80000,80000,
资本公积(万元),231412,231412,28567,28567,28567,28567,28567,27477,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),17487,17487,17487,17487,13749,9510,5339,1548,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),148164,136152,143196,129447,102684,78163,46224,8109,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),503063,491051,269250,255501,225000,196240,160130,117134,
少数股东权益(万元),6345,6381,6628,6606,5891,5062,1838,1776,
所有者权益(或股东权益)合计(万元),509408,497432,275878,262107,230891,201302,161968,118911,
负债和所有者权益(或股东权益)总计(万元),618453,627857,401363,400062,389362,387646,338440,304621,		
  
