报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3605,3644,3679,3684,3723,3757,3763,2613,1154,1129,1074,1091,1113,1134,1057,1073,1020,1033,990,612,621,606,597,593,601,609,614,385,155,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),1522,1522,1522,1522,1522,1522,736,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),571,587,600,616,631,646,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2142,2063,1641,1662,1424,1302,1174,915,858,759,502,437,411,375,204,220,216,210,156,161,175,165,136,146,154,130,119,119,49,2,
其他非流动资产(万元),89,89,89,89,89,89,709,6206,1016,632,552,552,552,552,552,552,3307,1909,2742,2267,2201,2201,--,--,--,--,--,--,--,--,
非流动资产合计(万元),72486,71588,69760,69405,68666,61955,50069,48560,41532,41943,40021,35971,35011,34193,33736,32122,29122,25595,22119,18943,17202,16424,11989,11953,11871,11641,9854,6185,3397,1310,
资产总计(万元),209036,207216,201491,196545,195188,204405,184315,180092,126124,125245,120971,120788,121438,120599,120279,117225,116549,112165,108001,103948,99688,96690,93639,94260,90222,36962,32107,26031,15828,3948,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1335,74,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),4752,5049,5258,6730,9538,8282,5130,4569,4447,3998,4581,4704,4215,4627,5249,4480,4609,6069,5403,2697,1249,1315,1200,1150,950,906,606,555,250,--,
应付账款(万元),10172,10490,9420,9255,9372,15611,8990,7262,7080,8997,6340,6674,7112,7577,8365,7446,7160,5744,5851,6999,6794,7019,7030,6736,7189,7337,5178,5310,5105,371,
预收账款(万元),234,282,256,283,219,302,431,295,358,199,310,305,282,274,421,388,347,324,275,274,226,388,470,365,344,414,232,608,308,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1016,1527,1364,1172,1226,1648,1220,926,799,1148,853,658,667,1051,419,341,219,547,248,256,209,533,121,128,85,247,235,82,65,18,
应交税费(万元),421,922,282,809,868,696,459,740,682,486,183,654,301,549,272,362,353,573,302,414,401,422,389,528,539,309,142,200,529,177,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),101,93,1186,1117,1067,5987,59,38,64,50,53,53,48,43,57,63,46,55,42,42,34,35,7,7,560,10,8,11,1503,1019,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),4526,4477,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),21221,22840,17765,19366,22289,32527,16290,13831,13431,14878,12321,13048,12626,14120,14783,13079,12735,13312,12122,10682,8914,9712,9219,8914,9668,9223,6402,6766,9095,1659,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),3615,3814,3913,4062,4210,4359,3620,3746,3122,3226,3375,2867,2789,2316,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2373,2429,2486,2543,2155,1465,1476,1486,1322,1157,368,378,389,420,--,--,
非流动负债合计(万元),3615,3814,3913,4062,4210,4359,3620,3746,3122,3226,3375,2867,2789,2316,2373,2429,2486,2543,2155,1465,1476,1486,1322,1157,368,378,389,420,0,0,
负债合计(万元),24837,26654,21678,23428,26499,36886,19911,17578,16554,18103,15696,15916,15415,16436,17156,15509,15221,15855,14277,12147,10389,11198,10540,10071,10035,9601,6791,7186,9095,1659,
实收资本(或股本)(万元),87229,87229,87229,86195,86195,22683,22683,22683,20000,20000,20000,20000,20000,20000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,7500,7500,7500,3000,1678,
资本公积(万元),37747,36879,35711,32278,32167,95679,95695,95695,44782,44782,44782,44782,44782,44782,54782,54782,54726,54726,54726,54726,54726,54726,54716,54716,54716,6612,6612,6612,32,27,
减:库存股(万元),4477,4477,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6952,6952,5661,5661,5661,5661,4574,4574,4574,4574,3859,3859,3859,3859,3027,3027,3027,3027,2108,2108,2108,2108,1222,1222,1222,1222,430,430,359,51,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),47615,44768,42008,39699,35386,34202,32002,30452,31274,28820,27597,27161,28347,26468,26160,24694,24228,22078,20451,18558,18946,16604,15149,16275,13558,11374,10177,4037,3238,459,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),175067,171351,170609,163833,159409,158226,154954,153404,100630,98176,96238,95802,96988,95109,93969,92502,91981,89831,87285,85392,85780,83439,81087,82214,79496,26709,24719,18579,6629,2215,
少数股东权益(万元),9133,9211,9204,9284,9280,9294,9451,9110,8941,8965,9037,9071,9035,9055,9154,9214,9347,6479,6439,6409,3519,2053,2012,1974,691,652,597,266,104,74,
所有者权益(或股东权益)合计(万元),184199,180562,179813,173117,168689,167519,164404,162514,109570,107142,105275,104873,106023,104163,103123,101716,101328,96310,93724,91801,89298,85492,83099,84188,80187,27361,25316,18845,6733,2289,
负债和所有者权益(或股东权益)总计(万元),209036,207216,201491,196545,195188,204405,184315,180092,126124,125245,120971,120788,121438,120599,120279,117225,116549,112165,108001,103948,99688,96690,93639,94260,90222,36962,32107,26031,15828,3948,		
  
