报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),21216,19716,12877,12877,12877,12877,12877,12877,12877,12877,12877,12877,12877,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,12877,7340,7340,7340,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,173692,--,160000,--,150140,--,140820,--,126880,--,121900,--,112852,99997,87035,76987,
累计折旧(万元),--,53991,--,48330,--,43417,--,38090,--,40707,--,36113,--,32407,33213,26451,20159,
固定资产净值(万元),--,119701,--,111670,--,106723,--,102730,--,86173,--,85787,--,80445,66784,60584,56828,
固定资产减值准备(万元),--,291,--,291,--,291,--,266,--,1145,--,1145,--,273,1339,1339,1340,
固定资产(万元),129395,119410,109401,111379,105059,106432,105188,102465,103170,85028,83639,84642,81382,80172,65445,59245,55488,
在建工程(万元),44126,36149,30539,25662,24946,19319,16595,15934,20602,17091,16557,14926,13208,13660,26681,18842,11711,
工程物资(万元),282,180,160,205,216,139,174,258,217,163,171,192,264,245,253,398,145,
固定资产清理(万元),18,39,30,--,81,6,5,--,9,9,23,--,32,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),18617,17437,17655,17913,18076,18130,18377,18468,21561,13446,13530,13581,13664,13507,10427,10527,10629,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),28143,27669,27669,27669,27669,27669,27669,27669,27986,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2539,2344,2570,3535,2121,2119,2462,2724,3905,4747,4980,3757,2702,2213,2090,1421,1158,
其他非流动资产(万元),195,116,6762,6762,7077,7727,8198,7988,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),244530,223060,207663,206003,198124,194418,191546,188382,190325,133361,131778,129975,124129,122674,112236,97774,86470,
资产总计(万元),454791,423600,426712,420802,400058,388362,398809,408226,410493,361775,358092,342559,365843,252175,214122,197567,167670,
短期借款(万元),19142,21040,12200,12200,17200,23000,22700,34500,31500,29200,29690,26190,68399,95839,79029,93307,72060,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),10605,7827,3720,5902,2741,3533,2701,6600,15280,273,740,667,--,--,--,--,--,
应付账款(万元),30673,21933,20627,24541,18006,19364,18071,21697,21751,19357,15738,25652,21700,21185,26379,18590,13379,
预收账款(万元),1440,655,1141,1657,1428,1455,1620,2202,1510,1926,2089,2506,2097,5113,2323,813,1127,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),8559,6919,6131,9696,8426,7131,5868,9560,8551,7733,5835,8357,7023,6075,6294,4738,4835,
应交税费(万元),4611,4714,6881,7310,7457,6048,7539,8820,13353,9555,9941,6351,4937,9335,3777,991,973,
应付利息(万元),71,19,15,15,26,29,25,39,37,45,32,46,122,271,136,198,136,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3945,3712,4324,5918,6019,6161,6141,7590,14178,931,626,515,385,1067,660,825,1071,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),0,0,0,0,--,--,--,71,--,--,11,28,490,--,42,36,17,
流动负债合计(万元),79046,66820,55040,67239,61303,66722,64666,91078,106160,69020,64703,70312,105152,138884,118640,119499,93597,
长期借款(万元),116,127,158,188,218,248,277,306,334,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2188,1788,1788,1488,1488,1438,3230,1363,1163,1063,1063,963,--,--,--,--,--,
递延所得税负债(万元),1547,1081,1109,1138,1166,1195,1224,1252,1236,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,338,338,338,247,150,
非流动负债合计(万元),3851,2995,3055,2814,2872,2880,4731,2921,2732,1063,1063,963,338,338,338,247,150,
负债合计(万元),82897,69815,58094,70053,64175,69602,69397,93999,108893,70082,65765,71274,105490,139222,118978,119746,93747,
实收资本(或股本)(万元),57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,28800,28800,28800,21600,21600,21600,21600,
资本公积(万元),118118,118118,118118,118118,118118,118118,118118,118118,118114,118114,146403,146403,146403,18158,18158,18158,18158,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),326,351,280,280,274,283,292,297,345,402,424,430,634,731,781,758,749,
盈余公积(万元),19768,19768,19768,19768,15929,15929,15929,15929,12186,12186,12186,12186,7736,7736,7736,5207,4691,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),166894,153360,168296,150419,139287,122093,132692,117518,108560,98565,104514,83467,76781,64727,46869,32098,28724,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),362706,349196,364062,346184,331208,314023,324631,309462,296805,286866,292326,271285,260353,112953,95144,77821,73923,
少数股东权益(万元),9188,4589,4556,4565,4674,4737,4781,4764,4796,4826,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),371894,353785,368618,350749,335883,318760,329412,314226,301600,291692,292326,271285,260353,112953,95144,77821,73923,
负债和所有者权益(或股东权益)总计(万元),454791,423600,426712,420802,400058,388362,398809,408226,410493,361775,358092,342559,365843,252175,214122,197567,167670,		
  
