报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),41594,34241,30894,29599,30974,28771,28779,30127,29731,29015,33209,26012,23470,13922,15302,13210,10465,9808,9952,11061,12031,13165,14579,13124,14338,14192,9510,7427,6968,7419,11040,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1,1,1,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),37112,43654,36412,36426,41117,7082,3638,2011,2704,2276,2000,22286,15000,5000,17000,24000,30000,29500,--,--,--,--,--,0,--,--,--,--,--,--,--,
流动资产合计(万元),191047,168912,163983,156813,159637,152341,203858,135612,122925,122868,119034,106401,113248,98370,91024,89563,91516,85693,82061,84677,90632,90803,94743,102051,105312,106157,30523,27545,22944,22572,21808,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),11657,11842,11919,5441,5441,5441,2500,4441,4441,4441,4441,2500,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
长期股权投资(万元),6346,6409,7796,7999,2596,2775,3939,1928,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,81,81,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,3419,2802,2828,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,89955,--,94750,--,92535,--,94581,--,89966,--,81901,--,80737,--,76827,--,56336,--,55479,--,54939,--,48877,--,47998,39209,36045,35068,--,--,
累计折旧(万元),--,39621,--,41469,--,38428,--,36490,--,32560,--,30005,--,26915,--,24363,--,22173,--,20638,--,18893,--,17284,--,15683,15033,14457,13345,--,--,
固定资产净值(万元),--,50333,--,53281,--,54107,--,58092,--,57406,--,51896,--,53822,--,52464,--,34163,--,34841,--,36045,--,31593,--,32314,24176,21589,21723,--,--,
固定资产减值准备(万元),--,659,--,803,--,803,--,745,--,745,--,745,--,745,--,538,--,538,--,248,--,248,--,68,--,68,--,--,--,--,--,
固定资产(万元),48172,49674,51574,52477,53049,53304,56587,57347,54977,56661,49708,51151,52150,53077,51006,51926,50241,33625,33763,34593,35180,35797,31037,31525,31811,32246,24176,21589,21723,21910,20880,
在建工程(万元),9065,5284,1421,532,306,1161,225,131,177,124,4725,3865,3039,2687,2298,753,2530,19700,17398,12058,7600,6362,5508,4941,3739,3118,6172,8036,6070,1121,503,
工程物资(万元),39,65,56,84,21,16,18,17,18,21,74,64,31,162,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,33,21,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
无形资产(万元),20956,21991,22278,23071,23996,24396,24091,24390,24315,24832,25221,12619,12848,1780,1803,1715,1734,1753,1772,1791,1811,1830,1849,1869,1901,1938,1968,2004,2078,2309,1780,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),58731,61361,62101,63107,63914,64484,62113,62404,60799,60397,62121,13707,14185,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1367,1464,1518,1671,2348,2537,1696,1567,1410,1894,257,235,238,152,3,3,4,4,--,1,--,--,1,2,2,2,3,3,4,6,7,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3899,4740,4041,3308,3453,3135,2624,2600,2988,2972,1048,636,775,263,182,180,181,158,181,187,180,201,79,83,84,71,94,84,78,126,99,
其他非流动资产(万元),780,708,1433,676,590,498,603,417,385,300,679,685,553,404,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
非流动资产合计(万元),161013,163537,164169,158385,155714,157745,154396,155243,154931,154447,151104,85461,83819,58525,55293,54577,54689,55239,53114,48631,44771,44190,38475,38420,37537,37375,32412,31716,29953,25553,23350,
资产总计(万元),352059,332450,328152,315199,315351,310086,358254,290855,277856,277315,270138,191862,197067,156895,146318,144140,146205,140932,135175,133308,135404,134993,133218,140471,142850,143532,62935,59261,52897,48125,45158,
短期借款(万元),4962,12661,16748,13591,8507,5775,68467,71031,67261,70598,69221,--,--,--,--,--,--,--,--,--,--,--,--,6000,4974,7474,5592,5414,6323,11989,12700,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,242,1104,965,1316,1559,2439,2221,
应付账款(万元),12256,8652,11287,9172,9014,8682,10999,10412,8571,8722,11029,9339,9605,8775,5161,8258,7762,6482,5236,6471,4867,5386,5906,4850,4422,5860,3613,4095,3855,3967,2552,
预收账款(万元),1599,3498,611,933,681,502,889,563,785,449,352,344,359,204,304,385,551,228,619,323,390,314,256,250,299,422,226,248,745,1259,3323,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1916,5253,2754,2034,824,3130,1783,1214,5795,6555,1332,1026,919,1851,828,658,458,1320,780,634,507,1384,796,648,978,1376,700,532,907,587,274,
应交税费(万元),8696,8839,3544,3310,2908,2623,3187,3381,1496,1256,-134,-675,-549,660,-28,-641,-519,349,-222,-39,228,207,390,471,813,-504,557,792,-746,316,-722,
应付利息(万元),101,115,332,274,212,176,216,217,99,120,89,71,--,--,--,--,--,--,--,--,--,--,--,19,63,23,16,16,24,22,32,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,561,561,561,--,--,--,--,--,--,--,0,--,--,--,--,--,--,1340,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3350,3094,1677,1634,2067,2539,1625,1727,1558,2665,1615,268,445,36,45,47,32,36,46,49,46,44,50,55,52,86,48,33,22,142,190,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1126,1187,23732,24223,23607,24736,1113,6441,7458,857,734,605,461,--,--,--,--,--,--,--,--,--,--,3200,--,--,--,--,--,--,3200,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
流动负债合计(万元),34007,43299,60685,55171,47821,48163,88277,94986,93024,91222,84238,10977,11238,12088,6871,9268,8283,8416,6459,7438,6039,7336,7398,15493,11843,15841,11717,12445,12690,20721,25110,
长期借款(万元),32145,33389,33926,34626,37047,37963,60062,58082,21936,28899,28506,27611,29030,--,--,--,--,--,--,--,--,--,--,1500,4700,5200,5200,5200,3200,3200,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),168,200,233,272,313,133,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,140,140,140,150,40,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4360,4413,4466,4351,3957,4032,--,3319,--,3105,--,2688,2662,2678,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),1902,2057,1724,1759,1792,1802,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,3325,--,3122,--,3147,--,--,--,2054,2003,1797,811,682,715,728,741,615,345,345,345,--,--,--,--,--,
非流动负债合计(万元),38574,40059,40348,41008,43109,43930,63387,61401,25058,32004,31652,30299,31692,2678,2054,2003,1797,811,682,715,728,741,615,1845,5045,5545,5340,5340,3340,3350,40,
负债合计(万元),72581,83357,101033,96180,90930,92093,151664,156388,118082,123225,115890,41276,42930,14765,8925,11272,10080,9226,7141,8154,6767,8078,8013,17338,16888,21386,17057,17785,16030,24071,25150,
实收资本(或股本)(万元),61648,61648,61648,61648,61648,61648,61648,57600,57600,57600,57600,57600,28800,28800,28800,28800,18000,18000,18000,18000,18000,18000,18000,18000,9000,9000,6700,6700,6700,6700,6700,
资本公积(万元),88528,88528,88528,88528,88528,88528,88528,26922,27836,27836,26922,26922,55722,55722,55722,55722,66522,66522,66522,66522,66522,66522,66522,66522,75522,75522,2406,2406,2406,2406,2406,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),10453,10453,6625,6625,6625,6625,6625,6625,6625,6625,6002,6002,6002,6002,5190,5190,5190,5190,4773,4773,4773,4773,4065,4065,4065,4065,3097,3097,3097,2133,1769,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),121185,87384,67839,58721,62765,56137,45566,38972,58455,53652,54182,51528,55811,51658,47732,43207,46450,42016,38740,35860,39342,37620,36617,34546,37375,33558,33675,29273,24664,12481,8603,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),278829,248399,225926,217698,222848,216498,205058,132999,150790,145888,145371,142033,146391,142182,137444,132919,136162,131728,128035,125154,128637,126915,125205,123133,125962,122146,45878,41476,36867,23720,19478,
少数股东权益(万元),650,693,1193,1320,1572,1495,1532,1469,8983,8202,8876,8553,7747,-52,-51,-51,-37,-22,--,--,--,--,--,--,--,--,--,--,--,334,529,
所有者权益(或股东权益)合计(万元),279478,249092,227119,219019,224421,217993,206590,134467,159773,154090,154248,150586,154137,142129,137393,132868,136125,131706,128035,125154,128637,126915,125205,123133,125962,122146,45878,41476,36867,24054,20007,
负债和所有者权益(或股东权益)总计(万元),352059,332450,328152,315199,315351,310086,358254,290855,277856,277315,270138,191862,197067,156895,146318,144140,146205,140932,135175,133308,135404,134993,133218,140471,142850,143532,62935,59261,52897,48125,45158,		
  
