报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
存货(万元),116721,107159,92072,81672,79825,73800,73209,61435,64972,55242,51985,47545,50086,44564,45271,43781,50433,50010,45127,34750,33257,31799,30397,28994,29600,27492,27724,23691,23176,19854,14752,13749,10343,9633,6884,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他流动资产(万元),23508,21128,18436,7020,10725,11215,4975,4248,3285,3161,4121,6407,3955,3323,3478,3779,1906,2294,2717,2072,36,1065,1386,1117,37,38,39,43,--,--,--,0,20,72,30,
流动资产合计(万元),479851,447671,402644,411799,367754,339372,344127,344138,296625,259303,257397,254993,205219,191916,183008,193220,182321,176505,179996,169478,164239,166374,165335,166179,163299,167346,167982,174378,167966,160695,83555,68534,68808,35741,21045,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,
可供出售金融资产(万元),5432,5432,5432,5432,--,--,--,--,--,--,--,--,--,--,--,--,10,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,
长期应收款(万元),8370,8367,8787,9638,6042,6032,1748,632,665,670,672,648,583,583,611,596,837,821,790,790,1908,1908,1892,1874,1412,1258,1198,1218,1209,1249,1329,893,885,--,0,
长期股权投资(万元),4903,4822,4487,3920,9038,4084,4124,4014,4113,18591,9707,9552,7902,1000,--,--,--,10,10,0,3,3,4,5,16,7,8,9,10,12,16,29,43,77,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
投资性房地产(万元),57432,57912,58392,58873,59037,59528,19399,19551,19146,19298,2109,2126,2079,2096,2130,2130,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,
固定资产原值(万元),--,62000,--,60452,--,41980,--,40780,--,34094,--,33043,--,29898,--,29314,--,28198,--,25545,--,24982,--,24528,--,21721,--,20702,--,15165,14950,14630,9490,--,--,
累计折旧(万元),--,18305,--,16518,--,15011,--,13646,--,11542,--,10403,--,9150,--,8389,--,7510,--,6413,--,5854,--,5043,--,3617,--,3043,--,2270,1861,1467,1165,--,--,
固定资产净值(万元),--,43695,--,43934,--,26969,--,27134,--,22552,--,22640,--,20748,--,20925,--,20688,--,19132,--,19129,--,19485,--,18104,--,17659,--,12895,13089,13163,8325,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
固定资产(万元),44429,43695,43417,43934,27536,26969,26937,27134,24009,22552,22264,22640,23226,20748,20744,20925,20623,20688,19379,19132,19124,19129,19121,19485,19430,18104,17817,17659,13865,12895,13089,13163,8325,8091,1106,
在建工程(万元),10051,8051,6201,5847,11795,11349,50191,47346,50019,43037,52041,47116,41969,37905,34509,30953,27547,25051,22321,22017,13924,11060,8549,8137,5067,4319,2568,879,477,29,17,14,3273,2178,3379,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,
无形资产(万元),12213,12558,12326,11281,11857,12206,13642,13832,10084,10124,11044,11214,9144,8797,7576,7752,8117,8172,5774,5875,6358,6514,6615,6686,5032,5064,5225,5385,1614,1724,1945,1975,2177,2584,2878,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,
商誉(万元),76017,73073,73073,73073,76953,76953,76639,76639,64372,56282,56282,56282,37634,37634,30888,30888,28555,28555,22799,20413,22697,22697,22697,22697,15007,13362,13362,13362,17656,--,--,0,--,--,--,
长期待摊费用(万元),645,696,714,688,342,362,369,350,188,91,55,46,88,108,96,100,92,57,77,30,66,70,99,116,182,155,203,211,217,78,91,103,116,--,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税资产(万元),7060,7228,7568,7445,7792,7736,7695,7695,7431,6888,6583,6729,4842,4724,4079,4085,3192,3029,3240,3045,2540,2481,2338,2347,2185,2129,1956,1912,1239,1297,1352,1416,1167,567,151,
其他非流动资产(万元),18920,16531,10853,5871,5510,2010,16,--,--,--,--,--,--,--,--,--,2153,2153,2153,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,
非流动资产合计(万元),245471,238364,231251,226001,215902,207230,200760,197194,180026,177533,160757,156354,127468,113595,100633,97429,91124,88536,76543,71303,66618,63860,61315,61347,48332,44398,42337,40636,36287,17284,17839,17594,15985,13496,7514,
资产总计(万元),725322,686035,633895,637800,583656,546602,544887,541332,476650,436835,418154,411347,332687,305511,283641,290649,273445,265041,256539,240781,230857,230234,226651,227526,211631,211744,210319,215014,204253,177979,101394,86128,84793,49237,28559,
短期借款(万元),143511,142352,119046,107146,89465,75595,62923,62303,38928,78828,47854,29915,14100,50,350,993,595,--,--,--,--,573,555,2000,5000,10500,11900,14900,9500,10500,21000,21000,18500,10024,3060,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付票据(万元),--,937,1104,695,690,1363,789,1138,204,291,350,686,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,
应付账款(万元),--,48145,42040,51986,33829,34943,33561,41195,30661,26864,19428,27679,16229,13757,11312,13637,12303,13924,10504,9034,9424,8914,6944,7786,8466,8184,8378,7966,9189,9544,9487,9674,6770,6110,2896,
预收账款(万元),63962,46179,39100,33796,33275,24581,29496,25097,27750,28920,35141,32637,30647,26157,24521,23444,24699,21455,23101,13116,13509,12521,10758,8709,7455,7919,9747,7885,7200,7035,5957,3902,3619,6450,5746,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,
应付职工薪酬(万元),5094,5792,5676,10283,3736,4020,4200,7189,2480,1974,1966,4800,1347,1716,1840,3021,1214,1327,1414,2237,1296,1268,1328,2062,1232,1233,1218,1785,1243,1051,1210,771,1079,265,263,
应交税费(万元),4241,5494,4466,14236,6221,3727,4076,7927,5227,4675,3576,8474,2857,3555,1704,5146,1851,1334,1648,2758,629,1118,148,1450,2251,1526,1517,3135,1846,23,1354,866,1450,-309,-147,
应付利息(万元),--,370,367,526,430,390,384,371,196,184,94,59,34,34,34,37,20,18,20,13,23,21,7,7,8,17,20,25,28,12,31,31,40,17,15,
应付股利(万元),--,8355,210,210,339,7131,339,388,--,--,34,34,34,2073,34,34,34,34,2055,--,--,3560,3500,3500,3500,5216,3500,3500,3500,--,--,323,2500,--,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他应付款(万元),10853,11192,10447,9960,17478,20875,34842,30612,22947,21632,38776,41813,12809,12714,9429,9913,11461,10610,7183,6456,10914,10980,16283,16047,6761,6336,6396,9950,17757,581,674,1060,1147,3949,2133,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动负债(万元),51695,12767,8271,9131,9268,7773,2890,2918,7428,7428,7533,7727,3102,3176,3250,3328,2005,2082,2157,1932,31,31,31,32,31,--,--,--,--,--,--,0,4000,--,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1863,2309,1871,1829,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,
流动负债合计(万元),331609,281583,230728,237970,194731,180398,173501,179140,135822,170796,154751,153826,81159,63232,52475,59552,56045,53094,49954,37375,35827,38987,39554,41592,34704,40931,42675,49147,50263,28746,39713,37627,39105,26506,13967,
长期借款(万元),5085,42184,48776,49185,51545,53074,53540,53545,56277,8361,9237,3488,10097,9894,8963,8678,11999,12029,10040,8846,5257,5247,2254,2274,376,--,--,--,--,--,--,0,--,5000,5000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,2979,2979,3069,3069,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,347,347,347,347,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期递延收益(万元),3080,3095,3092,3366,3367,4753,5006,4974,5165,5557,5593,6174,6637,7074,5542,5948,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税负债(万元),3,3,6,7,7,8,9,9,10,10,21,23,--,--,--,--,--,--,--,--,--,0,--,--,68,--,--,--,--,--,--,0,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,6737,5601,5601,5601,3146,2644,2900,2517,4512,5118,4539,4622,5471,5031,4453,3725,838,856,891,926,962,910,602,
非流动负债合计(万元),8169,45283,51874,52558,54919,57835,58555,58528,64431,16908,17920,12753,23471,22569,20106,20228,15492,15020,13288,11711,9769,10365,6792,6896,5915,5031,4453,3725,838,856,891,926,962,5910,5602,
负债合计(万元),339777,326865,282602,290528,249650,238233,232056,237668,200253,187704,172671,166579,104631,85801,72581,79780,71537,68115,63241,49086,45596,49351,46346,48488,40619,45962,47128,52872,51101,29602,40605,38553,40067,32415,19569,
实收资本(或股本)(万元),45252,45252,45252,45252,45280,45280,45280,45298,45298,45298,45318,45318,45378,45306,45306,45306,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,40000,40000,40000,9589,9589,
资本公积(万元),94890,94890,94977,94977,96366,96229,96223,96368,96032,95664,95333,95333,93968,92331,91093,91093,85876,85876,85876,85876,85876,85876,85876,85876,85881,85881,85881,85845,85845,85845,6657,6657,5856,--,0,
减:库存股(万元),--,--,--,--,199,2938,3103,3103,5101,5101,5247,5247,6737,5601,5601,5601,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
盈余公积(万元),15022,15022,15022,15022,10815,10815,10815,10815,8229,8229,8229,8229,7438,7438,7438,7438,5148,5148,5148,5148,3945,3945,3945,3945,2900,2900,2900,2900,1710,1710,1710,400,400,1512,678,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
未分配利润(万元),192561,167479,162320,158734,150244,128191,126317,124831,112378,95701,92720,91713,83307,75769,70337,69836,63863,58760,55691,54646,49556,45500,44887,43494,36839,32223,29613,28582,20769,16223,12317,572,-2562,5851,-1277,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,67,113,50,45,-2,-5,24,100,19,21,22,20,13,9,1,1,1,0,
归属于母公司股东权益合计(万元),347853,322632,317454,313901,302414,277489,275335,274002,256513,239433,236008,235019,223116,214897,208220,207804,199308,194351,191328,190219,183922,179818,179202,177839,170220,165524,162915,161848,152843,148290,60693,47631,43695,16952,8990,
少数股东权益(万元),37692,36538,33840,33371,31593,30879,37497,29662,19884,9698,9476,9749,4940,4813,2840,3065,2599,2575,1969,1476,1340,1065,1103,1200,792,258,276,294,309,87,96,-55,1031,-131,--,
所有者权益(或股东权益)合计(万元),385545,359170,351294,347272,334006,308369,312831,303664,276397,249131,245484,244768,228056,219710,211060,210869,201908,196926,193298,191695,185261,180883,180305,179039,171012,165782,163191,162142,153152,148377,60789,47575,44726,16821,8990,
负债和所有者权益(或股东权益)总计(万元),725322,686035,633895,637800,583656,546602,544887,541332,476650,436835,418154,411347,332687,305511,283641,290649,273445,265041,256539,240781,230857,230234,226651,227526,211631,211744,210319,215014,204253,177979,101394,86128,84793,49237,28559,		
  
