报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,
应付账款(万元),186,113,157,145,174,290,259,344,349,
预收账款(万元),2109,983,1231,970,964,217,373,295,345,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),16905,13633,9042,14910,13417,5543,8310,6435,6360,
应交税费(万元),2607,2288,1684,2087,1059,1125,1361,1177,1212,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,286,1740,771,388,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),2222,3316,2612,2222,1852,1004,1201,1264,1585,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),24030,20332,14726,20334,17466,8466,13244,10285,10238,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),1166,1106,1169,1160,1054,420,391,355,237,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),2,4,5,5,9,233,--,51,75,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),1560,1520,1580,1568,1511,1179,907,406,312,
负债合计(万元),25589,21853,16306,21902,18977,9645,14151,10692,10550,
实收资本(或股本)(万元),18000,18000,13500,13500,13500,13500,7500,243,243,
资本公积(万元),22610,22610,1327,1327,1327,1355,4996,5060,4104,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),810,810,810,810,610,444,347,122,122,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),19258,16788,14776,13612,9595,6009,5776,8162,6457,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),60711,58293,30510,29322,25087,21326,18637,13588,10925,
少数股东权益(万元),2171,1824,1494,1382,866,636,313,104,113,
所有者权益(或股东权益)合计(万元),62882,60117,32004,30703,25953,21962,18950,13692,11038,
负债和所有者权益(或股东权益)总计(万元),88471,81970,48309,52606,44929,31608,33100,24383,21588,		
  
