报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),58,25,--,--,21,--,--,--,111,57,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),231,327,241,268,239,176,216,259,257,273,
其他非流动资产(万元),--,--,113,143,--,23,4619,2916,1801,--,
非流动资产合计(万元),13375,13205,12678,12350,12267,12386,12577,11305,10719,9092,
资产总计(万元),73234,82857,78989,81155,46516,45600,41412,32782,28889,25247,
短期借款(万元),--,--,--,1950,4200,3800,2900,2900,3900,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),4593,5360,5155,5113,3695,2887,3045,1508,818,444,
应付账款(万元),16164,15403,11937,15119,11550,12641,10656,9643,9994,11141,
预收账款(万元),18,138,29,5,50,110,66,28,12,54,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2983,2335,2125,2540,2013,1888,1920,1411,960,858,
应交税费(万元),776,748,712,916,692,357,721,917,647,509,
应付利息(万元),--,--,2,2,7,6,4,5,7,4,
应付股利(万元),--,--,--,--,400,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2378,497,768,407,375,132,146,127,278,367,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,197,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),26913,24482,20729,26053,22981,21822,19458,16539,16617,15572,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),864,881,897,914,930,947,980,1046,1112,870,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),864,881,897,914,930,947,980,1046,1112,870,
负债合计(万元),27777,25363,21626,26967,23912,22768,20438,17585,17729,16442,
实收资本(或股本)(万元),12076,12001,6667,6667,5000,5000,5000,5000,2660,2660,
资本公积(万元),15616,28504,33838,33838,5743,6293,6014,6014,444,364,
减:库存股(万元),2116,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1630,1630,1630,1630,1057,1057,1057,467,788,562,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),17316,14045,14389,11351,9938,9937,8524,3740,7271,5219,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),44528,56139,56500,53472,21748,22276,20575,15198,11160,8804,
少数股东权益(万元),929,1355,862,716,856,555,399,--,--,--,
所有者权益(或股东权益)合计(万元),45457,57494,57363,54188,22604,22832,20974,15198,11160,8804,
负债和所有者权益(或股东权益)总计(万元),73234,82857,78989,81155,46516,45600,41412,32782,28889,25247,		
  
