报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
应收股利(万元),--,--,--,--,4418,4418,--,--,10682,10682,7611,7611,16981,9826,470,470,470,470,4366,4366,10176,11394,11864,11864,11864,5583,5583,470,--,--,
其他应收款(万元),1143,777,913,797,913,791,1004,5593,841,456,773,744,1604,872,1384,4861,5219,321,3077,616,874,583,162,291,768,677,1164,587,956,5200,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),88082,93885,83342,80800,87181,88556,69550,60288,69740,79623,71534,68202,70059,74801,64700,54382,44551,49979,41281,39979,41286,40689,38223,38815,40399,44123,34338,28686,25041,20921,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,41,83,124,--,--,32,81,129,30000,30000,30000,30000,--,30000,30000,30000,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),880,2856,2133,1744,871,2550,141,3048,3118,3182,3000,6000,6000,6000,6000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),282904,281095,257282,281539,307555,314716,266038,314767,325428,289553,273339,267391,274296,247448,193611,216531,219293,199275,211738,187944,191188,166782,186685,189565,197350,116205,118261,87733,83457,70576,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),8581,17929,17769,13255,10090,10123,10049,10752,10308,11007,10379,11448,10152,9791,10682,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),58105,46733,44701,32255,35038,25415,19701,16940,15388,13122,19571,18200,16091,20689,27847,31507,29693,27252,19641,17843,15490,16540,14283,13458,10353,16063,12711,14764,15933,17397,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,228432,--,218372,--,216858,--,172837,--,171396,--,156938,--,147918,--,108326,--,98201,--,92924,--,90798,--,81447,--,80734,79752,78863,--,--,
累计折旧(万元),--,101128,--,93623,--,86502,--,72558,--,68440,--,63041,--,58222,--,53216,--,48011,--,45900,--,42708,--,39987,--,36830,35225,31601,--,--,
固定资产净值(万元),--,127305,--,124749,--,130357,--,100279,--,102956,--,93897,--,89695,--,55110,--,50190,--,47024,--,48090,--,41460,--,43904,44527,47262,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),124479,127305,123155,124749,127838,130357,132287,100279,101819,102956,91935,93897,87839,89695,74879,55110,48864,50190,46049,47024,47276,48090,48677,41460,42451,43904,44527,47262,48759,46773,
在建工程(万元),16183,14659,19538,18252,15730,13303,12247,9297,5798,3328,14644,13840,19866,18945,33230,41288,38139,35690,20719,15686,12120,6595,3835,2549,2130,283,696,17,1753,764,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,0,27,27,29,27,193,32,265,527,257,520,987,1444,2051,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),508,622,736,701,583,490,536,414,397,427,371,468,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),33715,34330,35466,35777,36183,36146,35002,17686,17441,17218,16939,17168,11169,11248,11329,10373,8280,8332,8385,8432,8486,8540,8594,8648,8692,8743,8825,2881,2952,3412,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),41268,41268,44272,44272,44272,44272,45500,13664,13664,13664,13664,13664,13664,13664,13814,9422,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1372,1499,479,528,576,575,462,453,509,551,577,631,685,505,548,591,633,676,718,762,806,850,26,11,15,18,25,14,--,52,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2197,2059,2332,2505,3197,3900,1054,1169,1283,962,1061,1132,867,794,878,941,838,678,709,623,463,305,448,406,408,732,507,516,477,450,
其他非流动资产(万元),2428,1256,1190,691,609,2291,--,--,--,--,--,--,--,--,30435,--,--,--,30000,30000,30000,30000,--,--,--,--,--,--,--,--,
非流动资产合计(万元),288837,287659,289636,272984,274115,266871,256837,170654,166608,163235,169141,170475,160360,165361,203668,149423,126478,123082,126748,120626,115160,111908,77309,68584,64049,69743,67291,65453,69874,68849,
资产总计(万元),571741,568754,546918,554524,581670,581587,522875,485421,492036,452788,442480,437866,434656,412809,397279,365954,345771,322357,338487,308570,306348,278690,263994,258149,261399,185948,185552,153186,153331,139426,
短期借款(万元),1364,16406,21322,21326,62504,90567,71300,78300,27509,7000,22000,34330,22080,27080,22080,31000,30000,30000,33000,8500,10000,7000,14000,24000,19196,26196,43270,41000,23507,17240,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),57915,55559,46320,49630,46989,29829,26084,32424,35171,34710,28980,30353,31283,28393,28357,26939,27441,24828,22410,25405,25987,20997,18252,17601,19251,20527,16185,19413,12225,8597,
应付账款(万元),35333,42303,37281,40795,39302,47985,23610,13585,16798,21315,20270,19571,17304,20988,20632,17044,16239,18366,14764,10955,14871,14217,12841,12879,14210,12391,14091,8953,7136,8932,
预收账款(万元),419,431,524,156,526,327,666,341,402,79,163,221,225,129,1850,176,452,6,24,30,16,3,8,204,9,3,48,--,--,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),5076,8670,7083,5835,4863,7954,6076,3121,2319,4760,3785,2937,2130,4464,3476,2465,1390,3138,2753,2143,1503,2814,2858,1873,993,1969,939,1845,2161,2129,
应交税费(万元),5876,4463,5058,4974,5777,5045,3364,2721,5609,1846,4370,3311,4767,-825,3371,962,3599,-1141,3258,2100,3661,1714,2023,1744,2192,1507,3537,2632,1484,552,
应付利息(万元),73,74,74,67,286,143,100,96,21,10,26,46,40,46,38,53,57,57,56,13,10,12,24,37,37,--,--,--,--,--,
应付股利(万元),2301,151,151,1014,1125,1361,151,151,1250,1765,151,151,151,151,1001,791,--,1493,34682,13417,--,--,729,729,729,--,764,--,2018,3403,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1887,1826,1641,1637,4443,13162,14311,1067,1255,1188,1099,1108,783,1102,1314,644,695,1043,857,671,764,867,1000,710,539,1259,937,631,2746,5859,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),6216,6226,230,228,194,182,227,203,206,49,46,47,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),116461,136109,119685,125660,166008,196556,145888,132009,90538,72723,80890,92074,78760,81527,82119,80074,79873,77789,111805,63233,56812,47625,51736,59779,57157,63853,79771,74475,51277,46711,
长期借款(万元),35545,21876,27242,21690,20884,10886,902,935,981,176,178,183,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,925,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),4328,6286,9388,8396,8173,8425,8599,529,536,542,549,555,562,568,900,819,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),39873,28162,36630,30087,29057,19312,9501,1464,1517,718,727,738,562,568,1825,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),156334,164271,156315,155747,195064,215868,155390,133473,92055,73441,81616,92812,79322,82095,83944,80893,79873,77789,111805,63233,56812,47625,51736,59779,57157,63853,79771,74475,51277,46711,
实收资本(或股本)(万元),111200,111200,111200,111200,111200,111200,111200,111200,111200,111200,111200,111200,111200,111200,111200,111200,55600,55600,55600,55600,55600,55600,55600,55600,55600,50000,50000,50000,6500,6500,
资本公积(万元),7085,7085,7085,7085,7085,7085,15020,15020,15020,15020,15020,15020,15020,15020,15020,15281,70881,70881,70881,70881,70881,70881,70881,70881,70881,7197,7197,3882,730,17,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),41907,41907,36864,36864,36864,36864,30948,30948,30948,30948,23618,23618,23618,23618,12811,12811,12811,12811,10898,8918,8918,8918,5228,5228,5228,5228,1195,1195,3751,3751,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),239378,218565,210106,221768,213054,192870,187105,173451,222299,202162,191800,173471,185256,162061,154508,135436,119887,99197,82530,103670,108086,90096,75590,62668,68525,54076,43351,18518,87199,73103,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,-0,-42,-176,-78,-24,60,65,147,-37,97,97,-233,-25,-824,-971,
归属于母公司股东权益合计(万元),397150,384776,371483,379904,368703,347835,344229,330887,379312,359337,340537,323709,334565,311008,293539,274728,259137,238314,219832,239046,243545,225561,207447,194341,200332,116599,101510,73570,97357,82401,
少数股东权益(万元),18257,19707,19120,18873,17902,17884,23257,21061,20669,20010,20327,21344,20769,19706,19796,10333,6761,6254,6851,6291,5990,5504,4811,4029,3910,5496,4271,5141,4698,10314,
所有者权益(或股东权益)合计(万元),415407,404482,390604,398777,386605,365719,367486,351948,399981,379347,360864,345054,355334,330714,313335,285061,265898,244567,226682,245337,249535,231065,212258,198370,204242,122095,105781,78711,102055,92715,
负债和所有者权益(或股东权益)总计(万元),571741,568754,546918,554524,581670,581587,522875,485421,492036,452788,442480,437866,434656,412809,397279,365954,345771,322357,338487,308570,306348,278690,263994,258149,261399,185948,185552,153186,153331,139426,		
  
