报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
应收利息(万元),--,4140000,4170100,4156600,3966400,3526600,3528500,3585400,3151600,2623000,2355600,2170100,1916400,1892500,1856300,1785900,1659300,1549000,1517400,1414600,1233900,1142500,1072700,1018100,963800,804700,774000,751600,721000,634800,573800,566900,516900,462300,474600,463000,423400,362400,381300,405100,340200,407315,435296,408617,375049,332473,259118,250814,210449,205861,182106,199346,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
其他应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,278995,371961,205320,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
买入返售金融资产(万元),3919000,7875000,3430600,14156000,5281200,4629600,2051200,1327300,9054600,6257900,31404900,49887300,57065700,47000900,56839200,50829000,67587800,65725700,56115800,48653100,57042400,67627000,84271900,73753400,73266200,45190600,31552200,21824900,14102200,17844900,26703900,19563100,11293200,11249700,3787200,2614400,5229900,9103800,15848200,9683200,3531300,9834002,10280722,11689536,6279701,7028627,6067567,2036981,2032135,1446924,1788903,1588396,
存货(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
其他流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
发放贷款及垫款(万元),300827200,298441900,296778400,282154000,272978800,270765000,263636100,254372000,239719200,238944700,221662400,215700600,199762500,193230900,190649700,184509400,177415900,171472800,166213700,159893300,153944700,149895200,144795000,140041300,135151200,131313500,127162900,121751200,117828500,113437600,111829500,106665200,103772300,97326100,93761200,92015600,86773800,88000800,89067800,72862900,64647500,62184720,60361160,57470825,54729567,54820153,53483671,46728939,46567102,42447674,42048223,39219066,
可供出售金融资产(万元),--,--,--,--,37888900,34106600,31170000,30904400,30707800,26775600,23170500,19284700,15700000,17058800,17615900,15465300,15972400,13784300,13838300,13660600,11138700,15205900,14760600,13864200,11715000,11715200,9644200,8148700,6473200,5693000,5857500,3689100,3506700,5727400,5433000,5223100,4891000,5214000,6491700,5980100,5347200,5281271,5908339,4362573,6071535,6057944,6624029,5448510,5016243,5066580,4267224,4237166,
持有至到期投资(万元),--,--,--,--,70824400,71194200,66365200,65655400,66136200,65593200,53069100,33296100,27836400,23390700,19611800,18629600,17683400,16792700,15179900,14468900,13312400,9074500,8765800,8900800,8365300,8604200,8948800,10216400,11788600,12264300,13334500,12142100,12861000,10707500,9208200,6309900,5714200,5367100,4649400,6363900,3871600,4365819,5464690,5100140,4581605,7346288,4101191,4258945,4030230,4417969,4417969,4436382,
长期应收款(万元),11082400,11508300,11212200,11512900,10130400,11594700,10910300,9863100,9479100,10262400,10172000,9744500,9257900,8877400,9032000,9049500,8882400,8754900,8681400,8329200,8254300,8171100,8209700,7657300,7480900,6049800,5021300,4753100,4489500,4029200,3862700,3250700,2928800,2834400,2564500,1882300,1687400,1393000,989000,597100,525300,505885,250504,0,0,0,0,0,--,0,0,0,
长期股权投资(万元),--,--,2300,2100,2100,1700,1700,2500,2500,2700,2600,2600,1300,--,--,--,--,--,--,14700,14500,14500,14500,14500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,0,0,0,0,0,0,0,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
固定资产原值(万元),6265700,--,5931000,--,5906200,--,5537000,--,5398800,--,4727900,--,4619200,--,4282700,--,3974500,--,2789700,--,2128800,--,1466700,--,1310300,--,1222500,--,1157500,--,1107500,0,1062200,0,1008500,0,698000,0,626200,0,608000,0,549042,0,521265,0,505117,0,475825,0,432506,0,
累计折旧(万元),1544100,--,1440800,--,1286900,--,1195200,--,1054500,--,953400,--,829900,--,751400,--,629000,--,545100,--,462500,--,426400,--,375900,--,361000,--,326300,--,320200,0,285800,0,275400,0,246100,0,231700,0,210200,0,196408,0,175625,0,157868,0,137656,0,120271,0,
固定资产净值(万元),4721600,--,4490200,--,4619300,--,4341800,--,4344300,--,3774500,--,3789300,--,3531300,--,3345500,--,2244600,--,1666300,--,1040300,--,934400,--,861500,--,831200,--,787300,0,776400,0,733100,0,451900,0,394500,0,397800,0,352634,0,345640,0,347248,0,338169,0,312235,0,
固定资产减值准备(万元),20600,--,20600,--,20600,--,16900,--,17000,--,16800,--,16700,--,8000,--,8000,--,8000,--,8000,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,897,0,
固定资产(万元),4701200,4395900,4469600,4502300,4598700,4574800,4324900,4349700,4327300,3827100,3757700,3672500,3772600,3554200,3523300,3414900,3337500,2927500,2236600,2491900,1658300,1437400,1040300,1233200,934400,956100,861500,882900,831200,819600,787300,1118400,776400,761000,733100,743500,451900,679000,394500,649500,397800,611485,352634,590441,345640,550826,550608,543903,338169,305733,311338,311735,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,550400,--,489500,--,322900,--,281700,--,57900,--,51100,--,44100,0,35500,0,56900,0,292100,0,265500,0,251800,0,239803,0,250207,0,0,0,196234,192037,179295,179518,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
无形资产(万元),475600,488800,487200,487500,491500,470800,501800,504100,511200,511300,518000,522300,529300,525100,519500,523800,527300,518400,526300,529400,539200,513500,497800,495600,496100,482000,481800,481400,477000,454500,462300,154700,151900,19400,119800,119400,20900,20100,18800,19000,19800,19396,15516,15529,15936,15194,14995,14940,15125,13644,14081,13570,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,36602,35959,36261,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
递延所得税资产(万元),3069100,2970800,2958300,3127900,2916200,2638700,2490800,2424000,2336600,2030700,1920400,1827400,1586300,1505700,1280300,1254200,1176400,1056800,1017100,1049600,1068300,1098000,1063500,963900,881700,981100,856700,812100,698200,691900,580700,490300,445500,428300,364600,331200,318100,300200,252000,142200,107900,107749,92918,216090,102111,127834,62196,75981,74702,45583,46065,37596,
其他非流动资产(万元),5578300,5666400,7494500,7983000,6156600,8051700,8572000,8385400,7689400,8679300,6617700,8218000,8113000,7131600,5717400,5137400,5872600,5523100,5213500,5071900,4355600,4392400,4162500,4196000,3353700,3786500,3845000,2934100,2159200,2546500,1777400,2191200,1408400,1792000,1102200,1215000,857800,843400,494700,595600,440300,542955,255514,573573,414280,214069,144565,200511,124800,0,0,0,
非流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
资产总计(万元),599482200,596582700,606114300,600250800,590208600,571252500,576720900,595660700,589587700,563657700,525016200,482079800,452068800,437484700,430107300,401675700,401513600,376934100,357145100,328211900,322621000,331321900,341009300,329988100,321200100,280957000,259406600,241723000,222906400,212180600,216100500,204270000,182373700,176439500,163077600,148491700,142639200,140293600,141001400,116155100,105435000,106405509,106221099,100354123,91979641,94460110,85209956,69250963,72508705,65020232,62543157,56762804,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,225000,0,0,0,0,0,0,--,0,0,0,
向中央银行借款(万元),30432300,36591000,33404300,34711800,33517300,32766900,32446800,31943200,31543800,22043900,21540300,11992100,6247700,1797900,643200,10667900,5074500,63000,49500,41000,40500,41400,8041700,30800,33100,29600,10000,16000,16000,--,--,0,--,0,2102000,1975000,1387100,1185000,840000,394300,260000,0,0,0,0,0,0,0,--,0,0,0,
吸收存款及同业存放(万元),410966300,416538200,428358000,423085600,410484200,395024200,397546200,422485500,438986400,415764800,406923800,385506400,365264200,360828900,349553100,320712400,328248100,313975100,293677100,271347000,269116200,280025300,281033900,275041900,266204500,230758100,218804100,204490300,190762900,181264400,182941300,179074800,160723500,155689900,144295800,130851500,126640800,127237400,123184300,103566200,90603000,88109243,87050505,84541283,75051615,78357036,71437228,63372513,63920194,60045489,57085620,52645532,
拆入资金(万元),17663800,15080500,13467400,11068300,17746200,19058800,22040900,24765600,10039700,12893600,11785700,9500200,7039500,4055300,3824600,3823200,4304800,4005100,4259800,1578100,2920400,2790000,965100,3127600,4141100,3143100,1335200,1117100,1645000,3491700,3591300,3709600,1097500,811000,949900,422300,750000,537700,1044200,10300,3199200,1979178,2246112,1899852,2047229,2830847,2568059,70000,2585091,50010,3590560,57597,
交易性金融负债(万元),98700,122900,145500,108000,337300,67000,62700,68200,86800,50000,32400,30900,33700,21600,13900,0,2100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
衍生金融负债(万元),1800000,2220400,2233600,2160700,1807600,1835800,978800,511000,1027700,1225700,1555800,909300,332600,489400,197600,205500,255800,231800,230800,250400,188300,376100,150600,164500,133500,122600,51600,34600,78700,77400,40500,34700,36800,43000,44300,33000,39500,40400,48300,78900,123900,117073,139706,42383,144389,38717,56392,40248,39232,30158,35752,28405,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
应付账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,8054,0,0,0,0,0,0,--,0,0,0,
预收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
卖出回购金融资产款(万元),8968700,6797100,8564800,8703500,10752200,14312500,9052800,8982100,11325500,15035200,7854100,3471300,4912900,1800100,10254100,7412900,8329100,5003700,7892000,6875000,6456700,4932400,7435400,10090000,13333500,11117700,4989400,5521900,5379400,3137500,6857100,3398300,2387300,2038800,1224900,1197700,634700,446100,5411400,484800,801200,5035983,6184596,3643962,5048412,3801692,2251572,429357,1008307,418564,974320,739735,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
应付职工薪酬(万元),1113000,1075100,932300,1019300,1163800,1011900,789300,914600,1010700,983600,734500,841000,914000,1032500,975900,801800,799600,927700,866900,734900,768200,963200,896300,840400,771100,968000,853200,647100,533500,796100,614000,390300,319900,477100,431600,319100,200900,294300,210300,110500,97200,238251,232696,91065,108470,168283,164256,124682,117878,85694,57716,43478,
应交税费(万元),1311800,1273700,1276300,1486900,1539500,1319500,1205200,1362200,1140000,1083400,841100,1223000,900800,753900,503400,759800,607800,481000,544600,487100,511200,606900,543100,643900,630900,650300,545500,865100,841400,754800,635700,544500,624200,546400,391100,361200,498200,438400,316100,300800,251200,247358,223979,179687,198364,138538,140012,84310,98515,134034,140463,124024,
应付利息(万元),--,4271800,4293900,4213600,4227600,4303500,4089100,4050100,3649400,3388700,3247200,3411300,3336700,3400300,3355400,3427700,3380500,3278300,3040100,2799600,2774900,2740200,2673900,2691100,2263900,2073900,1986300,1899600,1489400,1458700,1272100,1151100,877400,758300,668400,659400,593100,626800,684700,725300,699900,673270,596112,573462,490022,438857,346272,369708,285100,293352,255997,263984,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,7717,8283,24149,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
其他应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,334225,426765,364601,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,5213,4661,3986,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
流动负债合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
应付债券(万元),67452300,54105700,54942000,55394200,50192700,44541500,52975100,47483600,39837600,41560700,22480900,18734900,18123300,19499300,18090100,14798400,12927900,12982900,11707800,11213100,9196800,9177400,9158900,9140300,7496900,7496300,7495700,6098000,3103000,3102800,3102600,3144600,2149600,2291000,2266600,2300800,2306000,2917100,2887700,3934900,3399900,3422431,3385609,3425445,3391986,3413575,113627,28225,2169077,1760902,1745280,733903,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
预计非流动负债(万元),137100,157700,192400,208000,80900,84400,92200,101100,107500,111700,113300,187200,192500,202100,199500,172700,193100,234800,232500,214500,218800,249800,265200,315600,317300,403200,374700,381300,306100,243100,230100,242600,196600,189200,180900,129400,126900,111800,106100,70400,60900,34243,33888,0,34205,0,0,0,26052,0,0,0,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
递延所得税负债(万元),12300,6400,6400,6500,6500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,177831,195981,241699,232677,150820,3380995,2146601,25033,0,0,0,
其他非流动负债(万元),3921500,3877700,4840000,4411000,4671700,3444600,3953000,3612900,3382500,3212600,3061800,3290100,2938800,3328400,3247400,2765600,2730000,2343400,2686800,2520800,1857300,1991000,2632900,2102300,1839500,1886300,2365100,1538600,1257500,1739300,1649400,1378600,880800,1065400,798600,849900,533500,377900,424200,684200,432300,330779,366563,739929,170086,555533,417505,502879,260217,91609,84327,50013,
非流动负债合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454327,0,0,0,
