报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
其他流动资产(万元),492960,447040,412060,368806,271895,259539,251712,217506,195785,149956,177848,138145,126013,94704,102173,
流动资产合计(万元),15255508,14165327,11512606,10802241,9183643,8017434,8029004,6228947,6003339,5143527,5205424,4512350,4140507,4042998,3482198,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,32474,29664,29664,29322,29307,28307,28534,23399,23399,25989,26954,25963,22119,18119,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),17161,17161,17161,17161,17161,16370,15411,14017,11979,11979,11349,11349,9811,19854,--,
长期股权投资(万元),1319158,1338702,1149436,945679,461082,454988,354920,365332,320894,218936,194041,120317,90737,5347,22989,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),2374280,2349600,1772511,1724600,1426394,1350683,1145600,1145600,1111277,1085400,834629,772900,593600,330700,310560,
固定资产原值(万元),--,253449,--,211512,--,210796,--,206103,--,204138,--,--,--,--,--,
累计折旧(万元),--,35102,--,27973,--,22209,--,17028,--,11264,--,--,--,--,--,
固定资产净值(万元),--,218346,--,183539,--,188586,--,189076,--,192873,--,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),214756,218346,212238,183539,186649,188586,189425,189076,190680,192873,67932,69156,71160,10332,9115,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,53878,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),9207,9521,9408,9377,9452,9294,8746,8818,8431,7918,4390,4351,4503,984,727,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),3328,2971,2118,1865,2063,2604,3001,3070,4327,4183,4195,3439,2734,1247,2566,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),178531,160532,118922,106130,80123,77275,63983,61841,61210,55271,53469,47384,47797,49970,35822,
其他非流动资产(万元),74333,58033,57846,163910,181286,170520,63527,134410,36725,36725,127429,127429,124568,36725,36725,
非流动资产合计(万元),4223226,4187340,3369303,3181924,2393532,2299626,1872919,1950698,1768922,1636685,1377301,1183278,970873,477276,436622,
资产总计(万元),19478734,18352666,14881909,13984165,11577174,10317061,9901923,8179645,7772261,6780212,6582725,5695628,5111380,4520274,3918820,
短期借款(万元),--,75000,439656,426476,85250,77862,182400,212047,152556,16100,172247,188688,187844,57750,152258,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),177855,202026,180371,247754,213152,166061,133803,89425,67174,45152,30337,71811,45231,65924,63748,
应付账款(万元),1809443,1952757,1256718,1244700,947114,1210757,1040359,1089572,925505,1148146,1122320,1016636,928813,807382,811882,
预收账款(万元),--,5081361,4974993,4229945,3686286,2982846,3471490,2401508,2116947,1584935,1986954,1510817,1316312,1021649,1165287,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),7110,115966,944,7824,983,45052,1464,4787,1055,14094,776,2455,11981,12710,7187,
应交税费(万元),292590,411743,136452,126265,112790,178492,26675,66465,109701,118243,54763,52386,101722,101491,75085,
应付利息(万元),57939,56446,62061,66806,36143,30622,37578,42043,25140,14022,4863,18323,10509,3885,12540,
应付股利(万元),--,--,--,--,--,--,81,81,81,81,81,81,81,81,81,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3298805,3533157,2232253,2187736,1709869,1549821,1345705,1054677,1253053,1127636,841903,593058,451567,208833,51450,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1030946,1219620,808301,1006378,957076,653315,153462,185662,46000,63420,116760,87610,119180,153146,360786,
其他流动负债(万元),599328,399557,290436,246966,212195,212406,66438,71624,42531,70432,47113,44715,70272,84948,52433,
流动负债合计(万元),13349312,13047634,10382185,9790850,7960858,7107234,6459454,5217890,4739743,4202262,4378117,3586580,3243511,2517799,2752737,
长期借款(万元),1434964,1058071,1875452,1598226,1054280,485670,808608,582633,625997,423717,568625,576578,379590,904800,450967,
应付债券(万元),1860907,1485744,796409,795895,795385,978640,1127860,879432,995500,694901,198657,198479,198142,--,--,
长期应付款(万元),--,--,--,--,3667,3667,3560,3560,--,--,35629,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),157002,163040,113939,109533,106459,105054,93794,89984,72249,72178,64309,61632,65127,41865,40287,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),3452873,2706854,2785800,2503654,1959791,1573032,2033821,1555609,1693746,1190796,867220,836689,642859,946665,491254,
负债合计(万元),16802184,15754489,13167985,12294504,9920649,8680265,8493275,6773498,6433489,5393059,5245337,4423269,3886370,3464463,3243991,
实收资本(或股本)(万元),225738,225848,225848,225848,225898,225898,222048,222048,170806,170806,116600,116600,110000,60000,60000,
资本公积(万元),262081,261975,260404,260897,259121,257050,236128,236128,292592,292592,16755,12524,11066,52998,6422,
减:库存股(万元),14510,15269,24966,24966,26565,26565,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6765,6765,6765,6765,6765,6765,36066,36066,4664,4664,--,--,4765,--,--,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),1608827,1550379,1146673,1061412,1026246,1022019,779092,776030,721274,740643,606500,607588,564568,492892,375459,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),2118477,2062356,1614932,1530164,1491673,1485374,1270601,1267540,1193752,1213122,739855,742655,695750,605890,441881,
少数股东权益(万元),558073,535821,98992,159497,164853,151421,138047,138606,145019,174031,597533,529704,529260,449921,232948,
所有者权益(或股东权益)合计(万元),2676550,2598177,1713923,1689661,1656526,1636795,1408648,1406146,1338772,1387153,1337388,1272359,1225010,1055811,674830,
负债和所有者权益(或股东权益)总计(万元),19478734,18352666,14881909,13984165,11577174,10317061,9901923,8179645,7772261,6780212,6582725,5695628,5111380,4520274,3918820,		
  
