报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
应付票据(万元),41406,38312,15049,1919,1269,3009,3452,5137,5876,4902,3142,3686,6792,4596,1539,4074,7484,6876,--,1597,986,82,--,0,--,
应付账款(万元),243216,296275,153916,169679,122642,156823,133385,127100,93180,104874,69279,60666,42228,48470,41133,40943,29640,28700,--,28050,21374,15440,9491,6720,2792,
预收账款(万元),42053,38979,7743,7058,4747,5370,7723,5747,2811,3116,8138,5577,331,407,102,534,232,237,--,146,239,369,244,682,224,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
应付职工薪酬(万元),9947,11273,4746,4072,3165,5333,1897,1665,1102,1996,1587,1489,1174,1736,1660,1461,1701,1630,--,1214,1248,801,546,242,96,
应交税费(万元),16352,27100,8668,10036,9729,10474,9490,9501,15357,16060,10973,9987,8474,8193,7192,6605,5690,5536,--,4850,3939,3415,2159,1869,536,
应付利息(万元),1464,1308,713,200,1412,984,544,119,1425,1055,125,114,106,103,71,75,72,70,--,77,49,20,--,0,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,1222,--,--,--,--,--,--,--,--,--,--,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
其他应付款(万元),21047,9127,1882,1837,1888,1189,2175,939,606,575,1013,1142,589,609,570,489,1535,238,--,234,211,226,222,494,568,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
一年内到期的非流动负债(万元),12813,30822,9417,9417,5676,7543,19555,19171,20779,38676,33321,48255,1450,900,--,--,--,--,--,--,--,--,--,0,--,
其他流动负债(万元),33169,23688,14751,11532,5269,5321,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
流动负债合计(万元),614532,632893,356953,281081,185979,216033,181787,172588,159668,222398,172755,176157,106550,109935,94206,96786,83873,77837,72517,69957,54046,33873,16021,12773,4216,
长期借款(万元),103374,49439,23119,25685,19231,19231,25924,18659,21494,16374,21379,17895,7550,6100,--,--,--,--,--,--,--,--,--,220,0,
应付债券(万元),24883,24860,24777,24706,24636,24565,24504,24433,24362,24292,24728,24233,--,--,--,--,--,--,--,--,--,--,--,0,--,
长期应付款(万元),4185,4185,1560,1500,3500,3500,5000,4000,4000,4000,5500,5500,--,--,--,--,--,--,--,--,--,--,--,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
长期递延收益(万元),150,150,--,--,--,--,20,20,425,425,320,320,--,0,--,--,--,--,--,--,--,--,--,0,--,
递延所得税负债(万元),131,133,24,25,38,39,40,37,38,39,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
其他非流动负债(万元),11111,8139,5522,4628,4628,4140,--,--,--,--,--,--,--,--,0,0,10,10,--,30,--,--,--,0,--,
非流动负债合计(万元),143834,86907,55003,56544,52033,51475,55488,47149,50320,45130,51927,47948,7550,6100,0,0,10,10,30,30,0,0,0,220,0,
负债合计(万元),758367,719800,411955,337626,238012,267508,237275,219737,209988,267528,224682,224105,114100,116035,94206,96786,83883,77847,72547,69987,54046,33873,16021,12993,4216,
实收资本(或股本)(万元),43623,43621,41606,41585,41404,41404,40909,40122,39984,32574,32574,32574,16287,16287,16287,8572,8572,7500,--,7500,7500,7500,7500,3030,2030,
资本公积(万元),191440,191016,146430,145656,143397,142529,126748,103798,102793,6197,3451,1624,17505,17505,17505,25220,25220,5292,--,5292,5292,5292,5292,110,290,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
盈余公积(万元),10890,10890,7364,7364,7364,7364,5450,5450,5450,5450,4111,4111,4111,4111,2959,2959,2959,2959,--,2028,2028,1213,550,728,367,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
未分配利润(万元),125458,116681,99750,89318,79237,74454,67583,60611,54492,51647,47909,43200,38547,37412,35598,32629,29133,26863,--,22766,18131,10693,4027,6443,3267,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,
归属于母公司股东权益合计(万元),371415,362209,295150,283922,271401,265750,240690,209981,202719,95868,88044,81508,76449,75315,72349,69380,65883,42614,40337,37586,32951,24698,17369,10312,5954,
少数股东权益(万元),13614,10606,954,456,285,472,447,431,238,171,96,98,--,--,--,--,--,--,--,--,--,--,--,66,54,
所有者权益(或股东权益)合计(万元),385029,372816,296104,284379,271687,266223,241137,210412,202957,96039,88140,81606,76449,75315,72349,69380,65883,42614,40337,37586,32951,24698,17369,10378,6008,
负债和所有者权益(或股东权益)总计(万元),1143396,1092616,708059,622004,509699,533730,478412,430148,412945,363566,312822,305711,190549,191349,166555,166166,149767,120460,112884,107573,86997,58570,33390,23371,10224,		
  
