报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),6405,6446,6512,6551,6578,6618,6256,6291,6332,6360,6401,6434,6485,6563,6643,3553,2075,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),339,261,71,23,47,54,61,68,75,84,96,107,119,152,84,210,268,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),263,268,256,256,258,258,161,161,161,161,59,59,59,51,56,42,34,
其他非流动资产(万元),509,506,0,--,--,223,--,--,--,142,--,--,446,945,--,--,--,
非流动资产合计(万元),29016,28935,29245,28122,28429,26857,23531,23382,20745,21009,20475,20071,19226,15254,13079,8723,7141,
资产总计(万元),79090,78631,72199,71184,74466,70964,69919,67933,64683,66103,63001,69826,46720,39743,36506,29346,26048,
短期借款(万元),6000,6000,2000,--,--,--,--,--,--,--,--,4325,7325,5525,4425,4425,4925,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,3,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),11164,11028,8025,8479,14896,10538,9545,9683,6667,8419,6910,9318,10949,8219,7791,5567,5675,
预收账款(万元),388,402,867,992,140,225,216,175,238,23,95,52,60,85,14,7,69,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),43,366,320,61,20,377,25,21,19,343,15,3,237,7,306,207,133,
应交税费(万元),114,464,167,261,-145,506,138,346,129,522,545,886,323,853,450,725,798,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,15,10,8,9,10,
应付股利(万元),--,--,--,880,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),610,298,308,441,374,623,1076,393,197,209,151,206,61,30,122,37,1018,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,17,68,118,--,--,47,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,253,295,--,--,179,--,132,--,115,51,--,12,--,--,--,
流动负债合计(万元),18319,18557,11939,11426,15353,12387,11182,10618,7428,9516,7831,14840,18969,14742,13116,10975,12628,
长期借款(万元),--,--,--,--,--,--,168,217,265,312,359,405,495,581,665,824,972,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),700,720,400,400,800,800,800,438,438,438,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),700,720,400,400,800,800,968,655,703,750,359,405,495,581,665,824,972,
负债合计(万元),19019,19277,12339,11826,16153,13187,12150,11273,8131,10267,8191,15246,19464,15323,13781,11799,13601,
实收资本(或股本)(万元),20000,20000,20000,20000,20000,20000,20000,20000,8000,8000,8000,8000,6000,6000,6000,6000,6000,
资本公积(万元),13475,13475,13475,13475,13475,13475,13463,13475,25475,25475,25475,25475,2122,2122,2122,2122,2122,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2069,2069,1843,1843,1843,1843,1613,1613,1613,1613,1349,1349,1349,1002,1002,576,187,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),24539,23860,24548,24045,23002,22465,22693,21572,21465,20748,19986,19756,17785,15296,13601,8848,4139,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),60071,59354,59860,59357,58314,57777,57769,56660,56553,55836,54810,54580,27256,24420,22725,17546,12448,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),60071,59354,59860,59357,58314,57777,57769,56660,56553,55836,54810,54580,27256,24420,22725,17546,12448,
负债和所有者权益(或股东权益)总计(万元),79090,78631,72199,71184,74466,70964,69919,67933,64683,66103,63001,69826,46720,39743,36506,29346,26048,		
  
