报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),4700,4777,4777,4810,3925,5767,1623,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),2797,2797,2797,2797,2639,2639,--,
长期待摊费用(万元),138,99,80,85,110,137,163,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),1145,982,898,856,781,803,467,
其他非流动资产(万元),--,--,--,--,--,--,--,
非流动资产合计(万元),18470,17723,16938,15923,12352,14433,6865,
资产总计(万元),77188,50292,47291,51095,44534,39934,27046,
短期借款(万元),--,--,475,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,
应付账款(万元),10570,10219,7960,10484,9686,8455,3577,
预收账款(万元),1598,1695,2187,2674,2667,2743,3290,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),1952,1338,738,2755,2469,2533,2093,
应交税费(万元),1074,1454,619,1229,1005,1299,1094,
应付利息(万元),--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,1314,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),614,882,1137,904,1144,3444,700,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),15809,15589,13116,18046,16970,19788,10754,
长期借款(万元),--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),--,100,--,--,--,--,--,
递延所得税负债(万元),174,177,181,184,197,210,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),174,277,181,184,197,210,0,
负债合计(万元),15983,15866,13297,18230,17167,19998,10754,
实收资本(或股本)(万元),8800,6600,6600,6600,6600,724,724,
资本公积(万元),33245,9453,9453,9453,9453,--,--,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),116,116,116,116,47,855,849,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),19044,18257,17825,16695,11267,18358,14720,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),61205,34426,33995,32865,27367,19936,16292,
少数股东权益(万元),--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),61205,34426,33995,32865,27367,19936,16292,
负债和所有者权益(或股东权益)总计(万元),77188,50292,47291,51095,44534,39934,27046,		
  
