报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),8000,--,18000,--,908,908,900,12900,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,182357,--,143846,--,134702,--,112486,--,110509,--,88004,--,86094,--,69849,--,69077,67433,67256,65698,--,--,--,
累计折旧(万元),--,45143,--,39931,--,35564,--,28554,--,24854,--,21767,--,19034,--,17007,--,14867,13521,12545,10329,--,--,--,
固定资产净值(万元),--,137213,--,103915,--,99138,--,83931,--,85655,--,66237,--,67061,--,52842,--,54210,53911,54710,55369,--,--,--,
固定资产减值准备(万元),--,845,--,845,--,845,--,109,--,109,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),134024,136368,101547,103070,96139,98293,88188,83822,84175,85546,72403,66237,65940,67061,60889,52842,53647,54210,53911,54710,55369,50787,37495,5985,
在建工程(万元),9137,7408,19731,16830,17937,14795,17937,12240,9417,2084,14215,16027,11021,4022,5680,7978,5093,2921,3571,2127,1242,507,346,14902,
工程物资(万元),13,16,100,179,313,270,271,152,188,188,751,197,170,49,--,--,--,--,--,--,--,21,165,110,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),119982,120097,77458,77519,77632,77744,81299,19352,19465,19579,19671,19784,7029,7077,7126,7175,7224,7273,7321,7370,7468,7663,7858,2460,
开发支出(万元),314,--,812,510,274,--,--,--,372,--,837,--,114,--,37,--,182,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),2517,2477,2759,2580,2832,3072,3264,3042,2910,2149,1920,407,75,80,--,--,--,--,--,--,--,331,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),977,1931,1315,1321,2332,2127,1926,2011,1689,1753,1691,1727,1013,1160,955,784,824,830,644,1182,560,368,29,19,
其他非流动资产(万元),10800,5700,--,--,6,1058,--,--,--,--,--,174,2702,5762,1223,1223,1223,1223,1223,1223,1223,--,--,--,
非流动资产合计(万元),285764,273997,221721,202009,198372,198267,193785,133519,118216,111300,111486,104552,88064,85210,75911,70002,68192,66456,66671,66612,65861,59677,45893,23476,
资产总计(万元),917796,957602,914518,846305,786572,780013,789695,688485,673555,618403,575099,577733,596603,564004,494293,468126,452126,354881,354204,325458,330737,252845,179702,78993,
短期借款(万元),77047,85148,90466,89896,79666,84440,87411,49732,61533,95102,62385,72299,65942,73833,101682,120788,114416,107858,95591,84443,129623,108123,73115,30300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),31630,31653,31610,29765,32408,32255,18903,28608,29426,35587,30569,32899,41011,50441,60924,52452,48512,36875,37543,10661,4159,4098,6082,--,
衍生金融负债(万元),--,92,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),46591,41200,36200,11400,11000,50900,65400,78800,98850,78550,60000,80750,88050,72300,64000,42000,35000,36000,28290,51290,28999,28825,24460,--,
应付账款(万元),27155,24857,21102,10096,20088,13193,20626,13098,15871,19920,28501,12874,13079,10449,8225,11235,14343,9731,27131,13574,14891,4267,8056,1851,
预收账款(万元),61714,79742,77918,60481,117816,76268,81672,78646,49233,57958,62286,52103,78664,58464,27664,18641,22342,21424,20037,18728,15128,2779,6364,10620,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1160,1172,1049,891,780,928,1629,1560,1595,1410,1231,1132,1113,969,948,1244,1092,1233,720,850,1019,709,580,292,
应交税费(万元),1845,4512,1883,182,884,2655,2261,1074,1944,1667,1493,1945,1932,2118,1111,513,350,633,-4833,-3782,-6887,-3740,-2016,-1855,
应付利息(万元),2737,5557,6344,3798,2489,5133,7484,5014,2819,1597,4943,3802,2096,930,--,115,85,40,55,5,286,217,360,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),10806,20298,2350,2101,2507,2070,29431,1396,3352,4051,3872,1037,333,666,4195,4238,4239,3610,3504,1787,1465,1186,1453,7505,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),27588,38400,39416,40052,52786,52786,32937,23125,12668,26536,31762,34224,16100,6100,11500,9750,25400,15850,30620,38580,26880,--,--,--,
其他流动负债(万元),68,8,--,--,858,1238,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),288340,332639,308337,248661,321283,321868,347754,281054,277290,322378,287042,293065,308320,276271,280249,260976,265779,233254,238657,216135,215565,146465,118454,48713,
长期借款(万元),110974,75726,81638,76328,69267,61800,41400,31350,21350,9800,9800,9900,24840,29327,27445,19246,1800,11400,11800,7900,21550,31480,1480,--,
应付债券(万元),109965,147588,129190,129084,129010,128906,128801,128695,128590,69496,69468,69439,69409,69381,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),14800,15971,17142,18314,17338,23082,14211,20075,37868,12800,6400,6400,--,--,--,--,--,--,--,1399,1428,1473,4992,2075,
专项应付款(万元),165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,50,1301,--,
预计非流动负债(万元),97,624,84,84,3223,3088,2803,2729,1115,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),6100,6246,6108,6252,6397,6541,6686,6830,6975,7119,7098,7243,2824,2851,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),22,--,208,201,169,43,--,--,--,--,--,6,--,--,--,--,74,63,--,--,1,--,53,95,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2779,2806,2834,2861,1849,1877,1932,1041,--,--,
非流动负债合计(万元),242123,246320,234534,230428,225570,223626,194065,189844,196063,99380,92931,93153,97237,101724,30389,22217,4872,14489,13814,11341,25075,34044,7826,2170,
负债合计(万元),530463,578960,542872,479088,546853,545494,541820,470898,473354,421758,379973,386218,405557,377994,310639,283192,270651,247743,252471,227476,240641,180509,126280,50883,
实收资本(或股本)(万元),56499,56499,56499,56499,50329,50329,50329,50329,50329,50329,50329,50329,22877,22877,22877,22877,22877,17620,17620,17620,17620,17620,17620,14600,
资本公积(万元),165313,165313,165159,165159,52096,52096,52096,52096,52096,52096,52096,52096,79548,79548,79548,79548,79548,15842,15842,15842,15842,15842,15842,6316,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),8042,7528,7001,6556,6123,5686,5372,5016,4656,4316,4036,3748,3482,3175,2900,2627,2348,2067,1806,1540,1008,220,--,--,
盈余公积(万元),13422,13418,11041,11041,11041,11041,9602,9602,9602,9602,8407,8405,8407,8405,7186,7186,7186,7186,5676,5676,5676,3972,2111,753,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),117800,110936,106610,102568,95578,90792,90940,85735,83513,80296,80266,76936,76731,72003,71152,72710,69515,64421,60787,57303,49951,34682,17849,6441,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-8,-14,1,2,2,1,-1,--,--,--,
归属于母公司股东权益合计(万元),360980,353644,346326,341830,215191,209971,208348,202787,200201,196645,195126,191515,191046,186010,183655,184934,181475,107138,101733,97982,90096,72336,53422,28110,
少数股东权益(万元),26354,24999,25320,25387,24527,24548,39527,14800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),387333,378643,371646,367217,239719,234519,247876,217587,200201,196645,195126,191515,191046,186010,183655,184934,181475,107138,101733,97982,90096,72336,53422,28110,
负债和所有者权益(或股东权益)总计(万元),917796,957602,914518,846305,786572,780013,789695,688485,673555,618403,575099,577733,596603,564004,494293,468126,452126,354881,354204,325458,330737,252845,179702,78993,		
  
