报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2007-12-31,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
可供出售金融资产(万元),4024822,4337931,3061609,2656655,2593489,2611407,2517548,2709593,2648342,2198697,1695073,1513161,1616088,1956258,2272789,2216266,2435295,1070277,1001628,804081,417298,403690,331918,379021,429565,385837,309613,335645,177297,150091,119301,115605,93734,28073,11059,6793,19553,
持有至到期投资(万元),13983,23908,40778,44582,56662,55358,83667,65179,80751,139318,92955,96953,150683,140864,149229,189683,193917,201862,253168,200882,198571,106344,63575,62894,63138,48654,23374,5083,1013,--,--,--,--,0,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期股权投资(万元),--,600,--,--,--,1564,1564,1564,1564,4675,4675,12000,4675,16791,5000,5000,5000,242714,263553,251608,242686,226763,215296,204128,195009,171662,171662,171662,171662,14862,1952,1952,73218,1952,73279,2014,26022,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
投资性房地产(万元),14740,17154,17154,17154,23290,23566,23566,23566,22042,27579,27579,27572,27572,24492,11651,11651,11651,18639,11844,11844,11844,11697,7635,7635,7635,1916,13741,13741,13741,14279,14279,14119,12008,12008,13431,14378,13366,
固定资产原值(万元),143852,--,145231,--,138345,--,134019,--,137658,--,130231,--,127428,--,77419,--,75513,--,68965,--,70308,--,79006,--,79210,--,91757,--,90988,--,--,78898,--,80728,--,--,24939,
累计折旧(万元),91043,--,92903,--,89255,--,89235,--,88529,--,86486,--,80108,--,52066,--,49256,--,47053,--,46190,--,46716,--,43974,--,47770,--,44424,--,--,39691,--,38953,--,--,14502,
固定资产净值(万元),52809,--,52328,--,49090,--,44785,--,49129,--,43745,--,47321,--,25354,--,26257,--,21912,--,24118,--,32290,--,35237,--,43987,--,46564,--,--,39207,--,41776,--,--,10437,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
固定资产(万元),52809,51502,52328,53945,49090,43116,44785,46681,49129,44140,43745,45708,47321,45621,25354,25429,26257,48056,21912,22973,24118,27284,32290,33611,35237,41484,43987,45502,46564,38118,38142,39207,38711,41776,41534,41647,10437,
在建工程(万元),336,1803,2066,2264,1880,646,507,280,711,635,1143,1208,1055,2337,913,922,786,1358,460,971,836,201,159,177,243,2518,1040,164,70,--,--,--,2520,0,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
无形资产(万元),21466,17472,15716,15682,16639,16565,15272,15769,16078,14365,14473,15024,15472,13978,7886,7553,8090,13142,6389,6292,6415,5881,6027,6000,5900,5289,5667,5023,5528,3626,3370,3891,2376,2702,1745,1904,1369,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
商誉(万元),452303,452303,452303,452303,452303,452303,452303,452303,452303,452303,452303,452303,452303,445519,22483,22483,22483,562477,22483,22483,22483,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期待摊费用(万元),26007,21873,21380,21524,21958,20740,--,21410,--,21503,--,22877,--,21026,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税资产(万元),30288,22020,27601,16427,15092,16211,25306,38608,40220,40250,48196,33180,17082,13195,12891,12082,15337,12105,10468,17638,17349,13006,20189,21624,22269,22615,17423,21188,22784,18372,14689,15632,22217,22581,9093,15477,3913,
其他非流动资产(万元),161476,154584,154999,152725,138439,146107,170819,147460,160929,195627,179177,175346,176605,24425,31323,68231,19982,39954,22545,39071,67017,812968,638569,503706,361015,337734,305284,131942,107231,64966,23005,22471,6311,11528,8863,6361,1313,
非流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
资产总计(万元),14822176,15473486,15456410,15004345,14833626,15632488,15009852,14959408,15233873,14579758,14445176,16380252,15442521,17671204,17595795,10090728,8692386,8269148,4777206,4236922,3659836,3093052,2922613,2990358,2798475,2636566,2670454,2811826,2614167,2645217,2313666,2802404,2459171,2903439,1901297,1718479,1045114,
短期借款(万元),3943,57964,17705,16025,16718,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
拆入资金(万元),170000,230000,430000,200000,200000,--,70000,2000,--,--,150000,46000,55200,252400,282900,282900,282900,358100,200000,160000,20000,80000,--,170000,20000,--,--,--,--,--,--,--,--,0,--,--,--,
交易性金融负债(万元),1738572,1778163,1775034,1760073,1895574,2059339,1706903,1342479,1010947,600961,344127,294958,166900,223050,284149,250956,250046,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
衍生金融负债(万元),3259,4716,6441,9077,6666,2144,934,386,52,1060,382,186,640,17,317,--,1,--,--,--,--,--,--,--,--,--,--,--,--,39,--,--,--,0,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付账款(万元),812250,839807,816300,843778,845125,860507,816861,759784,735731,715645,773967,725826,532015,551863,814760,737603,650565,420815,404844,398529,372249,--,--,--,--,--,--,--,--,--,--,--,11995,0,11060,--,--,
预收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
卖出回购金融资产款(万元),2191257,2866692,2331028,2277875,2166242,2804890,2804726,1795510,1946004,2512141,2279548,2392726,2160543,2826746,2963607,1596097,1902455,1546306,897681,659615,363701,372274,181750,117267,77927,111523,33146,14094,--,--,--,--,--,0,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付职工薪酬(万元),75245,47205,48696,82742,89343,66263,65250,99541,114243,66618,73427,145717,192529,99149,64201,53425,66633,44286,26243,34060,36085,7904,18042,18567,21626,8783,15110,17007,17529,9173,11184,24067,35110,47304,14969,16848,12303,
应交税费(万元),15862,13822,13092,17128,4799,18433,8619,20450,19598,30556,39435,32276,31734,47117,73755,47963,28945,28286,11758,15130,25419,13351,10128,12438,9402,6895,9638,13339,10986,591,5372,21902,3825,29973,19720,36338,44179,
应付利息(万元),141326,125383,106682,90772,103100,98334,70447,150141,148847,132727,89717,224385,185840,154102,59489,32571,29217,14557,6345,3922,3299,584,370,273,201,143,180,248,215,232,233,254,196,254,84,105,144,
应付股利(万元),--,697,--,697,--,697,--,697,--,697,--,697,--,697,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
代理买卖证券款(万元),1753393,1688063,1903088,2078162,2087525,2355129,2537896,2698602,3083271,3019466,3811845,4292681,4723881,5278619,5743660,2863263,2003185,2158434,1031327,949250,879116,871612,975781,959193,987386,885859,961413,1112266,984384,1011235,1220074,1703663,1627135,1922996,1165279,963911,806604,
代理承销证券款(万元),--,--,--,--,5926,--,--,--,--,--,--,--,--,80000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
流动负债合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付债券(万元),3595906,3519290,3363804,2813676,2647016,2130648,1910648,3430000,3350000,3304195,3191895,4197162,3196106,3190049,2807844,357700,300000,300000,300000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
预计非流动负债(万元),4346,1794,1905,3219,3219,2118,3494,29362,29380,30615,30615,30615,30615,28012,20012,20085,20085,20138,20082,20332,20332,20000,20000,20000,20154,20000,20000,20076,20076,20076,20076,20146,20070,20070,--,20000,--,
长期递延收益(万元),--,4352,--,4352,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税负债(万元),141,348,302,3078,1129,303,52,1000,786,--,--,12891,16241,13396,10656,2179,1966,121,29,29,29,--,--,--,--,--,--,--,--,9022,9024,10298,2272,2874,2479,2479,5234,
其他非流动负债(万元),45281,33962,33284,18441,28910,25578,45314,40756,70197,34402,101575,16995,43629,346085,24776,20653,20601,19212,19111,31650,17296,164962,174416,178289,180031,157397,175190,157888,123293,123764,128393,125711,--,114164,--,53013,10630,
非流动负债合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
负债合计(万元),10955602,11592074,11624259,11138550,11014062,11836967,11290412,11291586,11614189,10958349,10891067,12809489,11890048,14198959,14185037,6902629,5611929,5240255,3097419,2602516,2067525,1530686,1380487,1476026,1316728,1190600,1214678,1334920,1156484,1174133,1394356,1906041,1701079,2137634,1214086,1092695,879095,
实收资本(或股本)(万元),823210,823210,823210,823210,823210,823210,823210,823210,823210,823210,823210,823210,823210,823210,823210,823210,823210,823210,610000,610000,610000,610000,610000,610000,610000,610000,610000,610000,610000,610000,460000,460000,165388,165388,165388,165388,60300,
资本公积(万元),1637603,1637603,1637603,1637603,1637603,1637603,1637603,1642603,1642603,1642603,1642603,1642603,1642603,1645609,1663461,1663461,1663461,1672843,608698,596452,597975,604793,604101,582636,583208,569360,580257,578151,572406,589564,187833,192870,134979,284422,163677,283550,11200,
减:库存股(万元),4984,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
盈余公积(万元),135237,122488,122488,122488,122488,111499,111499,111499,111499,90995,90995,90995,90995,49790,49790,49790,49790,33333,33333,33333,33333,22516,22516,--,22516,17580,17580,17580,17580,15272,15272,15272,45025,30697,31307,17112,11820,
一般风险准备(万元),357480,325096,325096,325096,325096,295470,295470,295470,295470,245149,245149,245149,245149,149105,149105,149105,149105,114912,114912,114912,114912,47317,47317,22516,47317,42381,42381,42381,42381,78789,40073,40073,33078,28316,29002,14731,9516,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
未分配利润(万元),817386,841834,816960,836263,804609,833009,782366,740429,699946,780361,729061,672694,587925,711465,611360,415788,318755,337953,266675,233248,189729,195459,174673,45960,134188,127418,126696,149293,135475,138690,145504,116707,346545,199724,270192,101937,65024,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,167537,--,--,--,--,--,--,--,--,--,0,--,--,--,
归属于母公司股东权益合计(万元),3775306,3791159,3745578,3778622,3742872,3718842,3643997,3590782,3542920,3551537,3484152,3514534,3495809,3433873,3361323,3139718,3033543,2982251,1633619,1587945,1545949,1526045,1504566,1475966,1443189,1407763,1417937,1438429,1418865,1432315,887398,863638,758092,735506,687211,596092,166019,
少数股东权益(万元),91268,90252,86574,87173,76692,76680,75444,77040,76765,69873,69957,56229,56663,38372,49434,48382,46914,46641,46168,46462,46362,36320,37560,38366,38559,38203,37839,38477,38818,38770,31912,32725,--,30299,--,29693,--,
所有者权益(或股东权益)合计(万元),3866574,3881411,3832151,3865795,3819564,3795521,3719440,3667822,3619684,3621410,3554109,3570763,3552472,3472245,3410757,3188100,3080457,3028892,1679787,1634406,1592311,1562366,1542126,1514332,1481748,1445966,1455776,1476906,1457684,1471085,919310,896362,758092,765805,687211,625784,166019,
负债和所有者权益(或股东权益)总计(万元),14822176,15473486,15456410,15004345,14833626,15632488,15009852,14959408,15233873,14579758,14445176,16380252,15442521,17671204,17595795,10090728,8692386,8269148,4777206,4236922,3659836,3093052,2922613,2990358,2798475,2636566,2670454,2811826,2614167,2645217,2313666,2802404,2459171,2903439,1901297,1718479,1045114,		
  
