报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
累计折旧(万元),17059,--,16631,--,17510,--,16709,--,19395,--,18313,--,18206,--,16364,--,6894,--,5638,--,4531,--,3661,--,2481,--,1583,958,779,531,347,
固定资产净值(万元),2376,--,2870,--,3569,--,4532,--,4972,--,6459,--,8431,--,10328,--,8549,--,8156,--,8680,--,9825,--,9990,--,6545,5590,1819,576,582,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),2376,2593,2870,3198,3569,3965,4532,4303,4972,5753,6459,7497,8431,9445,10328,7821,8549,7527,8156,8801,8680,9190,9825,9751,9990,7663,6545,5590,1819,576,582,
在建工程(万元),8,8,8,24,39,67,108,1397,1405,759,547,597,401,482,589,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),5844,6805,7794,8123,9283,10423,11603,14261,15447,14462,15558,14375,13681,13400,14314,10503,10583,7183,7734,6068,5940,5944,5074,3229,1825,1888,2071,2329,2334,1577,1114,
开发支出(万元),6091,4984,4259,4286,3492,2711,1926,1032,358,2162,2089,4273,5310,5185,4247,3156,2957,6373,5913,6539,5114,4083,3836,2564,1176,283,--,--,--,--,--,
商誉(万元),32862,32862,32862,70188,70188,69705,69699,62403,62403,62403,62403,62403,62403,62403,62403,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),260,263,156,175,343,364,391,1,7,8,8,6,5,70,141,210,280,411,203,135,299,341,391,198,90,14,16,19,12,41,70,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1636,1614,1553,1537,1544,1483,1431,1436,1424,1349,1252,1217,1263,1204,909,841,785,771,795,644,621,589,660,484,431,408,408,351,305,191,58,
其他非流动资产(万元),32294,32280,32299,816,1336,1376,1404,1465,1529,1310,1247,351,342,341,341,250,250,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),114261,114107,114592,125467,126637,137321,140575,126517,126204,126927,126576,124773,125521,97556,98474,24865,25443,22266,22800,22187,20654,20146,19785,16226,13511,10256,9040,8289,4470,2386,1824,
资产总计(万元),382485,392355,454957,426394,414730,361634,365439,347899,343362,348619,258896,232884,236017,231612,233701,135842,130213,135399,136837,121173,110624,98760,101857,76306,70539,72101,41435,33668,35441,20844,15175,
短期借款(万元),31278,34398,27096,18379,11010,3402,402,3462,3462,3463,182,4880,4499,360,--,6000,6000,5000,3000,8924,8924,12000,11874,5200,--,3965,6200,6200,5000,2000,3000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),105,--,45,351,3909,70,70,--,--,--,1242,--,--,--,--,--,--,--,872,--,--,--,--,--,--,--,--,--,1500,1250,--,
应付账款(万元),26888,22407,27252,20680,21772,15949,16240,10873,18175,18345,20736,6703,8632,11757,11285,6856,10552,9934,10814,9568,5638,7991,9737,4855,3997,4256,5165,3024,2690,4332,2584,
预收账款(万元),20753,26208,32266,24700,20529,26334,31252,29868,21951,30914,32908,25283,26703,29526,31066,16963,8846,15052,19887,11002,4924,12692,13253,2416,3883,1649,982,1520,3311,654,93,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),131,123,997,258,256,494,2340,39,61,41,981,127,123,136,846,48,51,55,731,44,60,48,838,27,21,31,80,8,3,75,81,
应交税费(万元),935,637,1993,918,1171,769,2732,1091,1230,651,2624,1204,1247,249,1053,563,1416,-4211,-3994,-5974,-3129,-4323,-2176,-1174,-1199,168,938,-1253,353,142,242,
应付利息(万元),--,--,1112,742,371,--,1112,742,371,--,1206,804,402,1608,1206,804,402,1608,1206,804,402,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,1688,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,157,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),10658,8505,15510,44608,40661,4981,4660,5827,4782,6931,7288,7316,9710,9662,10699,3318,2687,8710,5437,1295,755,1970,788,548,503,395,293,313,407,72,4,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),5275,5888,28014,22114,22102,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),16762,25746,55060,--,--,21,21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),112787,123912,189343,132750,123469,52021,58830,51902,50032,60346,67167,46316,51317,53298,56155,34552,29954,36149,37952,25663,17573,30378,34315,11872,7205,10464,13658,9813,13421,8525,6004,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,22090,22078,22066,22054,22042,23892,23880,23868,23856,23844,23832,23820,23808,23796,23784,23772,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),7710,9760,9462,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1292,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),451,605,763,966,1177,1388,1599,1738,2063,2252,2151,2340,2875,3050,3224,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3531,3615,4017,4093,3424,1655,1655,1655,1292,1292,--,1292,1207,1207,787,552,
非流动负债合计(万元),8160,10365,10225,966,1177,23478,23677,23804,24117,24295,26043,26220,26743,26906,27068,27363,27435,27825,27889,27208,25427,1655,1655,1292,1292,1292,1292,1207,1207,787,552,
负债合计(万元),120947,134277,199568,133716,124646,75499,82507,75705,74149,84640,93210,72536,78061,80203,83224,61915,57389,63974,65841,52871,43000,32033,35970,13164,8497,11756,14950,11020,14627,9311,6556,
实收资本(或股本)(万元),33758,33758,33758,33758,33758,33758,33758,33758,33758,33758,31698,31698,31698,31698,15849,12564,10470,10470,10470,10470,10470,6980,6980,6980,6980,6980,5235,5235,5235,4159,4159,
资本公积(万元),177320,177320,177320,177320,177320,177320,177313,177577,177577,177624,83913,83913,83913,83913,99762,30392,32486,32486,32486,32486,32486,35976,35976,35976,35976,35976,4347,4347,4347,0,0,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6324,6324,6324,5187,5187,5187,5187,4542,4542,4542,4542,3678,3678,3678,3678,2991,2991,2991,2991,2258,2258,2258,2258,1662,1662,1662,1662,1111,1111,622,387,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),41100,37300,34351,71333,68421,64315,60837,55780,52786,47513,45039,40646,38267,31775,30822,27799,26697,24884,24471,22599,21900,20983,20649,18468,17220,15459,14907,11668,9828,6752,4074,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,-0,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),258502,254701,251753,287598,284687,280580,277096,271665,268671,263443,165199,159939,157557,151064,150111,73746,72644,70830,70417,67813,67114,66197,65862,63086,61837,60076,26152,22361,20521,11533,8620,
少数股东权益(万元),3036,3377,3636,5080,5397,5555,5837,528,542,536,488,409,400,344,367,181,179,595,578,489,510,531,26,56,204,268,333,288,293,--,--,
所有者权益(或股东权益)合计(万元),261538,258078,255389,292678,290084,286136,282932,272193,269213,263979,165687,160348,157957,151408,150478,73926,72823,71425,70995,68301,67624,66727,65888,63142,62041,60345,26484,22649,20814,11533,8620,
负债和所有者权益(或股东权益)总计(万元),382485,392355,454957,426394,414730,361634,365439,347899,343362,348619,258896,232884,236017,231612,233701,135842,130213,135399,136837,121173,110624,98760,101857,76306,70539,72101,41435,33668,35441,20844,15175,		
  
