报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
应付账款(万元),236796,297968,309136,301143,244690,278597,252258,309156,265891,252358,259958,310335,269446,267137,189896,230492,132303,201054,196662,184986,195887,156042,175515,139248,4843,4449,6147,5854,4419,4141,4333,4589,4617,4952,3962,4944,7968,7923,10628,9330,12937,14338,13078,5797,
预收账款(万元),79159,58300,40102,45562,61403,62626,73757,58413,50007,50771,14948,16481,23608,7850,31684,25206,46359,16382,6990,4481,6343,4755,19029,46823,477,464,457,398,388,273,549,359,540,401,400,382,707,751,415,311,337,281,259,277,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
应付职工薪酬(万元),3683,5754,4198,4346,2509,3273,4720,3773,3848,3464,2818,4090,3541,3158,2801,3014,4055,4092,4323,4374,4041,5073,3743,4007,510,336,311,356,284,293,281,420,377,363,332,399,225,243,309,306,283,332,361,179,
应交税费(万元),10134,8438,9825,12834,12640,14718,27519,34796,13082,2888,3559,5074,27299,24325,16577,16296,2023,3583,2188,4768,-36476,-50006,-50730,-45244,473,565,851,593,364,491,1089,1072,424,247,389,462,-140,-132,84,-119,93,79,-220,-308,
应付利息(万元),3715,4686,2840,3665,2872,3387,1987,3103,1176,3283,1859,3912,3157,3258,1741,3670,942,3653,837,3720,790,3768,995,1277,7345,6264,5320,4554,5957,5144,5209,4338,1668,2280,--,136,337,211,21,21,--,0,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,0,56031,56031,56031,56031,56031,56031,0,0,2233,2233,2233,2233,--,--,--,--,--,98,--,0,0,24,--,--,--,--,--,--,--,0,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
其他应付款(万元),117284,133514,178834,147749,175686,109862,68820,67016,56188,41906,40036,41837,51023,49275,37189,41295,12638,17474,14301,15917,26148,26347,43748,19647,2298,1727,1916,2319,1483,1212,1878,1798,4376,4464,2833,2607,3693,2141,1477,11873,15146,11196,9123,797,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
一年内到期的非流动负债(万元),153868,139206,112344,152331,82820,123125,67655,119277,92311,91236,87424,59536,67542,158522,126793,101422,60161,38567,58589,80446,61362,70482,14497,14581,62643,62643,60461,60461,--,0,26320,28704,2106,2106,3494,3494,--,--,8203,7933,--,0,--,--,
其他流动负债(万元),2,2,2,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,185,182,185,185,146,238,154,146,257,252,1499,235,--,199,10,397,339,0,--,--,
流动负债合计(万元),905237,994068,1029147,1104979,832689,830118,755816,766111,751461,749045,728905,731820,843563,901730,816575,795133,631263,658264,656388,690637,623514,615579,623742,580711,78775,76629,75647,74721,13040,11892,66048,41909,14364,15089,12910,12659,12791,11336,89068,98006,97087,87150,84075,61899,
长期借款(万元),136948,146882,170937,170610,167143,166739,170176,137512,174318,170022,170557,220985,187638,201589,215828,250527,222794,245279,240329,251485,223145,215718,247144,165674,4629,4629,6811,6811,67272,67272,46077,69445,99553,99553,99553,99553,103197,103197,--,--,7910,7652,7699,6673,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
长期应付款(万元),204554,215416,244755,238320,196332,156208,196725,166578,124390,88780,89236,90064,60616,65401,82003,18961,22395,22804,27033,26744,38527,30819,0,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,10,10,639,--,
预计非流动负债(万元),28210,28152,26756,26301,19820,18139,15516,14784,12795,11255,10495,10842,10645,9951,9763,9185,9256,8282,7505,7167,6348,6175,5278,4566,1600,1600,1600,1600,1600,1600,1600,1600,--,0,--,--,--,--,--,--,--,0,--,--,
长期递延收益(万元),10963,19243,15598,16768,15346,13880,14426,14308,14994,16955,18409,18881,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,61,64,66,69,79,79,79,79,146,146,146,146,0,--,0,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,15018,13191,10155,10110,7072,4873,4956,4326,4089,3161,2799,2853,--,--,--,--,--,0,--,0,10,10,10,10,10,10,10,10,--,0,--,10,
非流动负债合计(万元),380675,409693,458047,451999,398641,354966,396844,333182,326558,287076,288763,340840,273996,290210,317827,288861,261663,281383,279970,289868,272109,255873,255221,173093,6229,6229,8411,8411,68872,68872,47677,71045,99563,99563,99563,99563,103207,103207,10,10,7920,7662,8339,6683,
负债合计(万元),1285911,1403760,1487194,1556978,1231330,1185084,1152660,1099292,1078019,1036121,1017668,1072661,1117559,1191940,1134403,1083993,892926,939647,936357,980505,895623,871452,878964,753804,85004,82858,84058,83132,81912,80764,113725,112954,113927,114652,112473,112222,115998,114543,89078,98016,105008,94812,92414,68583,
实收资本(或股本)(万元),472494,472494,472494,472494,472494,472494,472494,472494,472494,472494,157498,157498,157498,108248,103642,103642,103642,103642,103642,103642,103642,103642,103642,103642,25805,25805,25805,25805,25805,25805,25805,25805,25805,25805,25805,25805,25805,25805,25805,25805,25805,25805,25805,25805,
资本公积(万元),125456,125456,125456,125456,125456,125456,125456,125456,125578,125578,440574,440574,447783,125350,129956,129956,132557,132557,133940,83182,83288,83288,73599,73599,368,368,539,539,3079,3079,3002,3079,3139,3139,3274,3139,3274,3274,3274,2669,3337,3337,3337,3274,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,0,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),8055,8055,8055,8055,8055,8055,8055,8055,8055,8055,8055,8055,8055,8055,8055,8055,8055,8055,8055,8055,7135,7135,7135,7135,1603,1603,1603,1708,1603,1603,1603,1603,1603,1603,1603,1603,1567,1567,1636,1603,2257,2257,2341,1603,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,666,629,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
未分配利润(万元),-308286,-270087,-248335,-219932,-97469,-97751,-100747,-101998,-106605,-108029,-109235,-111606,-21044,-16314,-22700,-16846,-18667,-22071,65774,80108,60968,67336,88456,95331,-18777,-16890,-16362,-16701,-19699,-19755,-20076,-19030,-20175,-21038,-21568,-20344,-10969,-9515,-2857,-831,5300,4847,5935,7697,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,-4715,-1,1002,950,1348,4570,173,1143,-2316,-4060,197,59,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
归属于母公司股东权益合计(万元),286970,325878,351646,380633,502152,502628,498082,493947,486557,482528,480096,484295,587576,225338,219955,225756,226934,226753,311584,276130,252717,257341,273028,279766,8999,10886,11584,11350,10787,10731,10333,11457,10372,9508,9113,10202,19677,21131,27858,29245,37366,36875,37418,38378,
少数股东权益(万元),-409,-192,-112,38,-507,-649,-533,-542,-370,-377,-339,-324,40161,38506,38124,37558,38473,41450,43770,45831,55067,57669,56863,57112,2103,2197,2234,2216,1747,1698,1748,1710,1907,1826,1961,1928,-350,-207,3956,2082,8362,6319,6482,3853,
所有者权益(或股东权益)合计(万元),286561,325686,351534,380671,501645,501980,497550,493405,486187,482151,479757,483972,627737,263844,258078,263314,265407,268203,355354,321961,307784,315011,329892,336877,11102,13084,13818,13567,12534,12429,12081,13167,12279,11334,11074,12130,19327,20924,31813,31327,45728,43194,43900,42231,
负债和所有者权益(或股东权益)总计(万元),1572472,1729446,1838727,1937649,1732975,1687064,1650210,1592697,1564207,1518272,1497425,1556632,1745296,1455784,1392481,1347308,1158333,1207850,1291711,1302466,1203407,1186463,1208855,1090681,96107,95942,97876,96699,94446,93193,125806,126121,126206,125986,123547,124352,135325,135467,120892,129343,150735,138006,136313,110814,		
  
