报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),3978,4266,4590,4853,2024,2328,2726,2049,
递延所得税负债(万元),93,94,95,96,101,106,112,119,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),4676,5263,5980,6680,2126,2435,2838,2169,
负债合计(万元),108228,104336,96581,102961,102101,95004,85292,132734,
实收资本(或股本)(万元),40180,40180,35000,35000,35000,35000,15300,8336,
资本公积(万元),47922,47922,5281,5281,5281,5281,24981,7298,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),5603,5603,5603,5603,3886,2421,1227,3369,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),52360,47369,40209,41713,30055,17535,12578,18057,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),146064,141074,86093,87597,74222,60237,54086,37061,
少数股东权益(万元),396,399,399,101,--,--,--,--,
所有者权益(或股东权益)合计(万元),146461,141472,86492,87697,74222,60237,54086,37061,
负债和所有者权益(或股东权益)总计(万元),254688,245809,183073,190658,176323,155242,139378,169794,		
  
