报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),528837,570740,186493,187130,191719,185578,205086,194596,161603,112846,58076,48716,18635,16058,8326,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),184058,133159,133110,132087,133449,132732,152015,22946,42421,58155,19496,--,1500,--,--,5988,1195,609,609,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,8571,--,8663,--,8109,--,7774,--,7248,--,6832,--,6758,6600,6446,5037,4672,3351,
累计折旧(万元),--,6255,--,5939,--,5491,--,5143,--,4679,--,4085,--,3598,3278,2949,2318,1516,704,
固定资产净值(万元),--,2315,--,2725,--,2618,--,2631,--,2569,--,2746,--,3159,3322,3497,2719,3156,2646,
固定资产减值准备(万元),--,20,--,23,--,23,--,35,--,42,--,44,--,78,78,83,83,129,135,
固定资产(万元),2430,2295,2335,2702,2665,2595,2380,2595,2471,2527,2395,2702,2938,3081,3244,3414,2636,3027,2511,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2961,3131,21154,22950,3917,3635,1119,1191,1295,1247,1386,1436,1555,1510,1584,1727,1045,662,859,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,89,89,89,89,1714,927,70,
商誉(万元),153488,153488,157109,156270,156270,57854,57382,57382,57382,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),5699,2969,2911,4066,5903,6803,9134,13670,13798,13818,12579,9906,11010,11938,14861,9830,10602,8654,3216,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),372,252,482,408,372,464,250,245,80,79,83,58,61,61,362,367,164,--,117,
其他非流动资产(万元),56664,39257,40165,26352,14720,34767,26432,15330,18522,14196,64524,64625,1224,1224,--,--,--,--,--,
非流动资产合计(万元),934507,905292,543759,531965,509015,424428,453797,307955,297572,202868,158539,127444,37013,33961,28467,21416,17357,13879,7381,
资产总计(万元),1147215,1206141,766781,740283,738735,630605,596840,557344,482866,388848,331569,317459,283679,146824,150753,134912,124967,84357,64907,
短期借款(万元),161300,114437,109654,110535,102082,98290,75399,71957,82670,24782,24361,20563,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),30869,24218,28093,30316,33446,35048,39215,40985,36848,32708,32519,23257,19878,22209,20639,11602,14405,5189,2360,
预收账款(万元),32460,38721,35165,43770,39895,25432,22824,24007,18570,15819,17046,16585,16910,17006,21925,16040,21044,7564,6709,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),5030,6276,6012,5430,4253,3149,1393,1462,1605,2230,1293,1292,1627,2640,1565,1437,2121,1580,1709,
应交税费(万元),2818,2521,2943,4817,5613,4273,4499,1732,1475,4451,3647,3299,3761,3026,8379,5556,1599,-163,1668,
应付利息(万元),5398,3654,2007,642,4438,3056,1900,606,183,20,15,9,--,--,--,--,--,--,--,
应付股利(万元),891,891,757,747,4520,4550,4414,4540,834,834,834,7000,--,--,1021,10,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),16423,14712,24566,31080,56810,64504,64346,56042,54106,37494,3156,872,456,436,624,516,455,273,370,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),255190,205431,209196,227339,251058,238303,213990,201330,196290,118338,82871,72877,42632,45317,54152,35161,39624,14443,12815,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),101358,96278,96168,72163,72062,71964,71866,71768,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),16711,16707,20044,20051,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1299,1481,19175,21008,2161,2234,1798,1994,5113,2508,--,237,399,316,189,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,226,--,--,--,--,189,--,--,33,
非流动负债合计(万元),119368,114466,135387,113222,74223,74199,73664,73762,5113,2508,226,237,399,316,189,189,0,0,33,
负债合计(万元),374558,319898,344583,340561,325281,312501,287654,275092,201403,120847,83097,73114,43031,45634,54341,35350,39624,14443,12849,
实收资本(或股本)(万元),115180,115190,115883,115912,115912,112687,112715,112715,112723,112723,28000,28000,28000,21000,21000,21000,21000,21000,21000,
资本公积(万元),46974,140910,146380,146219,150990,95204,94713,93176,89496,87331,142376,142376,142376,16338,16338,16338,16338,16338,16338,
减:库存股(万元),12663,12802,25616,25895,25895,25895,26160,26160,26531,26531,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),10329,10329,9076,9076,9076,9076,7872,7872,7872,7872,7075,7075,7075,7075,5135,5135,5135,4583,2076,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),236645,216827,175824,156642,152878,130381,127721,102828,99940,90268,76770,70019,65371,57537,52049,54510,43339,28300,12970,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1891,2580,-468,-306,-326,
归属于母公司股东权益合计(万元),748285,870973,414079,395319,396610,315203,307896,281019,279539,268002,248472,244345,240648,101191,96412,99562,85343,69914,52058,
少数股东权益(万元),24372,15270,8120,4403,16845,2901,1289,1233,1924,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),772657,886243,422199,399723,413455,318104,309186,282252,281463,268002,248472,244345,240648,101191,96412,99562,85343,69914,52058,
负债和所有者权益(或股东权益)总计(万元),1147215,1206141,766781,740283,738735,630605,596840,557344,482866,388848,331569,317459,283679,146824,150753,134912,124967,84357,64907,		
  
