报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
长期递延收益(万元),852,120,138,147,174,180,172,192,315,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),852,120,138,147,174,180,172,192,315,
负债合计(万元),10845,7179,7360,8665,7259,6381,4947,5871,7630,
实收资本(或股本)(万元),11734,8800,8800,8800,8800,8058,8058,4740,4740,
资本公积(万元),39613,15721,15721,15721,15721,13792,16665,3880,3880,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),1305,1305,1305,778,778,778,447,1425,1043,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),11152,8975,6517,3278,3494,2822,1194,10942,7931,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),63803,34801,32343,28578,28794,25451,26364,20987,17594,
少数股东权益(万元),--,--,--,--,--,--,--,--,-9,
所有者权益(或股东权益)合计(万元),63803,34801,32343,28578,28794,25451,26364,20987,17585,
负债和所有者权益(或股东权益)总计(万元),74649,41980,39703,37243,36052,31832,31311,26857,25215,		
  
