报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,23,9,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),2051,559,60,106,45,127,31,42,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),7064,4642,3530,6258,8431,4794,6491,4633,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),1723,1753,2123,2023,2059,2604,1420,1221,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),1723,1753,2123,2023,2059,2604,1420,1221,
负债合计(万元),8787,6395,5653,8281,10490,7398,7911,5854,
实收资本(或股本)(万元),8278,8160,6120,6120,6120,6120,6120,3408,
资本公积(万元),24619,22856,2329,2329,2249,1981,334,207,
减:库存股(万元),1880,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),1722,1722,1722,1722,1338,899,825,370,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),3859,3616,2835,5429,4803,1103,2934,2501,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),36597,36354,13006,15600,14509,10103,10213,6486,
少数股东权益(万元),--,--,--,--,--,--,--,9,
所有者权益(或股东权益)合计(万元),36597,36354,13006,15600,14509,10103,10213,6494,
负债和所有者权益(或股东权益)总计(万元),45384,42749,18659,23882,24999,17501,18124,12349,		
  
