报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,5400,800,800,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),47744,42608,48694,40552,18684,6515,9175,
长期借款(万元),--,--,--,--,--,5400,3200,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),172,166,178,150,178,205,--,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),172,166,178,150,178,5605,3200,
负债合计(万元),47916,42774,48872,40703,18862,12120,12375,
实收资本(或股本)(万元),5667,5667,5667,5667,5667,5667,5100,
资本公积(万元),14535,14535,14535,14535,14177,14140,8707,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),824,771,664,505,356,227,108,
盈余公积(万元),1872,1872,1872,1414,936,552,129,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),24578,22699,19132,13051,7064,4013,893,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),47475,45543,41869,35171,28200,24599,14937,
少数股东权益(万元),569,601,476,80,--,--,--,
所有者权益(或股东权益)合计(万元),48044,46144,42345,35251,28200,24599,14937,
负债和所有者权益(或股东权益)总计(万元),95960,88918,91217,75954,47062,36719,27312,		
  
