报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
短期借款(万元),5568,6985,6985,7285,5268,3368,6368,8428,6480,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),773,646,644,830,674,911,710,686,1014,
应付账款(万元),5065,5882,4229,4887,3481,2689,3597,3912,3832,
预收账款(万元),27,11,15,9,23,40,29,--,5,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),645,573,467,1063,993,709,933,805,617,
应交税费(万元),318,446,879,1015,1622,788,1191,1111,882,
应付利息(万元),7,8,10,10,7,5,10,17,13,
应付股利(万元),--,--,--,--,--,5000,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),202,130,69,115,139,117,298,92,1832,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),12604,14680,13298,15216,12207,13628,13136,15052,14675,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),279,213,280,284,290,290,290,150,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),279,213,280,284,290,290,290,150,0,
负债合计(万元),12883,14892,13578,15499,12497,13918,13426,15202,14675,
实收资本(或股本)(万元),8808,8808,6606,6606,6606,6606,6606,6606,5000,
资本公积(万元),19227,19227,7276,7276,7276,7276,7276,7276,1881,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),1978,1978,1978,1978,1666,1344,1344,841,440,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),10943,10607,9640,8924,6128,5311,8477,4233,1690,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),40955,40620,25499,24782,21675,20536,23702,18955,9010,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),40955,40620,25499,24782,21675,20536,23702,18955,9010,
负债和所有者权益(或股东权益)总计(万元),53838,55512,39077,40282,34172,34454,37128,34158,23686,		
  
