报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4753,4886,5063,13913,13997,13302,13498,4647,4743,4904,4160,4311,3814,3743,3794,3388,3472,3538,3623,2093,2138,1457,1456,1455,1454,1465,1473,1457,24,
开发支出(万元),1021,906,655,570,396,243,--,453,385,355,355,127,719,871,820,644,540,359,260,--,--,722,618,--,--,--,0,6,--,
商誉(万元),3426,3386,403,1772,1144,1144,1144,6307,6307,854,--,310,310,310,310,277,277,287,149,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),2480,2388,2462,2818,2725,2638,2389,2914,736,3044,1025,2433,2246,971,992,966,898,862,714,664,697,705,696,645,375,144,156,66,12,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1147,1080,1190,1050,989,927,981,1885,1869,1580,795,2305,1824,1420,1130,951,320,288,242,173,171,155,164,64,47,44,44,25,20,
其他非流动资产(万元),452,340,249,2230,2063,2866,2389,3720,2831,983,855,3886,713,3577,1892,--,--,--,--,--,--,--,--,415,--,--,--,--,--,
非流动资产合计(万元),79237,80309,78849,119430,118537,117082,118910,106097,100969,96519,71438,66557,60307,58964,56119,47120,42248,40114,37779,29196,21260,18950,17671,15303,13113,11115,11053,3967,1736,
资产总计(万元),179391,187654,201159,284782,252639,235995,243481,220966,210460,204523,128591,121052,103774,106946,112343,99633,90697,86280,84233,70537,67906,60400,63980,62892,58858,27036,29006,16184,6498,
短期借款(万元),48261,49813,58282,62468,61893,55719,63906,47572,25030,33450,23800,21350,14150,11717,8265,7500,7014,6297,5500,5000,5000,--,800,800,800,3580,5560,500,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,18845,8927,4882,4882,4895,9765,4870,4870,4870,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),5701,6344,5949,8861,3486,9377,6857,5359,10799,17018,4672,4194,5098,7917,9336,6203,4330,5310,5514,4746,2777,4052,4883,3576,2696,1800,2372,817,--,
应付账款(万元),29957,29092,29559,66160,48541,36113,44373,50485,62053,58812,19333,16224,12484,10469,14104,16024,11844,8039,8914,7964,7945,4529,6050,6823,4941,3642,3775,3297,2069,
预收账款(万元),388,638,1201,1009,560,898,597,421,745,637,273,240,122,93,217,96,70,449,64,223,70,41,37,42,35,69,28,85,41,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2028,2205,3622,3018,3759,3324,3722,1804,1856,1343,1945,1184,1173,1021,891,820,752,705,574,484,451,395,438,329,194,262,272,264,128,
应交税费(万元),1029,166,166,1138,1017,507,622,989,628,675,95,39,400,94,707,-1146,-758,-142,-61,283,145,-34,-102,369,260,211,289,111,185,
应付利息(万元),102,93,185,686,540,368,260,71,11,6,38,9,3,4,14,4,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,918,--,--,--,--,--,--,--,376,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),4331,5793,6006,13976,16533,17636,16358,17193,10894,7579,3946,2421,3318,2640,4745,3656,3446,4379,5360,22,207,81,195,338,560,100,66,38,331,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),4953,5282,6516,687,687,709,709,--,--,--,--,--,--,--,--,--,90,180,270,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),1425,1413,3922,7417,5988,8921,4499,3946,4759,3145,2240,2629,805,4488,5278,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),98175,100838,115409,184265,151931,138453,146785,132734,126541,127534,61212,53161,38471,38441,43558,33157,26787,25216,26134,18723,16971,9064,12301,12278,9485,9663,12363,5112,2753,
长期借款(万元),10770,10770,10770,15320,15320,9080,5580,2709,2709,2220,649,4114,--,--,--,--,--,--,--,360,480,600,1350,1480,1580,1680,1780,710,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),205,1438,1598,9752,11746,13547,15390,15547,17185,16133,8401,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2001,2097,2193,2067,2144,2222,2299,2352,2429,2506,2583,2152,2216,1975,2032,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),88,96,104,1621,1644,1694,1694,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,632,632,632,632,2026,2056,2087,667,387,398,410,422,434,445,66,67,--,--,
非流动负债合计(万元),13064,14401,14665,28759,30855,26542,24963,20609,22324,20860,11633,6898,2848,2607,2664,2026,2056,2087,667,747,878,1010,1772,1914,2025,1746,1847,710,0,
负债合计(万元),111240,115239,130074,213024,182786,164996,171748,153342,148865,148394,72845,60058,41319,41049,46222,35182,28843,27303,26801,19469,17849,10074,14073,14191,11511,11408,14210,5822,2753,
实收资本(或股本)(万元),40677,40709,40709,40752,40752,40752,40752,40752,40821,40807,40721,40521,40521,22512,22512,22512,22403,11201,11201,11201,11201,9335,9335,9335,9335,7000,7000,6800,1038,
资本公积(万元),2131,4976,5355,8541,8541,8544,8541,8352,6608,2550,5898,4220,4230,21646,20866,19546,18812,30030,30014,30014,30014,31881,31881,31801,31801,3351,3351,2789,--,
减:库存股(万元),--,136,136,317,317,317,317,620,620,620,620,843,843,843,843,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2781,2600,2525,2707,2520,2459,2333,2151,1934,1934,1934,1934,1934,1900,1934,1794,1577,1349,1264,1034,977,911,869,757,621,444,444,77,271,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),14043,13505,12027,8928,7044,7841,7665,7877,6421,2982,1347,8071,9031,13117,13969,13049,11351,9915,10306,8819,7864,8200,7823,6809,5591,4832,4000,696,2436,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,129,--,2,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),59913,61735,60616,60552,58504,59442,58954,58591,55104,47575,49199,53727,54786,58245,58349,56899,54271,52494,52787,51068,50056,50326,49907,48701,47347,15627,14796,10362,3745,
少数股东权益(万元),8238,10679,10468,11206,11350,11557,12779,9032,6491,8554,6547,7267,7670,7651,7772,7552,7583,6483,4645,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),68151,72415,71084,71758,69853,70999,71733,67623,61595,56129,55746,60994,62456,65897,66121,64451,61854,58977,57432,51068,50056,50326,49907,48701,47347,15627,14796,10362,3745,
负债和所有者权益(或股东权益)总计(万元),179391,187654,201159,284782,252639,235995,243481,220966,210460,204523,128591,121052,103774,106946,112343,99633,90697,86280,84233,70537,67906,60400,63980,62892,58858,27036,29006,16184,6498,		
  
