报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应收利息(万元),480,910,--,--,--,--,--,--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
其他应收款(万元),29031,38454,35068,118029,162825,130538,44688,54124,29858,5766,10950,3113,904,23657,18376,15060,29721,29308,17397,17274,21958,30566,31702,30466,36230,34297,5110,22017,16353,12913,10742,7042,4068,1505,1791,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
存货(万元),169034,101264,205570,154440,216704,179659,235530,244546,268591,226566,41429,88543,41703,42415,19139,2377,4788,5972,11774,12789,26133,30375,69380,96291,101632,80153,69302,64310,60798,25751,21973,12925,16957,9208,8783,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
其他流动资产(万元),32569,21428,34060,27579,46062,63338,14127,31429,11254,17154,7680,4273,1164,3963,6251,11167,18913,18966,667,671,33,99,459,707,711,947,--,--,--,--,0,0,0,--,--,
流动资产合计(万元),1641816,1684231,1733832,1730586,1915316,1754959,1701126,1505599,1364686,1267096,716538,568118,385681,268226,190508,81099,217532,220558,278251,283186,306157,332966,534749,496747,585810,445229,482954,470848,420299,385044,142255,97098,78956,34583,33958,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
可供出售金融资产(万元),4041,4041,2270,2270,2270,2270,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,8853,8853,8837,8773,8672,8715,8696,8935,--,--,--,--,--,--,--,--,0,0,0,--,--,
长期股权投资(万元),90741,5369,5056,2421,1403,1690,17270,3783,3524,3508,1472,--,--,--,452,452,2507,2507,--,--,--,--,56459,56459,49449,49501,--,--,--,--,0,0,270,200,360,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
固定资产原值(万元),--,248380,--,179767,--,165822,--,109191,--,105891,--,26613,--,22748,--,341952,--,346425,--,327406,--,317036,--,133769,--,115739,--,61124,--,52195,0,38453,34810,--,--,
累计折旧(万元),--,30998,--,22308,--,15470,--,14366,--,10842,--,8467,--,6498,--,50887,--,42713,--,35561,--,31424,--,18263,--,13002,--,8856,--,6363,0,4556,2917,--,--,
固定资产净值(万元),--,217383,--,157459,--,150353,--,94825,--,95049,--,18146,--,16250,--,291065,--,303711,--,291845,--,285612,--,115506,--,102737,--,52268,--,45832,0,33897,31893,--,--,
固定资产减值准备(万元),--,2580,--,2580,--,2581,--,6225,--,6225,--,5423,--,6265,--,72977,--,24799,--,16999,--,18490,--,--,--,--,--,--,--,--,0,0,0,--,--,
固定资产(万元),218912,214803,169412,154879,155335,147771,91409,88600,89381,88824,12410,12723,9719,9985,192645,218088,275163,278913,275299,274846,269072,267122,113828,115506,115629,102737,61605,52268,47672,45832,35001,33897,31893,7068,3717,
在建工程(万元),16210,12082,26987,32328,24398,28691,68670,44242,12846,11807,7052,7015,6980,6980,24240,24286,51566,48636,75730,77164,74820,71120,64873,67120,47973,52573,40582,36818,14672,11255,2682,3097,4268,25072,443,
工程物资(万元),627,684,540,533,337,197,103,86,102,92,--,--,--,--,6356,6728,8224,9708,3963,3963,11152,15743,--,570,--,--,--,--,--,--,0,0,0,--,--,
固定资产清理(万元),--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
无形资产(万元),18689,18823,18444,18396,18528,18869,18281,16785,14739,14312,3504,3524,3545,3567,9109,12600,26833,27316,30180,30432,27370,31157,11166,11224,11092,11041,8517,8554,7883,2504,1503,1517,6970,714,729,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,605,--,1784,--,--,--,2148,0,0,--,--,
商誉(万元),47516,47516,47516,47516,47516,47516,46925,44502,44502,44502,1167,--,--,--,3822,4238,28622,28365,34559,34619,29549,28554,529,529,529,529,492,492,1591,23,23,23,2910,23,23,
长期待摊费用(万元),2999,3148,2195,2334,2855,2880,727,538,589,589,50,--,--,--,125,627,654,686,935,1753,868,922,958,1004,1051,1080,1673,1125,836,805,256,148,159,177,161,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
递延所得税资产(万元),27266,27522,25825,24231,24690,24753,36747,41029,43827,47380,22004,22004,22004,22004,1406,1504,1522,1509,1599,1609,1055,1055,8016,7012,5639,5921,2527,2778,1743,1195,1029,661,835,318,115,
其他非流动资产(万元),11827,13563,16336,13764,11670,3290,10567,9046,271,476,--,--,--,--,--,--,114,--,1,1,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
非流动资产合计(万元),438826,347550,314581,298671,289003,277926,290700,248611,209781,211490,47658,45265,42248,42536,247009,277377,404042,406412,430939,433103,422582,424609,255828,259424,231968,223383,117179,102036,74397,61615,42641,39343,47305,33572,5548,
资产总计(万元),2080642,2031781,2048413,2029257,2204318,2032886,1991826,1754210,1574467,1478586,764196,613384,427929,310761,437516,358475,621574,626971,709190,716289,728739,757575,790577,756171,817779,668612,600133,572884,494696,446659,184896,136442,126262,68155,39506,
短期借款(万元),437672,308129,526460,519701,497252,436605,495587,312508,285790,270588,115000,95000,--,--,110675,137455,137436,137971,177682,176812,188358,187215,177770,192120,233260,220789,191013,178833,109821,107559,60356,37354,37528,21783,455,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,637,--,747,--,216,216,--,--,0,0,0,320,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应付票据(万元),300174,410755,345368,233554,219431,198210,347302,310528,203697,230270,162049,--,--,--,--,--,--,--,2500,3410,16382,33018,68009,58502,23923,7709,16918,14690,7083,3168,4516,5686,9794,2787,--,
应付账款(万元),356522,297535,242604,245614,257760,273203,294030,261214,305435,239249,277644,334417,274914,163682,231154,160514,159681,160643,202646,205598,188538,183969,99097,77258,104736,98238,59176,49033,36671,9636,26847,18376,15988,11028,4647,
预收账款(万元),96706,46235,65061,100241,137135,105452,12258,62696,87510,57851,7756,2400,--,--,1834,1830,2152,3894,625,2235,4919,571,1643,8448,7002,13633,2469,1801,6234,507,864,63,99,220,8452,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应付职工薪酬(万元),7498,15067,8756,11438,8754,13758,10723,9741,9590,10896,1073,714,1142,1211,4387,2469,1318,1347,1130,1104,859,660,631,562,573,507,524,630,532,464,389,350,269,105,70,
应交税费(万元),8729,16209,5438,9750,3612,11374,6945,4121,8686,19485,7426,627,594,441,3921,1127,6450,6421,-11312,-10241,-11202,-11358,-7218,-10525,-4588,-2637,-13127,-5450,-3137,-5,1980,1301,528,-1819,938,
应付利息(万元),2750,3995,6289,5499,6687,4471,5512,3821,5299,2242,4019,3597,--,--,31708,28339,23198,18119,14718,9615,4284,10122,5460,3148,1126,749,958,216,85,136,46,50,67,64,1,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5272,--,--,--,--,--,--,0,0,0,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
其他应付款(万元),127150,159153,84666,91443,163975,112620,158313,146460,50889,85920,62138,63893,98981,100198,135156,71634,82596,75344,36572,31500,31318,21465,20754,12211,17441,17828,5219,5656,9246,212,481,2013,4619,3175,3222,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
一年内到期的非流动负债(万元),150558,155662,81876,146789,248823,189321,133448,35645,26257,24972,--,--,--,--,--,--,151,150,--,--,1881,1881,--,--,--,--,--,--,--,--,0,0,0,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,743,397,--,--,1126,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
流动负债合计(万元),1487760,1412740,1366517,1364029,1543430,1345013,1464118,1146734,983153,941475,637105,500649,375632,265532,518835,403366,413724,404285,424560,420034,426462,427542,366784,346995,384220,356816,263366,245624,166535,121676,95479,65193,68891,37661,17786,
长期借款(万元),53617,68617,127617,104017,106967,130650,54360,104000,104000,54000,--,--,--,--,84299,84949,87196,86846,89962,90690,86302,86302,15000,15000,15000,4000,--,--,--,--,0,0,0,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,99289,99213,99141,99068,98967,98890,98814,98745,98668,98592,98516,--,--,--,--,--,0,0,0,--,--,
长期应付款(万元),27923,26854,30532,40347,45347,37468,78225,112897,107142,111675,44354,50000,--,--,32946,43881,44556,44362,17872,17990,17806,17562,18376,19598,20787,12709,13492,14261,15018,15767,16150,8403,0,--,--,
专项应付款(万元),--,--,26,25,25,--,--,--,--,--,--,--,--,--,100,100,100,100,30,60,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
预计非流动负债(万元),13020,13916,13740,13740,13740,13740,11438,11438,11438,11438,11438,11438,11438,11438,2555,1767,1221,5361,2700,2289,165,165,--,--,--,--,--,--,--,--,0,0,0,--,--,
长期递延收益(万元),2387,2504,1753,1840,1968,2015,1590,1115,1175,1235,1248,1306,1374,1395,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
递延所得税负债(万元),1425,1433,257,267,437,285,451,461,472,479,2,--,--,--,--,--,--,--,113,115,262,262,--,--,--,--,79,79,79,79,0,0,0,--,--,
其他非流动负债(万元),85400,85400,85100,85100,87090,85305,--,--,--,--,--,--,--,--,11402,13918,15805,14758,4763,4853,6144,7364,5184,4110,4213,3607,3250,3188,2561,2334,1505,1690,1505,160,--,
非流动负债合计(万元),183772,198724,259025,245336,255575,269464,146064,229910,224227,178826,57042,62744,12812,12833,230591,243829,248018,250496,214407,214888,209493,210400,137228,137299,138516,20317,16821,17528,17658,18181,17655,10093,1505,160,0,
负债合计(万元),1671532,1611464,1625542,1609365,1799005,1614478,1610182,1376644,1207380,1120302,694147,563393,388444,278365,749426,647195,661743,654781,638967,634921,635955,637942,504012,484294,522736,377132,280187,263152,184193,139857,113134,75286,70396,37821,17786,
实收资本(或股本)(万元),506240,504640,504640,504640,504640,504640,504640,504640,504640,504640,252352,252352,252352,252352,84352,84352,84352,84352,84352,84352,84352,84352,84352,52720,52720,52720,52720,52720,26360,26360,19760,19760,19760,11500,11500,
资本公积(万元),266304,263781,263742,263742,263818,266011,203993,203993,203993,203993,194675,194675,194675,194675,168080,168080,168080,168080,168080,168080,168080,168080,168080,199712,199712,199712,199712,199712,226072,226072,4010,4010,4010,3770,3770,
减:库存股(万元),1600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
盈余公积(万元),7550,7550,7550,7550,7550,7550,7550,7550,7550,7550,7550,7550,7550,7550,7550,7550,7550,7550,7550,7550,7550,7550,7550,7550,7550,7550,5295,5295,5295,5295,3607,3607,3607,1959,1014,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
未分配利润(万元),-373309,-358636,-356181,-358620,-373571,-361021,-337655,-339019,-349526,-358330,-385717,-404586,-415091,-422180,-570371,-553009,-303038,-292308,-201240,-189347,-174095,-147833,26033,11185,34303,30682,62140,51773,52612,48813,44041,33434,28457,13105,5437,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1229,-893,-853,-1062,-1271,-1469,-975,-202,-120,-236,-211,-415,-244,-100,-81,-60,-60,0,--,--,
归属于母公司股东权益合计(万元),405291,417366,420130,417629,402904,417208,378530,377163,366656,357853,68859,49991,39485,32397,-312183,-294257,-43950,-33180,57680,69363,84417,111173,285812,271047,294048,290452,319451,309255,310238,306458,71359,60751,55834,30333,21720,
少数股东权益(万元),3819,2951,2741,2263,2410,1200,3115,403,432,432,1190,--,--,--,274,5537,3781,5370,12543,12004,8367,8460,753,830,995,1027,495,478,265,344,404,404,32,--,--,
所有者权益(或股东权益)合计(万元),409110,420317,422871,419892,405314,418408,381644,377566,367088,358284,70049,49991,39485,32397,-311909,-288720,-40168,-27810,70223,81368,92783,119633,286565,271877,295043,291479,319946,309732,310503,306802,71763,61155,55866,30333,21720,
负债和所有者权益(或股东权益)总计(万元),2080642,2031781,2048413,2029257,2204318,2032886,1991826,1754210,1574467,1478586,764196,613384,427929,310761,437516,358475,621574,626971,709190,716289,728739,757575,790577,756171,817779,668612,600133,572884,494696,446659,184896,136442,126262,68155,39506,		
  
