报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
应付账款(万元),17601,19648,14817,14286,11633,11236,8435,8880,8172,10412,4380,3901,3926,4380,4934,5107,2890,2679,2572,
预收账款(万元),14229,10284,11073,7843,7043,6489,8092,5869,6512,5002,2707,2178,3012,2734,3973,1713,2381,4239,5155,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1402,3833,1630,1525,1238,2588,1460,1413,1237,2515,206,365,286,966,263,259,612,710,663,
应交税费(万元),1513,3694,1717,2209,463,1445,925,1664,509,6284,265,697,-214,57,-173,574,871,679,627,
应付利息(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,0,--,1083,--,--,--,851,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),8366,8425,7474,8264,4320,3248,1557,2669,1305,1307,472,376,270,190,346,364,398,277,74,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),2140,2090,1910,1580,450,850,--,--,--,--,--,--,--,--,--,--,--,--,500,
其他流动负债(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),82924,86297,67620,63486,51663,41627,23277,26491,24038,31768,14166,14153,15040,16927,15199,13463,10926,10936,9792,
长期借款(万元),4240,4590,5400,6030,7610,7610,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),2793,2753,3108,2761,2731,2696,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4242,4134,3973,3997,4383,4416,2981,3024,2816,3071,2928,2888,2895,2620,--,--,--,--,--,
递延所得税负债(万元),3245,3291,3338,3385,3432,3479,693,712,731,750,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),54,52,26,20,15,--,--,--,--,--,--,--,--,--,2432,2156,1741,296,140,
非流动负债合计(万元),14574,14821,15845,16193,18170,18201,3673,3735,3547,3821,2928,2888,2895,2620,2432,2156,1741,296,140,
负债合计(万元),97499,101118,83464,79679,69833,59829,26950,30227,27585,35589,17094,17041,17935,19547,17631,15619,12667,11232,9932,
实收资本(或股本)(万元),37505,37527,37527,37527,18561,18561,17662,17662,17662,17662,7200,7200,7200,5400,5400,5400,5400,5400,5400,
资本公积(万元),77483,77511,77261,76996,90190,90190,64071,64071,64071,64071,36057,36281,36281,13678,13678,13678,13678,13678,13678,
减:库存股(万元),5473,5632,5632,5632,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),1299,1225,1264,1208,1149,1095,1061,986,920,856,436,397,361,324,326,297,223,123,--,
盈余公积(万元),3224,3224,2943,2943,2943,2943,2526,2526,2526,2526,2192,2192,2192,2192,1689,1689,1689,1151,647,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),34627,33504,29533,28304,26893,26957,24779,23783,22799,22186,21231,20835,19548,19102,17814,17314,15665,11081,6770,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),148665,147359,142896,141346,139735,139745,110100,109028,107979,107302,67116,66905,65582,40696,38907,38379,36655,31434,26495,
少数股东权益(万元),12453,12499,11690,11696,11234,9695,48,47,52,74,187,370,974,1003,987,992,940,744,719,
所有者权益(或股东权益)合计(万元),161119,159859,154586,153042,150969,149440,110148,109075,108031,107375,67302,67275,66556,41699,39894,39371,37596,32178,27215,
负债和所有者权益(或股东权益)总计(万元),258617,260977,238050,232721,220801,209269,137098,139302,135616,142964,84397,84316,84491,61246,57524,54990,50263,43410,37146,		
  
