报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
其他流动资产(万元),69021,39331,29279,37395,16763,21853,28569,63850,91444,90011,83684,67773,83315,72610,80967,52828,53504,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
流动资产合计(万元),283067,268817,261040,273020,283792,285042,274275,274146,272468,265719,266789,271312,269280,297193,283634,274782,280102,285440,206865,235097,239668,225903,226465,260779,209116,208641,192623,203821,192205,180310,182463,190728,207209,61917,55511,56582,51715,61987,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,100,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),212048,--,210462,--,206972,--,177899,--,176511,--,161742,--,152484,--,131704,--,130269,--,111752,--,111619,--,90296,--,90279,--,82675,--,69465,--,54130,--,53065,0,52332,33102,30742,30046,
累计折旧(万元),73928,--,67365,--,60758,--,55615,--,50379,--,46910,--,41839,--,37933,--,34019,--,30600,--,27300,--,24657,--,21839,--,19199,--,17651,--,15732,--,14041,0,12680,11477,9292,7456,
固定资产净值(万元),138120,--,143097,--,146214,--,122285,--,126132,--,114832,--,110644,--,93772,--,96250,--,81151,--,84319,--,65639,--,68440,--,63476,--,51815,--,38398,--,39024,0,39652,21625,21450,22590,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),138120,139938,143097,145286,146214,120529,122285,123842,126132,117557,114832,115842,110644,92298,93772,94599,96250,79715,81151,82792,84319,64671,65639,66867,68440,62943,63476,50825,51815,52494,38398,38919,39024,39826,39652,21625,21450,22590,
在建工程(万元),--,1540,1043,662,574,17919,10936,9666,7924,7956,12465,11500,12792,17713,11304,9048,6669,14768,11594,9901,8669,13463,6193,599,508,1151,200,7105,5011,2613,10367,2696,2665,223,187,4763,803,0,
工程物资(万元),--,--,130,156,254,242,252,244,260,276,284,318,358,315,259,201,224,270,273,238,497,220,263,179,206,264,322,373,263,271,261,299,311,353,280,943,76,92,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,28,1,28,--,3,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,36,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
无形资产(万元),11490,11561,11633,11704,11776,11776,11844,11912,11980,12048,12117,12187,12788,12861,12888,14797,7542,7587,7692,7737,7783,7356,5934,5972,6013,6056,6099,6142,6185,6211,6220,6255,6294,6328,6350,6422,6554,2498,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
商誉(万元),232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,
长期待摊费用(万元),16,18,20,22,24,26,28,30,31,33,33,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税资产(万元),1810,1490,1402,1438,1596,1733,1955,1800,1605,1526,1493,1612,1590,942,978,959,874,729,704,618,469,433,482,466,455,415,382,329,310,361,316,244,247,224,270,238,289,378,
其他非流动资产(万元),597,1928,793,841,1592,5756,4861,2447,1712,7361,2783,1735,2057,6939,6458,4433,10865,13061,9297,7673,7409,10857,16956,--,4741,--,--,--,--,--,--,--,--,0,0,0,0,0,
非流动资产合计(万元),152895,156708,158350,160341,162262,158212,152392,150172,149878,147016,144242,143454,140461,131302,125889,124269,122655,116362,110942,109191,109378,97231,95698,74314,80596,71062,70711,65007,63815,62181,55794,48682,48773,47187,46972,34222,29404,25890,
资产总计(万元),435962,425525,419391,433361,446055,443255,426667,424318,422345,412735,411030,414766,409741,428495,409524,399051,402757,401802,317808,344288,349046,323134,322163,335094,289712,279703,263334,268828,256021,242492,238256,239409,255982,109104,102482,90804,81119,87877,
短期借款(万元),51411,51424,50500,42500,56618,48682,43000,45000,48000,46000,48000,51440,48000,70209,54500,48993,48000,54000,57659,89345,30000,30000,31685,46490,55085,52454,47792,40250,35626,27054,22244,26097,33097,30329,30334,30813,37000,54570,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,152,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付票据(万元),--,--,1650,1650,--,11050,11050,--,--,--,532,988,456,--,0,--,327,5824,6516,1069,1030,1477,6414,8427,5390,5510,1823,11575,5730,1269,5314,5364,--,900,853,738,976,6000,
应付账款(万元),--,--,22489,27144,29555,19478,22913,14760,18999,14449,13180,13625,18211,24269,26035,15031,24976,17953,10597,15040,32344,10675,12761,14432,14612,12333,11394,11820,9717,10599,9390,8143,9698,8850,6535,3626,6872,7457,
预收账款(万元),2948,3928,2818,10907,7036,17705,6933,13131,8687,9840,8317,4355,1722,2554,2556,2149,2107,2815,2593,2692,2911,2864,1365,1914,1732,1544,1583,2184,1742,2928,2657,1542,1867,2836,3290,5045,461,1788,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付职工薪酬(万元),3232,3207,2731,2093,6521,3724,3101,3162,2564,2899,2626,1760,2001,2259,1935,1433,2756,2017,2085,1106,1834,1377,1312,853,947,1115,951,644,881,611,519,430,1045,475,475,785,559,342,
应交税费(万元),604,635,741,2602,1826,1383,2045,1066,679,924,1612,1622,552,1002,1968,863,1105,3961,5201,729,253,1901,-665,-3535,-398,-403,-3916,-4430,-1603,-780,-917,-1064,-1359,1030,264,-634,-533,1870,
应付利息(万元),68,--,--,-44,--,--,--,--,--,--,--,--,--,1,0,207,112,17,--,--,1980,1429,817,204,14,--,--,--,6,--,--,--,--,0,0,0,0,0,
应付股利(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8410,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应付款(万元),--,576,584,593,584,579,593,648,630,647,616,1592,1499,532,539,516,535,560,571,559,499,495,692,689,438,78,88,130,182,85,78,241,168,65,71,197,689,1453,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,4000,4000,4000,1500,0,0,
其他流动负债(万元),--,--,--,--,--,251,251,254,263,271,246,251,229,56,61,74,71,74,74,74,50074,50074,50074,50074,74,74,74,74,74,74,74,56,74,0,0,0,0,0,
流动负债合计(万元),96532,86571,81514,87445,102292,102852,89886,78021,79821,75029,75129,75634,72670,100882,87593,69266,79987,87221,85296,119024,120924,100291,104454,119550,77895,72705,59789,62247,52356,41839,39359,40809,48591,48486,45821,42071,46024,73481,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,10000,10000,10000,10000,1500,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,63604,62733,61822,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期递延收益(万元),1817,1885,1954,2023,2092,1876,1939,2001,2064,1992,2089,2080,1943,415,88,--,115,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,3093,3317,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,93,--,130,149,167,186,204,223,241,260,278,297,315,334,352,371,408,408,399,412,439,283,317,
非流动负债合计(万元),1817,1885,1954,2023,2092,1876,1939,2001,2064,1992,2089,2080,1943,415,88,66790,66165,61952,149,167,186,204,223,241,260,278,297,315,334,352,371,408,10408,10399,10412,10439,1783,317,
负债合计(万元),98349,88456,83468,89468,104384,104728,91825,80022,81886,77021,77217,77713,74612,101296,87682,136056,146152,149173,85445,119191,121110,100496,104677,119791,78155,72984,60086,62562,52690,42192,39730,41217,58999,58884,56233,52510,47807,73798,
实收资本(或股本)(万元),49469,49469,49469,49469,49469,49469,49469,49469,49469,49469,49469,49469,49469,49469,49469,42047,42044,42044,42044,42050,42050,42050,42050,20615,20615,20615,20615,20615,20615,20615,20615,14725,14725,11025,11025,11025,6300,5000,
资本公积(万元),199039,199039,199039,199039,199039,199039,199039,199038,199038,199038,199038,199017,198977,198784,198725,139156,139078,142530,129510,129404,129281,129126,128968,147042,147042,147042,147042,147042,147042,147042,147042,152932,152932,12640,12640,12640,16775,5075,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,969,969,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
盈余公积(万元),13296,12047,12047,12047,12047,11007,11007,11007,11007,8772,8772,8772,8772,6328,6328,6328,6328,5170,5170,5170,5170,4036,4036,4036,4036,3062,3062,3062,3062,1675,1675,1675,1675,1117,1117,1117,909,84,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
未分配利润(万元),75808,76514,75368,83338,81116,79011,75327,84781,80945,78435,76534,80764,78881,72619,67320,75465,69155,62885,55639,48473,51435,47426,42432,43609,39864,36001,32529,35547,32613,30968,29194,28860,27652,25437,21467,13512,9328,3838,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,-0,-0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
归属于母公司股东权益合计(万元),337613,337069,335923,343893,341671,338526,334842,344295,340459,335714,333813,337053,335129,327199,321842,262995,256605,252629,232363,225097,227935,222638,217486,215302,211557,206719,203247,206266,203331,200300,198526,198193,196984,50219,46249,38294,33312,13997,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,82,
所有者权益(或股东权益)合计(万元),337613,337069,335923,343893,341671,338526,334842,344295,340459,335714,333813,337053,335129,327199,321842,262995,256605,252629,232363,225097,227935,222638,217486,215302,211557,206719,203247,206266,203331,200300,198526,198193,196984,50219,46249,38294,33312,14079,
负债和所有者权益(或股东权益)总计(万元),435962,425525,419391,433361,446055,443255,426667,424318,422345,412735,411030,414766,409741,428495,409524,399051,402757,401802,317808,344288,349046,323134,322163,335094,289712,279703,263334,268828,256021,242492,238256,239409,255982,109104,102482,90804,81119,87877,		
  
