报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),6789,5547,6182,5544,3687,6569,4633,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),22160,20884,21423,20439,18527,11011,8729,
少数股东权益(万元),--,--,--,--,--,--,44,
所有者权益(或股东权益)合计(万元),22160,20884,21423,20439,18527,11011,8773,
负债和所有者权益(或股东权益)总计(万元),43230,40953,40340,39226,35263,29681,21341,		
  
