报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
长期股权投资(万元),--,--,28953,30048,30442,30442,395,395,395,395,--,--,--,--,--,295,295,295,295,295,3026,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,325725,--,277776,--,272651,--,193429,--,191952,--,188464,--,170903,--,170686,167410,113134,111198,--,--,
累计折旧(万元),--,102034,--,100822,--,92714,--,86556,--,81863,--,77143,--,72475,--,67584,62387,52296,43755,--,--,
固定资产净值(万元),--,223691,--,176954,--,179937,--,106873,--,110089,--,111322,--,98428,--,103102,105023,60838,67443,--,--,
固定资产减值准备(万元),--,18520,--,17721,--,17721,--,17725,--,17725,--,17725,--,17725,--,17769,17875,17700,11771,--,--,
固定资产(万元),204659,205171,158209,159233,160652,162216,86546,89149,90294,92365,93724,93597,80316,80704,81727,85334,87148,43138,55672,64534,70866,
在建工程(万元),11028,10109,44019,44754,46074,46986,120757,117106,111754,104206,97640,94696,107413,104468,100536,90965,73533,85760,39837,14348,2619,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,308,300,279,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),64232,64446,63219,63196,64517,65124,65583,66131,66672,67153,67817,68460,68824,69438,70204,70499,71524,73331,68476,91159,90481,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),17116,15124,12709,10931,14016,15744,8689,9011,7953,5872,7058,5932,4966,4966,4797,4666,5643,6067,9730,9750,7530,
其他非流动资产(万元),30795,33381,34126,34349,32820,39907,43465,44424,39777,39147,12006,11210,12696,11518,11864,14213,21273,37384,9470,7074,5367,
非流动资产合计(万元),329512,330012,350139,351442,380889,390360,358240,360890,346906,340785,280540,276189,274511,271390,269423,265971,259416,245976,183789,187461,180198,
资产总计(万元),778951,776503,784472,777344,749834,638156,637094,563114,562220,577981,573757,550166,609666,611248,432014,424514,481299,471383,470992,406234,338576,
短期借款(万元),152629,124248,137231,126731,97566,85886,111391,68580,72080,66380,66400,35000,41800,39700,43400,24700,2800,--,16200,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,593,593,--,--,--,--,--,--,--,--,7850,10396,4155,21614,--,42983,--,--,--,
应付账款(万元),25526,20735,25572,23881,19662,20651,23670,20430,21448,19863,4109,3036,4469,3571,2322,3017,1133,6946,1465,1917,2571,
预收账款(万元),56,5122,14673,6240,5612,4517,3501,3606,649,837,611,432,580,2210,1554,1921,5836,1638,782,682,3464,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),10433,13185,10133,9449,8716,9575,1138,709,52,1854,3634,3331,3086,7366,5865,5712,8942,7840,11212,9887,6101,
应交税费(万元),2982,4972,4383,4538,2710,669,1513,1955,799,7078,945,1583,3092,4708,2410,2060,11759,4661,10876,14345,8995,
应付利息(万元),505,1330,854,878,408,239,405,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,2163,--,--,--,--,--,--,--,--,--,--,--,21600,39000,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),42089,45461,37363,38793,29064,38645,26906,27675,19970,27299,46079,33626,42795,43131,39012,35396,36836,26797,23476,29182,26707,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),14600,20475,19072,16708,26834,32891,13002,2240,2180,2180,2399,20053,19512,19270,38545,21793,39247,2902,4652,7992,17353,
其他流动负债(万元),--,812,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),248820,236341,249873,227810,190573,193075,181525,127358,117179,125491,124178,97061,123184,130351,137263,116213,106553,93767,68663,85604,104191,
长期借款(万元),--,--,--,15000,20000,20000,20000,--,--,--,--,--,--,--,--,--,--,20000,38000,38000,--,
应付债券(万元),30600,30600,30600,30600,30600,10600,10600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),9084,7263,1069,1071,1077,1224,1312,12176,12350,12537,12479,12554,13810,13284,13872,30584,30518,47584,20524,23894,28229,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,220,440,660,
长期递延收益(万元),4541,4653,4766,4879,4991,5104,5217,5329,5442,5555,5667,5780,5879,6005,--,--,--,--,--,--,--,
递延所得税负债(万元),--,868,--,--,2692,2752,2637,2605,2512,2585,2201,2268,1606,1683,1243,1100,1083,1356,2042,2640,3144,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,6118,6230,6509,6831,6831,3431,555,
非流动负债合计(万元),45717,44877,38575,53870,61756,42126,39765,20111,20304,20676,20347,20602,21294,20972,21233,37913,38110,75771,67617,68405,32589,
负债合计(万元),294537,281218,288448,281680,252329,235201,221290,147468,137483,146168,144524,117663,144478,151323,158496,154127,144663,169538,136279,154009,136779,
实收资本(或股本)(万元),195472,195472,195472,195472,195472,186667,186667,186667,186667,186667,186667,186667,186667,186667,168000,168000,168000,168000,168000,168000,150000,
资本公积(万元),266621,266621,266621,266621,266621,187821,186858,185412,185412,185412,185412,185412,185412,185412,28196,28196,28196,28196,28196,28196,24261,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),2345,2345,3338,3338,3338,3338,3712,3712,3712,3712,4381,4381,4381,4381,4381,4381,4381,4381,4381,4046,3296,
盈余公积(万元),44525,44525,44525,44525,44525,44525,44525,44525,44525,44525,44439,44439,44439,44439,40222,40222,40222,30057,23461,10590,17816,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),-28549,-17666,-19006,-19139,-17205,-22219,-7160,-3925,6113,11958,8333,11604,44288,39025,32719,29589,95838,71211,110674,35400,314,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),480679,491444,492035,491832,494284,399854,414298,415646,424737,431813,429233,432503,465188,459925,273518,270388,336637,301845,334712,246232,195687,
少数股东权益(万元),3735,3841,3989,3832,3220,3100,1505,--,--,--,--,--,--,--,--,--,--,--,--,5992,6110,
所有者权益(或股东权益)合计(万元),484414,495285,496023,495664,497505,402955,415803,415646,424737,431813,429233,432503,465188,459925,273518,270388,336637,301845,334712,252225,201796,
负债和所有者权益(或股东权益)总计(万元),778951,776503,784472,777344,749834,638156,637094,563114,562220,577981,573757,550166,609666,611248,432014,424514,481299,471383,470992,406234,338576,		
  
